reserva_id;aula_id;aluno_id;status
4148;920;866;Presente
4149;920;39;Cancelada
4150;920;2061;Presente
4151;920;1;Cancelada
4152;920;979;Ausente
4153;921;1671;Ausente
4154;921;280;Ausente
4155;921;634;Ausente
4156;921;1962;Presente
4157;922;2015;Cancelada
4158;922;1752;Presente
4159;922;1620;Cancelada
4160;923;941;Presente
4161;923;732;Ausente
4162;923;1597;Cancelada
4163;924;691;Ausente
4164;924;756;Cancelada
4165;925;1085;Cancelada
4166;925;1923;Ausente
4167;925;1004;Presente
4168;925;1918;Ausente
4169;925;666;Ausente
4170;925;869;Ausente
4171;925;1858;Cancelada
4172;926;208;Ausente
4173;926;1829;Ausente
4174;926;635;Ausente
4175;926;1874;Cancelada
4176;926;1123;Cancelada
4177;926;1713;Cancelada
4178;927;681;Cancelada
4179;927;1699;Ausente
4180;927;654;Ausente
4181;927;2037;Cancelada
4182;927;517;Presente
4183;927;1806;Ausente
4184;927;1152;Ausente
4185;928;492;Cancelada
4186;928;717;Cancelada
4187;928;757;Ausente
4188;928;826;Presente
4189;928;1014;Ausente
4190;928;604;Cancelada
4191;928;871;Presente
4192;929;1390;Presente
4193;929;748;Ausente
4194;929;625;Ausente
4195;930;103;Ausente
4196;930;523;Cancelada
4197;930;2027;Cancelada
4198;930;1989;Cancelada
4199;930;1024;Cancelada
4200;930;1262;Presente
4201;931;735;Cancelada
4202;931;1767;Ausente
4203;931;665;Ausente
4204;932;542;Presente
4205;932;198;Ausente
4206;932;683;Cancelada
4207;933;1299;Presente
4208;933;982;Cancelada
4209;933;1177;Ausente
4210;933;2059;Ausente
4211;933;529;Cancelada
4212;933;1541;Presente
4213;933;1228;Ausente
4214;934;614;Ausente
4215;934;1169;Presente
4216;935;58;Ausente
4217;935;2003;Ausente
4218;936;309;Ausente
4219;936;657;Ausente
4220;936;329;Ausente
4221;936;1587;Cancelada
4222;936;1325;Cancelada
4223;936;2118;Cancelada
4224;936;1171;Ausente
4225;937;1001;Presente
4226;937;50;Cancelada
4227;937;1606;Ausente
4228;937;79;Ausente
4229;937;2058;Ausente
4230;938;381;Presente
4231;938;1539;Presente
4232;938;28;Presente
4233;938;165;Presente
4234;938;81;Ausente
4235;938;488;Presente
4236;938;362;Cancelada
4237;939;919;Ausente
4238;939;2001;Ausente
4239;939;1496;Presente
4240;940;706;Presente
4241;940;1189;Presente
4242;940;479;Cancelada
4243;940;701;Presente
4244;940;1306;Presente
4245;940;938;Cancelada
4246;940;1240;Cancelada
4247;941;886;Cancelada
4248;941;1603;Cancelada
4249;941;963;Presente
4250;941;1567;Cancelada
4251;941;1992;Ausente
4252;941;259;Ausente
4253;941;2142;Cancelada
4254;942;1462;Cancelada
4255;942;37;Cancelada
4256;942;1779;Presente
4257;942;1871;Ausente
4258;942;1863;Cancelada
4259;942;2018;Presente
4260;943;1927;Ausente
4261;943;2154;Presente
4262;943;1787;Presente
4263;943;588;Cancelada
4264;943;657;Ausente
4265;943;372;Cancelada
4266;943;229;Presente
4267;944;1811;Cancelada
4268;944;900;Presente
4269;944;162;Presente
4270;944;213;Ausente
4271;944;1575;Ausente
4272;944;19;Ausente
4273;944;1928;Cancelada
4274;945;2040;Presente
4275;945;468;Ausente
4276;945;1301;Presente
4277;945;792;Cancelada
4278;945;531;Ausente
4279;945;1193;Cancelada
4280;946;1594;Presente
4281;946;1649;Presente
4282;947;2002;Ausente
4283;947;69;Cancelada
4284;947;45;Cancelada
4285;947;287;Ausente
4286;947;1694;Ausente
4287;947;772;Cancelada
4288;948;806;Presente
4289;948;1126;Cancelada
4290;949;1394;Ausente
4291;949;1488;Cancelada
4292;949;865;Cancelada
4293;949;1334;Cancelada
4294;949;626;Ausente
4295;949;1226;Ausente
4296;949;1680;Presente
4297;950;83;Presente
4298;950;139;Cancelada
4299;950;1490;Ausente
4300;950;567;Presente
4301;950;1732;Presente
4302;950;1579;Cancelada
4303;951;1699;Presente
4304;951;1741;Ausente
4305;951;2123;Ausente
4306;951;1134;Presente
4307;951;1361;Cancelada
4308;951;2048;Cancelada
4309;952;1590;Cancelada
4310;952;85;Presente
4311;953;753;Cancelada
4312;953;1181;Cancelada
4313;953;1839;Cancelada
4314;953;153;Presente
4315;954;1086;Cancelada
4316;954;1140;Presente
4317;954;767;Ausente
4318;954;535;Cancelada
4319;954;2124;Ausente
4320;954;54;Presente
4321;954;903;Ausente
4322;955;562;Cancelada
4323;955;1362;Cancelada
4324;955;2046;Cancelada
4325;956;1545;Cancelada
4326;956;276;Presente
4327;957;1337;Cancelada
4328;957;1682;Cancelada
4329;957;1086;Cancelada
4330;957;527;Cancelada
4331;957;2184;Presente
4332;957;748;Presente
4333;958;1175;Cancelada
4334;958;21;Cancelada
4335;958;1895;Presente
4336;958;125;Cancelada
4337;959;603;Ausente
4338;959;1138;Presente
4339;959;1926;Presente
4340;959;240;Cancelada
4341;960;1204;Presente
4342;960;877;Ausente
4343;960;205;Ausente
4344;960;465;Cancelada
4345;960;117;Ausente
4346;960;2027;Ausente
4347;961;1541;Presente
4348;961;1385;Presente
4349;961;937;Presente
4350;961;82;Ausente
4351;961;433;Presente
4352;962;1640;Presente
4353;962;308;Cancelada
4354;962;379;Presente
4355;963;1042;Cancelada
4356;963;340;Cancelada
4357;963;673;Ausente
4358;963;1145;Presente
4359;963;2065;Cancelada
4360;963;607;Presente
4361;963;183;Presente
4362;964;191;Ausente
4363;964;474;Ausente
4364;965;2127;Presente
4365;965;530;Presente
4366;965;1390;Ausente
4367;966;529;Cancelada
4368;966;1843;Cancelada
4369;966;2079;Cancelada
4370;967;1596;Presente
4371;967;1230;Cancelada
4372;967;1912;Presente
4373;968;42;Ausente
4374;968;1025;Cancelada
4375;968;1576;Ausente
4376;968;724;Presente
4377;968;555;Cancelada
4378;968;958;Cancelada
4379;969;2045;Cancelada
4380;969;402;Ausente
4381;970;2041;Cancelada
4382;970;971;Cancelada
4383;971;286;Ausente
4384;971;151;Cancelada
4385;971;1142;Ausente
4386;971;355;Cancelada
4387;972;1456;Presente
4388;972;1953;Ausente
4389;973;1053;Presente
4390;973;1563;Cancelada
4391;973;292;Presente
4392;973;1557;Ausente
4393;973;866;Presente
4394;973;1405;Presente
4395;973;259;Presente
4396;974;1269;Ausente
4397;974;1576;Cancelada
4398;974;1272;Ausente
4399;974;1399;Presente
4400;974;652;Ausente
4401;974;1104;Cancelada
4402;974;49;Ausente
4403;975;1800;Ausente
4404;975;1348;Presente
4405;976;678;Presente
4406;976;1894;Ausente
4407;976;121;Cancelada
4408;976;383;Ausente
4409;976;1051;Ausente
4410;976;802;Cancelada
4411;976;899;Cancelada
4412;977;903;Cancelada
4413;977;615;Cancelada
4414;977;1023;Cancelada
4415;977;172;Cancelada
4416;977;579;Presente
4417;977;529;Ausente
4418;977;1759;Presente
4419;978;2016;Presente
4420;978;203;Ausente
4421;978;1820;Cancelada
4422;978;1644;Cancelada
4423;978;229;Cancelada
4424;978;1457;Presente
4425;979;33;Cancelada
4426;979;1089;Ausente
4427;980;1433;Presente
4428;980;1194;Presente
4429;980;720;Cancelada
4430;980;114;Cancelada
4431;980;850;Presente
4432;980;1572;Ausente
4433;980;848;Ausente
4434;981;1915;Presente
4435;981;1180;Presente
4436;981;1218;Ausente
4437;981;530;Cancelada
4438;982;8;Presente
4439;982;2011;Ausente
4440;982;850;Ausente
4441;982;561;Ausente
4442;982;650;Ausente
4443;982;419;Cancelada
4444;982;326;Presente
4445;983;808;Presente
4446;983;1747;Presente
4447;983;1788;Ausente
4448;983;403;Cancelada
4449;983;513;Ausente
4450;983;1837;Presente
4451;983;1459;Presente
4452;984;534;Cancelada
4453;984;1895;Ausente
4454;985;936;Ausente
4455;985;91;Cancelada
4456;985;1296;Ausente
4457;986;1560;Cancelada
4458;986;1403;Presente
4459;987;275;Cancelada
4460;987;1154;Cancelada
4461;987;354;Presente
4462;987;890;Presente
4463;987;480;Presente
4464;988;424;Presente
4465;988;864;Cancelada
4466;988;968;Ausente
4467;989;1985;Ausente
4468;989;2006;Cancelada
4469;989;504;Presente
4470;989;1014;Cancelada
4471;990;2032;Cancelada
4472;990;273;Presente
4473;990;2150;Presente
4474;990;570;Ausente
4475;990;1210;Presente
4476;991;1897;Ausente
4477;991;2014;Presente
4478;991;883;Presente
4479;991;498;Presente
4480;991;196;Presente
4481;991;1839;Cancelada
4482;992;1160;Ausente
4483;992;2049;Ausente
4484;992;240;Cancelada
4485;992;1068;Ausente
4486;992;1978;Ausente
4487;992;2093;Presente
4488;993;1254;Ausente
4489;993;1465;Cancelada
4490;993;1135;Cancelada
4491;993;868;Cancelada
4492;993;1309;Presente
4493;993;1306;Cancelada
4494;994;2086;Cancelada
4495;994;594;Ausente
4496;994;920;Ausente
4497;995;749;Presente
4498;995;488;Ausente
4499;995;622;Presente
4500;995;922;Cancelada
4501;996;260;Ausente
4502;996;575;Cancelada
4503;996;253;Presente
4504;996;1391;Presente
4505;996;1989;Cancelada
4506;997;19;Ausente
4507;997;2009;Presente
4508;997;1101;Presente
4509;998;1620;Presente
4510;998;1101;Presente
4511;998;1153;Presente
4512;998;217;Presente
4513;999;752;Presente
4514;999;1597;Cancelada
4515;1000;883;Cancelada
4516;1000;1076;Ausente
4517;1000;1107;Presente
4518;1000;510;Ausente
4519;1000;36;Cancelada
4520;1000;298;Presente
4521;1001;612;Ausente
4522;1001;568;Presente
4523;1001;1189;Presente
4524;1001;973;Presente
4525;1002;863;Ausente
4526;1002;1266;Cancelada
4527;1002;756;Presente
4528;1002;1162;Ausente
4529;1003;1214;Ausente
4530;1003;1494;Presente
4531;1003;1485;Ausente
4532;1003;1306;Presente
4533;1004;17;Cancelada
4534;1004;2027;Presente
4535;1004;1576;Presente
4536;1004;797;Presente
4537;1004;1492;Ausente
4538;1004;248;Cancelada
4539;1004;968;Ausente
4540;1005;1063;Ausente
4541;1005;642;Ausente
4542;1005;647;Presente
4543;1005;451;Ausente
4544;1005;1317;Cancelada
4545;1005;1381;Cancelada
4546;1005;1627;Ausente
4547;1006;1624;Presente
4548;1006;2153;Cancelada
4549;1007;892;Cancelada
4550;1007;533;Presente
4551;1007;1080;Cancelada
4552;1007;154;Ausente
4553;1007;609;Ausente
4554;1008;257;Presente
4555;1008;622;Cancelada
4556;1008;753;Presente
4557;1008;1060;Presente
4558;1008;1322;Cancelada
4559;1008;2086;Presente
4560;1008;32;Presente
4561;1009;1034;Cancelada
4562;1009;380;Cancelada
4563;1009;583;Cancelada
4564;1010;754;Ausente
4565;1010;961;Cancelada
4566;1010;1605;Ausente
4567;1010;999;Ausente
4568;1010;1453;Ausente
4569;1011;712;Presente
4570;1011;986;Cancelada
4571;1011;1619;Ausente
4572;1011;960;Presente
4573;1011;2168;Cancelada
4574;1011;2086;Presente
4575;1012;393;Ausente
4576;1012;1770;Ausente
4577;1013;922;Presente
4578;1013;30;Ausente
4579;1014;19;Presente
4580;1014;1171;Presente
4581;1014;729;Presente
4582;1014;1605;Cancelada
4583;1014;2010;Ausente
4584;1014;1754;Presente
4585;1014;1100;Presente
4586;1015;2196;Cancelada
4587;1015;1100;Cancelada
4588;1015;990;Presente
4589;1015;971;Ausente
4590;1015;1534;Cancelada
4591;1016;272;Cancelada
4592;1016;120;Cancelada
4593;1016;428;Ausente
4594;1016;1100;Ausente
4595;1016;604;Presente
4596;1017;166;Presente
4597;1017;1700;Cancelada
4598;1017;1113;Presente
4599;1017;950;Ausente
4600;1017;916;Presente
4601;1017;847;Presente
4602;1017;1848;Cancelada
4603;1018;1452;Cancelada
4604;1018;1178;Presente
4605;1018;666;Cancelada
4606;1018;814;Ausente
4607;1018;2103;Presente
4608;1018;655;Ausente
4609;1019;1481;Presente
4610;1019;1191;Presente
4611;1019;1824;Presente
4612;1020;276;Cancelada
4613;1020;1406;Presente
4614;1020;1295;Cancelada
4615;1020;918;Cancelada
4616;1020;322;Cancelada
4617;1020;57;Presente
4618;1021;534;Cancelada
4619;1021;2075;Ausente
4620;1021;2194;Ausente
4621;1021;1986;Ausente
4622;1022;2195;Presente
4623;1022;1552;Ausente
4624;1022;233;Cancelada
4625;1022;589;Ausente
4626;1022;785;Ausente
4627;1023;936;Presente
4628;1023;2004;Ausente
4629;1023;289;Cancelada
4630;1023;722;Ausente
4631;1023;310;Cancelada
4632;1024;637;Cancelada
4633;1024;134;Cancelada
4634;1024;2064;Presente
4635;1024;564;Cancelada
4636;1024;2013;Ausente
4637;1024;198;Cancelada
4638;1024;1890;Presente
4639;1025;522;Presente
4640;1025;908;Presente
4641;1025;476;Ausente
4642;1025;1526;Ausente
4643;1026;1376;Ausente
4644;1026;1104;Ausente
4645;1026;117;Cancelada
4646;1026;61;Presente
4647;1026;1761;Presente
4648;1027;164;Ausente
4649;1027;1265;Presente
4650;1027;1871;Ausente
4651;1027;1038;Cancelada
4652;1027;1286;Ausente
4653;1027;1696;Presente
4654;1028;983;Ausente
4655;1028;824;Presente
4656;1028;1245;Presente
4657;1028;1140;Cancelada
4658;1028;716;Presente
4659;1028;798;Presente
4660;1028;1813;Cancelada
4661;1029;982;Presente
4662;1029;1309;Ausente
4663;1029;955;Cancelada
4664;1029;1831;Cancelada
4665;1029;1573;Ausente
4666;1029;828;Cancelada
4667;1030;1334;Ausente
4668;1030;1317;Presente
4669;1030;1243;Ausente
4670;1030;402;Presente
4671;1030;1920;Presente
4672;1031;1072;Ausente
4673;1031;676;Cancelada
4674;1031;1153;Presente
4675;1031;915;Presente
4676;1031;1513;Ausente
4677;1032;1440;Presente
4678;1032;1191;Cancelada
4679;1032;154;Presente
4680;1032;1533;Presente
4681;1032;636;Ausente
4682;1032;1046;Presente
4683;1032;761;Presente
4684;1033;1132;Cancelada
4685;1033;758;Cancelada
4686;1034;436;Cancelada
4687;1034;2183;Ausente
4688;1034;350;Ausente
4689;1035;1593;Ausente
4690;1035;299;Ausente
4691;1035;454;Presente
4692;1035;1355;Presente
4693;1035;1453;Cancelada
4694;1035;928;Cancelada
4695;1035;938;Cancelada
4696;1036;1306;Cancelada
4697;1036;293;Presente
4698;1036;1151;Ausente
4699;1036;1299;Presente
4700;1037;1783;Ausente
4701;1037;703;Ausente
4702;1037;216;Presente
4703;1037;943;Cancelada
4704;1037;1021;Ausente
4705;1038;1346;Ausente
4706;1038;489;Ausente
4707;1039;1635;Presente
4708;1039;906;Presente
4709;1039;417;Presente
4710;1039;1529;Cancelada
4711;1039;643;Presente
4712;1039;1995;Cancelada
4713;1040;1466;Ausente
4714;1040;1856;Presente
4715;1041;2013;Presente
4716;1041;1471;Ausente
4717;1041;32;Cancelada
4718;1041;1854;Presente
4719;1041;932;Presente
4720;1041;1389;Ausente
4721;1041;262;Presente
4722;1042;746;Ausente
4723;1042;219;Cancelada
4724;1042;398;Cancelada
4725;1042;927;Ausente
4726;1043;541;Presente
4727;1043;1057;Cancelada
4728;1043;1652;Presente
4729;1043;1885;Presente
4730;1044;1911;Cancelada
4731;1044;975;Cancelada
4732;1045;1258;Ausente
4733;1045;1970;Ausente
4734;1045;631;Ausente
4735;1045;1352;Cancelada
4736;1045;367;Presente
4737;1045;313;Cancelada
4738;1045;625;Cancelada
4739;1046;2001;Presente
4740;1046;357;Cancelada
4741;1046;1050;Ausente
4742;1046;1475;Cancelada
4743;1047;882;Cancelada
4744;1047;603;Cancelada
4745;1047;837;Presente
4746;1047;472;Presente
4747;1047;1142;Cancelada
4748;1048;914;Cancelada
4749;1048;788;Presente
4750;1048;1649;Cancelada
4751;1048;1675;Presente
4752;1048;458;Ausente
4753;1049;1525;Ausente
4754;1049;172;Presente
4755;1049;1280;Cancelada
4756;1049;119;Ausente
4757;1049;1203;Presente
4758;1049;1372;Ausente
4759;1049;2193;Cancelada
4760;1050;687;Cancelada
4761;1050;367;Presente
4762;1050;162;Cancelada
4763;1050;1675;Presente
4764;1050;1936;Cancelada
4765;1050;1194;Ausente
4766;1050;811;Ausente
4767;1051;1895;Presente
4768;1051;241;Cancelada
4769;1051;597;Presente
4770;1051;217;Presente
4771;1051;1139;Presente
4772;1051;2046;Ausente
4773;1051;1767;Presente
4774;1052;480;Cancelada
4775;1052;733;Ausente
4776;1052;1837;Ausente
4777;1052;897;Presente
4778;1053;1492;Cancelada
4779;1053;1916;Presente
4780;1053;1012;Presente
4781;1053;2038;Presente
4782;1053;783;Cancelada
4783;1054;654;Cancelada
4784;1054;1184;Presente
4785;1054;234;Ausente
4786;1055;224;Cancelada
4787;1055;1502;Presente
4788;1055;804;Presente
4789;1056;1496;Presente
4790;1056;809;Ausente
4791;1056;1535;Cancelada
4792;1057;1098;Cancelada
4793;1057;1924;Ausente
4794;1057;1170;Presente
4795;1057;576;Cancelada
4796;1058;1557;Ausente
4797;1058;656;Ausente
4798;1058;245;Cancelada
4799;1058;909;Presente
4800;1059;1038;Presente
4801;1059;1554;Presente
4802;1060;649;Ausente
4803;1060;1176;Ausente
4804;1060;462;Cancelada
4805;1060;1457;Cancelada
4806;1060;1924;Ausente
4807;1060;49;Ausente
4808;1061;721;Cancelada
4809;1061;1005;Ausente
4810;1061;2054;Cancelada
4811;1062;1555;Ausente
4812;1062;1402;Cancelada
4813;1062;507;Cancelada
4814;1063;1969;Presente
4815;1063;918;Ausente
4816;1063;304;Cancelada
4817;1063;372;Ausente
4818;1063;1506;Cancelada
4819;1063;1562;Presente
4820;1064;1339;Presente
4821;1064;1847;Cancelada
4822;1064;963;Ausente
4823;1064;2109;Ausente
4824;1064;1185;Ausente
4825;1064;551;Presente
4826;1065;1269;Presente
4827;1065;1008;Presente
4828;1065;264;Presente
4829;1065;28;Cancelada
4830;1065;2144;Cancelada
4831;1065;1581;Ausente
4832;1065;991;Ausente
4833;1066;790;Ausente
4834;1066;2051;Ausente
4835;1066;1853;Cancelada
4836;1066;1667;Ausente
4837;1066;330;Presente
4838;1066;1171;Presente
4839;1067;36;Cancelada
4840;1067;1851;Presente
4841;1067;421;Cancelada
4842;1067;1758;Presente
4843;1067;677;Cancelada
4844;1068;2020;Presente
4845;1068;1150;Cancelada
4846;1068;23;Cancelada
4847;1069;953;Cancelada
4848;1069;1691;Ausente
4849;1069;1197;Ausente
4850;1070;605;Presente
4851;1070;1644;Cancelada
4852;1070;1038;Presente
4853;1070;1239;Cancelada
4854;1070;1259;Presente
4855;1070;1508;Cancelada
4856;1070;1378;Ausente
4857;1071;448;Ausente
4858;1071;5;Ausente
4859;1071;1064;Ausente
4860;1071;1727;Ausente
4861;1071;779;Ausente
4862;1071;17;Cancelada
4863;1071;2127;Ausente
4864;1072;2126;Ausente
4865;1072;63;Cancelada
4866;1072;1028;Ausente
4867;1072;159;Presente
4868;1072;1403;Presente
4869;1072;2102;Cancelada
4870;1072;413;Presente
4871;1073;154;Ausente
4872;1073;1649;Presente
4873;1073;1061;Ausente
4874;1073;1581;Cancelada
4875;1073;333;Cancelada
4876;1073;230;Presente
4877;1073;1570;Presente
4878;1074;1898;Cancelada
4879;1074;612;Cancelada
4880;1075;1443;Ausente
4881;1075;2129;Ausente
4882;1075;1845;Cancelada
4883;1075;1417;Ausente
4884;1075;1485;Cancelada
4885;1076;1211;Ausente
4886;1076;1788;Presente
4887;1077;1718;Ausente
4888;1077;338;Ausente
4889;1077;96;Presente
4890;1077;454;Cancelada
4891;1077;1439;Cancelada
4892;1077;1466;Ausente
4893;1078;5;Cancelada
4894;1078;732;Ausente
4895;1078;1537;Ausente
4896;1078;1523;Cancelada
4897;1078;2133;Presente
4898;1079;1886;Cancelada
4899;1079;828;Cancelada
4900;1079;493;Cancelada
4901;1079;471;Cancelada
4902;1079;2016;Presente
4903;1079;1739;Presente
4904;1079;1033;Presente
4905;1080;1860;Cancelada
4906;1080;138;Cancelada
4907;1080;382;Ausente
4908;1080;1589;Cancelada
4909;1080;834;Ausente
4910;1081;1023;Ausente
4911;1081;1809;Cancelada
4912;1081;80;Ausente
4913;1082;422;Presente
4914;1082;1583;Cancelada
4915;1082;2;Presente
4916;1082;12;Presente
4917;1082;2157;Ausente
4918;1082;1709;Cancelada
4919;1083;2060;Ausente
4920;1083;2107;Ausente
4921;1084;850;Ausente
4922;1084;278;Ausente
4923;1084;990;Presente
4924;1084;1571;Cancelada
4925;1085;1385;Presente
4926;1085;35;Ausente
4927;1085;606;Cancelada
4928;1085;2048;Presente
4929;1085;1740;Presente
4930;1085;678;Presente
4931;1086;2061;Cancelada
4932;1086;1280;Cancelada
4933;1086;1986;Ausente
4934;1086;1300;Cancelada
4935;1086;418;Cancelada
4936;1086;1887;Presente
4937;1087;793;Presente
4938;1087;1334;Ausente
4939;1087;1494;Ausente
4940;1088;56;Ausente
4941;1088;1223;Presente
4942;1088;438;Ausente
4943;1089;1285;Presente
4944;1089;1410;Cancelada
4945;1089;848;Ausente
4946;1089;1367;Ausente
4947;1089;1214;Presente
4948;1090;567;Presente
4949;1090;550;Presente
4950;1090;1257;Presente
4951;1090;2176;Presente
4952;1091;730;Ausente
4953;1091;1486;Presente
4954;1091;471;Ausente
4955;1091;2068;Ausente
4956;1091;1603;Cancelada
4957;1092;1887;Ausente
4958;1092;1980;Ausente
4959;1092;848;Ausente
4960;1092;509;Cancelada
4961;1093;1775;Cancelada
4962;1093;1424;Presente
4963;1093;1907;Ausente
4964;1093;532;Presente
4965;1094;1744;Ausente
4966;1094;1834;Cancelada
4967;1094;2132;Ausente
4968;1094;1624;Ausente
4969;1094;2047;Cancelada
4970;1095;1042;Presente
4971;1095;1121;Ausente
4972;1096;1253;Presente
4973;1096;295;Ausente
4974;1097;274;Cancelada
4975;1097;1073;Presente
4976;1098;1205;Cancelada
4977;1098;362;Ausente
4978;1099;79;Cancelada
4979;1099;54;Presente
4980;1100;779;Ausente
4981;1100;1652;Ausente
4982;1100;1558;Ausente
4983;1100;633;Presente
4984;1101;1748;Ausente
4985;1101;255;Ausente
4986;1101;399;Presente
4987;1101;547;Cancelada
4988;1101;224;Ausente
4989;1101;25;Ausente
4990;1102;558;Cancelada
4991;1102;838;Presente
4992;1102;2028;Cancelada
4993;1103;174;Ausente
4994;1103;597;Presente
4995;1103;1721;Presente
4996;1103;1426;Ausente
4997;1103;956;Presente
4998;1104;519;Ausente
4999;1104;1765;Ausente
5000;1104;707;Ausente
5001;1104;8;Presente
5002;1104;1110;Cancelada
5003;1104;1879;Presente
5004;1105;1843;Presente
5005;1105;2184;Presente
5006;1105;788;Ausente
5007;1105;657;Ausente
5008;1105;598;Ausente
5009;1105;7;Cancelada
5010;1106;1004;Cancelada
5011;1106;1306;Ausente
5012;1107;294;Cancelada
5013;1107;1188;Presente
5014;1108;2037;Cancelada
5015;1108;998;Ausente
5016;1108;1584;Presente
5017;1108;2193;Presente
5018;1108;575;Cancelada
5019;1108;731;Cancelada
5020;1109;587;Cancelada
5021;1109;1038;Cancelada
5022;1110;1581;Ausente
5023;1110;313;Cancelada
5024;1110;1250;Ausente
5025;1110;2200;Cancelada
5026;1111;1361;Ausente
5027;1111;1993;Ausente
5028;1111;2083;Ausente
5029;1111;1474;Cancelada
5030;1111;53;Ausente
5031;1112;411;Cancelada
5032;1112;2151;Ausente
5033;1113;1077;Ausente
5034;1113;1295;Ausente
5035;1113;387;Ausente
5036;1113;2134;Presente
5037;1114;378;Ausente
5038;1114;266;Presente
5039;1114;756;Ausente
5040;1114;2016;Cancelada
5041;1115;611;Cancelada
5042;1115;1490;Presente
5043;1115;2052;Ausente
5044;1116;2063;Ausente
5045;1116;498;Ausente
5046;1116;610;Presente
5047;1116;1308;Ausente
5048;1116;1213;Presente
5049;1117;210;Presente
5050;1117;24;Presente
5051;1117;561;Presente
5052;1117;909;Cancelada
5053;1117;1902;Ausente
5054;1117;1254;Presente
5055;1118;1561;Ausente
5056;1118;1848;Presente
5057;1118;602;Ausente
5058;1118;1747;Presente
5059;1118;2100;Ausente
5060;1119;1602;Presente
5061;1119;1895;Cancelada
5062;1119;730;Presente
5063;1119;1288;Presente
5064;1119;1234;Ausente
5065;1120;1682;Ausente
5066;1120;1419;Cancelada
5067;1120;1131;Cancelada
5068;1120;1721;Presente
5069;1120;1237;Ausente
5070;1120;654;Ausente
5071;1120;1334;Ausente
5072;1121;1183;Ausente
5073;1121;231;Ausente
5074;1121;2020;Ausente
5075;1122;1858;Cancelada
5076;1122;2108;Ausente
5077;1122;1969;Presente
5078;1122;2050;Presente
5079;1122;115;Presente
5080;1122;1330;Presente
5081;1123;1847;Cancelada
5082;1123;288;Ausente
5083;1123;996;Ausente
5084;1123;678;Ausente
5085;1123;1108;Cancelada
5086;1123;449;Presente
5087;1123;1712;Ausente
5088;1124;1891;Ausente
5089;1124;677;Presente
5090;1124;2167;Cancelada
5091;1124;1551;Cancelada
5092;1124;1557;Ausente
5093;1124;2194;Cancelada
5094;1125;1907;Presente
5095;1125;2187;Cancelada
5096;1126;1786;Presente
5097;1126;1452;Ausente
5098;1127;1968;Presente
5099;1127;71;Presente
5100;1128;1920;Ausente
5101;1128;1239;Cancelada
5102;1128;1593;Ausente
5103;1128;97;Cancelada
5104;1129;268;Ausente
5105;1129;1084;Cancelada
5106;1130;400;Presente
5107;1130;1699;Ausente
5108;1130;230;Cancelada
5109;1130;1943;Presente
5110;1130;272;Cancelada
5111;1130;934;Cancelada
5112;1131;1787;Cancelada
5113;1131;62;Ausente
5114;1132;1343;Cancelada
5115;1132;1377;Presente
5116;1132;18;Ausente
5117;1133;1124;Cancelada
5118;1133;334;Ausente
5119;1134;959;Ausente
5120;1134;769;Ausente
5121;1135;1726;Cancelada
5122;1135;1230;Cancelada
5123;1135;1945;Cancelada
5124;1135;1523;Ausente
5125;1135;46;Presente
5126;1135;1700;Ausente
5127;1135;1125;Cancelada
5128;1136;1219;Ausente
5129;1136;383;Presente
5130;1136;1110;Presente
5131;1136;314;Cancelada
5132;1136;767;Ausente
5133;1136;269;Ausente
5134;1136;1057;Presente
5135;1137;2058;Cancelada
5136;1137;1404;Cancelada
5137;1137;547;Presente
5138;1137;2089;Ausente
5139;1138;1034;Ausente
5140;1138;1167;Ausente
5141;1138;658;Presente
5142;1138;1697;Presente
5143;1138;2168;Presente
5144;1139;1561;Ausente
5145;1139;1111;Ausente
5146;1139;1508;Presente
5147;1139;1734;Ausente
5148;1139;1620;Cancelada
5149;1139;177;Cancelada
5150;1139;876;Presente
5151;1140;293;Cancelada
5152;1140;100;Cancelada
5153;1141;668;Ausente
5154;1141;2002;Presente
5155;1141;1419;Presente
5156;1141;1576;Ausente
5157;1141;87;Ausente
5158;1141;1652;Presente
5159;1142;2023;Ausente
5160;1142;2195;Ausente
5161;1142;615;Cancelada
5162;1142;2097;Ausente
5163;1142;827;Cancelada
5164;1142;1853;Ausente
5165;1143;2141;Ausente
5166;1143;1176;Presente
5167;1143;436;Presente
5168;1143;1440;Cancelada
5169;1143;1194;Cancelada
5170;1144;286;Presente
5171;1144;1732;Ausente
5172;1145;119;Ausente
5173;1145;2002;Cancelada
5174;1145;633;Ausente
5175;1145;151;Presente
5176;1146;1050;Presente
5177;1146;280;Presente
5178;1146;700;Ausente
5179;1147;1959;Presente
5180;1147;1335;Ausente
5181;1147;1911;Ausente
5182;1147;1943;Presente
5183;1147;2064;Ausente
5184;1148;2107;Cancelada
5185;1148;830;Ausente
5186;1149;1515;Cancelada
5187;1149;853;Ausente
5188;1149;1565;Ausente
5189;1149;440;Cancelada
5190;1150;1954;Ausente
5191;1150;523;Presente
5192;1151;216;Presente
5193;1151;1588;Ausente
5194;1152;139;Cancelada
5195;1152;937;Ausente
5196;1152;2153;Cancelada
5197;1153;43;Ausente
5198;1153;1613;Ausente
5199;1153;2045;Ausente
5200;1153;1952;Presente
5201;1154;958;Presente
5202;1154;2189;Presente
5203;1154;777;Presente
5204;1155;1558;Ausente
5205;1155;93;Presente
5206;1155;1560;Ausente
5207;1155;1118;Ausente
