uso_id;reparo_id;peca_id;quantidade;custo_total
3239,0;2006,0;67,0;2,0;310,52
3240,0;2006,0;47,0;2,0;527,35
3241,0;2007,0;59,0;2,0;586,81
3242,0;2007,0;29,0;1,0;267,44
3243,0;2007,0;74,0;1,0;237,54
3244,0;2008,0;67,0;2,0;375,04
3245,0;2010,0;26,0;1,0;843,46
3246,0;2011,0;49,0;1,0;710,94
3247,0;2012,0;78,0;1,0;771,79
3248,0;2013,0;28,0;1,0;253,86
3249,0;2013,0;58,0;2,0;765,12
3250,0;2014,0;41,0;1,0;849,45
3251,0;2015,0;13,0;1,0;233,62
3252,0;2015,0;39,0;2,0;379,07
3253,0;2016,0;68,0;1,0;505,97
3254,0;2016,0;7,0;2,0;316,51
3255,0;2018,0;34,0;2,0;835,83
3256,0;2018,0;68,0;1,0;126,87
3257,0;2018,0;1,0;1,0;578,12
3258,0;2020,0;55,0;1,0;74,23
3259,0;2020,0;6,0;1,0;314,49
3260,0;2022,0;55,0;2,0;90,15
3261,0;2022,0;11,0;2,0;712,85
3262,0;2023,0;58,0;1,0;206,7
3263,0;2023,0;8,0;2,0;337,82
3264,0;2023,0;76,0;1,0;849,58
3265,0;2024,0;76,0;2,0;531,14
3266,0;2024,0;78,0;2,0;418,53
3267,0;2024,0;68,0;1,0;497,24
3268,0;2025,0;66,0;2,0;674,17
3269,0;2025,0;43,0;2,0;608,6
3270,0;2025,0;19,0;2,0;161,0
3271,0;2026,0;70,0;1,0;98,62
3272,0;2027,0;36,0;1,0;765,93
3273,0;2028,0;13,0;2,0;657,45
3274,0;2028,0;26,0;2,0;17,24
3275,0;2028,0;14,0;2,0;21,99
3276,0;2029,0;15,0;2,0;131,97
3277,0;2030,0;61,0;1,0;15,92
3278,0;2031,0;35,0;1,0;600,26
3279,0;2032,0;73,0;2,0;596,61
3280,0;2032,0;59,0;2,0;496,06
3281,0;2033,0;80,0;1,0;746,78
3282,0;2033,0;7,0;2,0;515,06
3283,0;2034,0;35,0;1,0;705,59
3284,0;2034,0;49,0;2,0;425,07
3285,0;2035,0;33,0;2,0;109,03
3286,0;2035,0;9,0;2,0;376,17
3287,0;2035,0;72,0;2,0;789,06
3288,0;2036,0;71,0;2,0;446,76
3289,0;2036,0;74,0;2,0;724,61
3290,0;2036,0;23,0;1,0;740,72
3291,0;2038,0;25,0;2,0;25,75
3292,0;2038,0;55,0;1,0;230,98
3293,0;2039,0;23,0;1,0;447,77
3294,0;2040,0;30,0;2,0;146,43
3295,0;2040,0;10,0;1,0;596,69
3296,0;2040,0;5,0;2,0;712,06
3297,0;2041,0;16,0;1,0;428,09
3298,0;2042,0;16,0;1,0;650,83
3299,0;2042,0;58,0;2,0;602,04
3300,0;2042,0;3,0;1,0;51,17
3301,0;2043,0;35,0;1,0;56,99
3302,0;2043,0;36,0;2,0;807,59
3303,0;2044,0;20,0;1,0;146,12
3304,0;2045,0;35,0;1,0;524,49
3305,0;2045,0;35,0;1,0;736,34
3306,0;2045,0;42,0;2,0;444,65
3307,0;2046,0;72,0;2,0;146,02
3308,0;2046,0;29,0;2,0;469,64
3309,0;2047,0;26,0;2,0;216,57
3310,0;2047,0;9,0;2,0;38,01
3311,0;2048,0;62,0;1,0;811,91
3312,0;2048,0;1,0;1,0;292,36
3313,0;2048,0;62,0;2,0;732,44
3314,0;2049,0;72,0;2,0;498,48
3315,0;2050,0;31,0;2,0;348,53
3316,0;2050,0;6,0;2,0;780,99
3317,0;2050,0;76,0;1,0;371,19
3318,0;2051,0;10,0;2,0;297,5
3319,0;2051,0;39,0;2,0;791,83
3320,0;2052,0;76,0;2,0;209,6
3321,0;2053,0;25,0;2,0;499,22
3322,0;2053,0;45,0;2,0;804,69
3323,0;2054,0;64,0;2,0;556,92
3324,0;2054,0;47,0;1,0;102,67
3325,0;2056,0;62,0;2,0;742,73
3326,0;2057,0;75,0;1,0;56,69
3327,0;2057,0;51,0;1,0;167,69
3328,0;2058,0;34,0;2,0;582,34
3329,0;2059,0;28,0;2,0;545,88
3330,0;2060,0;51,0;1,0;545,99
3331,0;2061,0;26,0;2,0;501,16
3332,0;2062,0;69,0;1,0;647,76
3333,0;2064,0;53,0;1,0;559,27
3334,0;2064,0;60,0;2,0;825,24
3335,0;2064,0;78,0;2,0;338,1
3336,0;2066,0;36,0;1,0;591,91
3337,0;2066,0;51,0;1,0;479,03
3338,0;2067,0;25,0;2,0;478,13
3339,0;2067,0;9,0;2,0;386,79
3340,0;2068,0;4,0;1,0;443,87
3341,0;2071,0;40,0;2,0;38,12
3342,0;2071,0;30,0;2,0;320,43
3343,0;2072,0;54,0;2,0;734,67
3344,0;2075,0;74,0;1,0;478,36
3345,0;2076,0;33,0;2,0;273,08
3346,0;2078,0;24,0;1,0;704,9
3347,0;2078,0;75,0;1,0;286,5
3348,0;2080,0;36,0;2,0;551,38
3349,0;2081,0;19,0;2,0;408,94
3350,0;2081,0;47,0;1,0;609,83
3351,0;2082,0;50,0;1,0;60,3
3352,0;2084,0;74,0;2,0;78,32
3353,0;2084,0;76,0;1,0;312,21
3354,0;2085,0;23,0;2,0;781,42
3355,0;2085,0;17,0;1,0;682,75
3356,0;2085,0;66,0;1,0;297,6
3357,0;2086,0;15,0;1,0;288,74
3358,0;2086,0;68,0;1,0;679,44
3359,0;2087,0;62,0;2,0;145,5
3360,0;2087,0;10,0;1,0;598,54
3361,0;2088,0;68,0;2,0;168,28
3362,0;2088,0;62,0;1,0;367,64
3363,0;2088,0;75,0;1,0;565,41
3364,0;2089,0;51,0;2,0;141,55
3365,0;2089,0;11,0;1,0;100,62
3366,0;2090,0;58,0;1,0;328,06
3367,0;2090,0;40,0;1,0;508,7
3368,0;2091,0;78,0;1,0;190,7
3369,0;2091,0;55,0;2,0;350,39
3370,0;2092,0;10,0;2,0;144,39
3371,0;2093,0;70,0;2,0;52,01
3372,0;2093,0;30,0;1,0;543,44
3373,0;2094,0;6,0;1,0;571,21
3374,0;2096,0;16,0;2,0;146,58
3375,0;2096,0;64,0;2,0;643,25
3376,0;2097,0;25,0;2,0;242,83
3377,0;2097,0;52,0;1,0;96,46
3378,0;2097,0;40,0;2,0;525,57
3379,0;2098,0;77,0;1,0;668,52
3380,0;2099,0;35,0;1,0;697,52
3381,0;2099,0;68,0;2,0;368,26
3382,0;2099,0;12,0;1,0;618,89
3383,0;2100,0;42,0;2,0;164,71
3384,0;2101,0;34,0;2,0;690,18
3385,0;2101,0;39,0;1,0;255,87
3386,0;2101,0;19,0;1,0;45,69
3387,0;2103,0;35,0;1,0;203,41
3388,0;2103,0;10,0;1,0;305,29
3389,0;2104,0;24,0;2,0;526,33
3390,0;2104,0;4,0;1,0;436,63
3391,0;2105,0;4,0;1,0;333,05
3392,0;2105,0;66,0;2,0;451,51
3393,0;2105,0;65,0;1,0;693,25
3394,0;2106,0;27,0;1,0;28,08
3395,0;2106,0;36,0;2,0;99,97
3396,0;2106,0;56,0;1,0;658,92
3397,0;2107,0;69,0;2,0;22,44
3398,0;2107,0;64,0;2,0;705,37
3399,0;2110,0;23,0;2,0;371,76
3400,0;2110,0;5,0;2,0;574,45
3401,0;2111,0;69,0;1,0;103,38
3402,0;2111,0;59,0;1,0;452,51
3403,0;2112,0;20,0;1,0;468,62
3404,0;2113,0;53,0;1,0;528,26
3405,0;2114,0;27,0;2,0;338,85
3406,0;2115,0;28,0;2,0;504,39
3407,0;2115,0;76,0;1,0;220,48
3408,0;2116,0;53,0;1,0;599,74
3409,0;2116,0;53,0;2,0;333,59
3410,0;2116,0;65,0;1,0;754,46
3411,0;2117,0;50,0;2,0;20,19
3412,0;2117,0;67,0;2,0;329,34
3413,0;2117,0;6,0;1,0;54,19
3414,0;2119,0;24,0;1,0;791,34
3415,0;2119,0;40,0;2,0;551,85
3416,0;2120,0;69,0;1,0;639,59
3417,0;2120,0;75,0;1,0;294,39
3418,0;2120,0;11,0;1,0;774,59
3419,0;2122,0;39,0;2,0;837,09
3420,0;2122,0;31,0;1,0;484,25
3421,0;2122,0;26,0;1,0;379,11
3422,0;2123,0;4,0;2,0;275,79
3423,0;2124,0;49,0;2,0;633,87
3424,0;2124,0;77,0;1,0;26,6
3425,0;2124,0;53,0;2,0;363,3
3426,0;2126,0;67,0;2,0;307,98
3427,0;2126,0;26,0;2,0;244,89
3428,0;2126,0;73,0;1,0;470,91
3429,0;2127,0;35,0;1,0;795,7
3430,0;2127,0;66,0;2,0;557,01
3431,0;2129,0;36,0;2,0;264,3
3432,0;2130,0;65,0;2,0;127,98
3433,0;2130,0;26,0;1,0;506,29
3434,0;2130,0;38,0;2,0;193,09
3435,0;2131,0;35,0;1,0;112,51
3436,0;2131,0;12,0;1,0;354,13
3437,0;2132,0;3,0;2,0;26,61
3438,0;2132,0;13,0;2,0;514,67
3439,0;2133,0;47,0;1,0;67,93
3440,0;2133,0;24,0;2,0;301,01
3441,0;2134,0;77,0;2,0;262,14
3442,0;2135,0;25,0;1,0;447,16
3443,0;2135,0;50,0;1,0;776,17
3444,0;2136,0;9,0;2,0;546,56
3445,0;2137,0;58,0;2,0;514,24
3446,0;2137,0;52,0;2,0;178,9
3447,0;2137,0;2,0;2,0;296,37
3448,0;2138,0;79,0;2,0;400,77
3449,0;2139,0;70,0;1,0;379,67
3450,0;2139,0;66,0;2,0;454,57
3451,0;2139,0;76,0;2,0;249,93
3452,0;2140,0;37,0;2,0;473,99
3453,0;2142,0;60,0;2,0;625,12
3454,0;2142,0;27,0;2,0;436,69
3455,0;2142,0;16,0;1,0;86,54
3456,0;2143,0;47,0;1,0;609,74
3457,0;2143,0;25,0;1,0;315,32
3458,0;2143,0;57,0;1,0;447,63
3459,0;2145,0;34,0;2,0;504,34
3460,0;2145,0;35,0;2,0;676,87
3461,0;2147,0;37,0;1,0;617,19
3462,0;2147,0;38,0;2,0;468,89
3463,0;2148,0;53,0;2,0;769,91
3464,0;2148,0;29,0;1,0;498,09
3465,0;2148,0;77,0;2,0;195,73
3466,0;2149,0;70,0;2,0;137,31
3467,0;2149,0;30,0;2,0;805,48
3468,0;2149,0;50,0;2,0;164,7
3469,0;2152,0;16,0;1,0;497,74
3470,0;2152,0;54,0;1,0;792,04
3471,0;2153,0;65,0;1,0;442,7
3472,0;2153,0;69,0;2,0;659,16
3473,0;2153,0;4,0;1,0;238,36
3474,0;2154,0;28,0;2,0;45,17
3475,0;2154,0;72,0;1,0;504,93
3476,0;2154,0;57,0;2,0;734,15
3477,0;2155,0;17,0;1,0;449,07
3478,0;2156,0;61,0;1,0;233,33
3479,0;2156,0;53,0;2,0;346,54
3480,0;2157,0;4,0;2,0;436,19
3481,0;2157,0;74,0;1,0;303,72
3482,0;2157,0;74,0;2,0;371,02
3483,0;2158,0;25,0;2,0;740,66
3484,0;2158,0;9,0;2,0;698,02
3485,0;2158,0;76,0;1,0;498,97
3486,0;2159,0;35,0;2,0;504,19
3487,0;2160,0;79,0;2,0;159,71
3488,0;2160,0;79,0;2,0;770,87
3489,0;2162,0;24,0;1,0;723,47
3490,0;2163,0;38,0;2,0;577,04
3491,0;2164,0;74,0;1,0;486,42
3492,0;2166,0;67,0;2,0;614,04
3493,0;2166,0;33,0;2,0;46,03
3494,0;2167,0;56,0;1,0;393,9
3495,0;2167,0;13,0;1,0;298,05
3496,0;2167,0;27,0;2,0;141,54
3497,0;2168,0;71,0;1,0;698,01
3498,0;2168,0;58,0;1,0;370,86
3499,0;2168,0;6,0;2,0;439,03
3500,0;2169,0;23,0;1,0;500,4
3501,0;2169,0;40,0;1,0;53,23
3502,0;2170,0;39,0;2,0;481,43
3503,0;2170,0;42,0;1,0;136,11
3504,0;2171,0;61,0;1,0;820,03
3505,0;2171,0;70,0;1,0;613,8
3506,0;2172,0;27,0;1,0;152,54
3507,0;2172,0;43,0;2,0;782,45
3508,0;2172,0;68,0;1,0;733,07
3509,0;2173,0;75,0;2,0;158,96
3510,0;2173,0;5,0;2,0;720,07
3511,0;2173,0;16,0;1,0;426,2
3512,0;2174,0;51,0;1,0;579,03
3513,0;2175,0;53,0;1,0;64,04
3514,0;2175,0;68,0;1,0;723,54
3515,0;2176,0;79,0;2,0;193,33
3516,0;2176,0;24,0;1,0;256,31
3517,0;2177,0;67,0;1,0;66,69
3518,0;2178,0;41,0;2,0;733,19
3519,0;2178,0;77,0;1,0;54,26
3520,0;2178,0;40,0;1,0;829,63
3521,0;2179,0;17,0;1,0;761,39
3522,0;2179,0;72,0;1,0;600,99
3523,0;2179,0;76,0;1,0;209,15
3524,0;2180,0;44,0;2,0;698,41
3525,0;2180,0;74,0;1,0;289,73
3526,0;2180,0;45,0;2,0;161,41
3527,0;2182,0;39,0;1,0;86,51
3528,0;2184,0;21,0;1,0;417,02
3529,0;2184,0;39,0;1,0;560,69
3530,0;2186,0;36,0;1,0;663,29
3531,0;2188,0;70,0;1,0;85,78
3532,0;2190,0;64,0;1,0;528,12
3533,0;2192,0;61,0;1,0;843,23
3534,0;2192,0;32,0;2,0;30,17
3535,0;2193,0;23,0;1,0;673,3
3536,0;2193,0;77,0;2,0;833,3
3537,0;2193,0;23,0;1,0;173,59
3538,0;2194,0;12,0;2,0;461,3
3539,0;2194,0;69,0;1,0;220,55
3540,0;2194,0;42,0;1,0;163,03
3541,0;2195,0;11,0;2,0;609,25
3542,0;2195,0;3,0;2,0;443,22
3543,0;2195,0;68,0;1,0;725,04
3544,0;2196,0;8,0;2,0;194,07
3545,0;2196,0;69,0;1,0;178,53
3546,0;2197,0;70,0;1,0;355,89
3547,0;2199,0;42,0;1,0;357,79
3548,0;2199,0;77,0;1,0;72,3
3549,0;2200,0;8,0;2,0;542,95
3550,0;2200,0;32,0;1,0;600,34
3551,0;2201,0;12,0;1,0;469,03
3552,0;2201,0;59,0;2,0;541,13
3553,0;2202,0;41,0;2,0;435,31
3554,0;2206,0;19,0;1,0;799,28
3555,0;2206,0;30,0;2,0;679,04
3556,0;2207,0;51,0;1,0;124,72
3557,0;2207,0;25,0;1,0;822,9
3558,0;2208,0;49,0;2,0;698,34
3559,0;2208,0;41,0;1,0;521,62
3560,0;2208,0;48,0;2,0;831,68
3561,0;2209,0;22,0;1,0;367,89
3562,0;2209,0;70,0;2,0;521,9
3563,0;2209,0;18,0;2,0;69,37
3564,0;2210,0;71,0;1,0;20,85
3565,0;2210,0;25,0;2,0;631,07
3566,0;2210,0;41,0;2,0;635,88
3567,0;2211,0;61,0;2,0;128,72
3568,0;2211,0;56,0;2,0;490,41
3569,0;2212,0;69,0;2,0;232,68
3570,0;2212,0;57,0;2,0;202,04
3571,0;2212,0;12,0;1,0;287,66
3572,0;2213,0;11,0;1,0;247,71
3573,0;2213,0;67,0;2,0;425,48
3574,0;2214,0;43,0;2,0;637,46
3575,0;2214,0;63,0;2,0;821,95
3576,0;2216,0;5,0;1,0;636,55
3577,0;2216,0;57,0;2,0;450,14
3578,0;2216,0;59,0;2,0;723,09
3579,0;2217,0;7,0;2,0;634,04
3580,0;2218,0;53,0;1,0;414,6
3581,0;2219,0;9,0;2,0;693,22
3582,0;2219,0;24,0;1,0;618,05
3583,0;2221,0;56,0;2,0;556,14
3584,0;2222,0;65,0;2,0;570,11
3585,0;2222,0;21,0;2,0;232,52
3586,0;2223,0;56,0;2,0;733,44
3587,0;2223,0;47,0;1,0;575,56
3588,0;2224,0;26,0;1,0;810,33
3589,0;2224,0;34,0;2,0;729,99
3590,0;2225,0;1,0;1,0;709,55
3591,0;2225,0;13,0;1,0;23,24
3592,0;2226,0;42,0;1,0;150,3
3593,0;2226,0;32,0;1,0;239,85
3594,0;2227,0;15,0;1,0;545,43
3595,0;2227,0;50,0;1,0;823,02
3596,0;2227,0;79,0;1,0;264,7
3597,0;2228,0;6,0;1,0;503,38
3598,0;2229,0;24,0;1,0;513,16
3599,0;2231,0;52,0;2,0;794,9
3600,0;2233,0;65,0;2,0;492,99
3601,0;2233,0;73,0;1,0;458,75
3602,0;2234,0;33,0;2,0;537,97
3603,0;2235,0;22,0;1,0;685,07
3604,0;2237,0;66,0;1,0;646,41
3605,0;2237,0;21,0;2,0;352,69
3606,0;2239,0;53,0;1,0;177,45
3607,0;2240,0;40,0;1,0;64,03
3608,0;2240,0;73,0;1,0;348,8
3609,0;2241,0;66,0;2,0;120,9
3610,0;2242,0;75,0;2,0;821,83
3611,0;2244,0;80,0;1,0;246,27
3612,0;2244,0;71,0;1,0;264,53
3613,0;2244,0;35,0;2,0;57,98
3614,0;2245,0;79,0;2,0;515,15
3615,0;2245,0;69,0;1,0;681,95
3616,0;2246,0;30,0;2,0;614,59
3617,0;2246,0;11,0;1,0;545,32
3618,0;2248,0;66,0;2,0;77,77
3619,0;2248,0;64,0;2,0;286,28
3620,0;2248,0;19,0;1,0;528,39
3621,0;2249,0;66,0;1,0;753,81
3622,0;2250,0;48,0;1,0;104,25
3623,0;2251,0;79,0;2,0;373,23
3624,0;2251,0;4,0;2,0;257,52
3625,0;2252,0;33,0;1,0;403,43
3626,0;2252,0;54,0;2,0;628,97
3627,0;2253,0;38,0;1,0;436,41
3628,0;2253,0;13,0;2,0;174,96
3629,0;2253,0;57,0;2,0;826,25
3630,0;2254,0;12,0;1,0;588,62
3631,0;2255,0;64,0;2,0;617,68
3632,0;2255,0;64,0;1,0;385,95
3633,0;2256,0;55,0;1,0;207,3
3634,0;2256,0;42,0;1,0;448,35
3635,0;2256,0;13,0;1,0;422,65
3636,0;2257,0;33,0;2,0;535,4
3637,0;2257,0;58,0;1,0;634,96
3638,0;2258,0;10,0;1,0;344,33
3639,0;2258,0;6,0;1,0;729,53
3640,0;2259,0;8,0;2,0;467,79
3641,0;2259,0;49,0;2,0;268,99
3642,0;2260,0;4,0;2,0;601,3
3643,0;2261,0;65,0;2,0;258,46
3644,0;2261,0;18,0;1,0;178,99
3645,0;2262,0;7,0;2,0;794,11
3646,0;2262,0;41,0;2,0;238,79
3647,0;2263,0;56,0;2,0;22,11
3648,0;2263,0;2,0;1,0;649,97
3649,0;2264,0;19,0;1,0;177,13
3650,0;2265,0;67,0;2,0;600,72
3651,0;2265,0;32,0;1,0;658,41
3652,0;2266,0;14,0;2,0;408,34
3653,0;2266,0;8,0;2,0;181,17
3654,0;2267,0;68,0;2,0;558,8
3655,0;2267,0;29,0;1,0;40,57
3656,0;2268,0;52,0;2,0;363,85
3657,0;2268,0;62,0;2,0;178,44
3658,0;2268,0;15,0;2,0;19,02
3659,0;2269,0;76,0;1,0;504,23
3660,0;2269,0;2,0;1,0;103,38
3661,0;2269,0;46,0;1,0;826,64
3662,0;2270,0;49,0;2,0;255,77
3663,0;2271,0;44,0;2,0;691,86
3664,0;2271,0;65,0;1,0;314,61
3665,0;2271,0;24,0;1,0;721,65
3666,0;2272,0;18,0;1,0;594,85
3667,0;2272,0;16,0;1,0;441,22
3668,0;2272,0;79,0;2,0;550,93
3669,0;2273,0;78,0;1,0;205,75
3670,0;2273,0;25,0;2,0;363,57
3671,0;2274,0;26,0;1,0;114,27
3672,0;2275,0;69,0;2,0;137,89
3673,0;2275,0;68,0;2,0;169,27
3674,0;2275,0;29,0;2,0;614,66
3675,0;2276,0;16,0;2,0;816,38
3676,0;2277,0;57,0;1,0;370,06
3677,0;2277,0;13,0;1,0;480,33
3678,0;2278,0;32,0;2,0;106,13
3679,0;2278,0;6,0;1,0;210,72
3680,0;2278,0;53,0;1,0;167,71
3681,0;2279,0;48,0;2,0;815,82
3682,0;2279,0;72,0;1,0;719,24
3683,0;2280,0;76,0;1,0;558,8
3684,0;2281,0;54,0;2,0;503,42
3685,0;2281,0;33,0;2,0;378,7
3686,0;2282,0;55,0;1,0;535,96
3687,0;2282,0;38,0;2,0;654,8
3688,0;2282,0;10,0;1,0;180,38
3689,0;2283,0;39,0;1,0;227,07
3690,0;2283,0;65,0;2,0;341,78
3691,0;2283,0;46,0;2,0;820,1
3692,0;2284,0;77,0;1,0;612,75
3693,0;2284,0;69,0;2,0;179,14
3694,0;2284,0;49,0;1,0;456,85
3695,0;2285,0;9,0;1,0;569,36
3696,0;2285,0;13,0;2,0;80,26
3697,0;2285,0;56,0;1,0;529,29
3698,0;2287,0;51,0;2,0;15,43
3699,0;2287,0;80,0;2,0;330,83
3700,0;2287,0;80,0;2,0;657,42
3701,0;2288,0;64,0;2,0;464,95
3702,0;2288,0;60,0;1,0;166,86
3703,0;2288,0;66,0;1,0;791,7
3704,0;2289,0;54,0;1,0;325,82
3705,0;2289,0;29,0;1,0;65,41
3706,0;2289,0;76,0;2,0;640,05
3707,0;2290,0;60,0;2,0;571,36
3708,0;2290,0;71,0;1,0;775,97
3709,0;2290,0;35,0;2,0;181,95
3710,0;2291,0;4,0;2,0;150,34
3711,0;2291,0;39,0;1,0;439,42
3712,0;2291,0;52,0;1,0;186,91
3713,0;2293,0;48,0;2,0;166,68
3714,0;2293,0;78,0;2,0;675,33
3715,0;2294,0;76,0;1,0;743,11
3716,0;2294,0;71,0;2,0;359,33
3717,0;2297,0;58,0;2,0;62,91
3718,0;2298,0;40,0;2,0;144,31
3719,0;2298,0;23,0;1,0;586,87
3720,0;2299,0;63,0;2,0;625,17
3721,0;2300,0;14,0;2,0;71,12
3722,0;2301,0;45,0;2,0;189,21
3723,0;2302,0;62,0;2,0;613,05
3724,0;2302,0;70,0;2,0;473,6
3725,0;2302,0;47,0;1,0;207,7
3726,0;2304,0;20,0;2,0;590,58
3727,0;2304,0;43,0;2,0;633,44
3728,0;2305,0;71,0;1,0;808,95
3729,0;2305,0;63,0;1,0;275,27
3730,0;2307,0;2,0;1,0;65,74
3731,0;2307,0;9,0;2,0;601,63
3732,0;2308,0;51,0;1,0;118,46
3733,0;2308,0;35,0;1,0;263,21
3734,0;2308,0;43,0;1,0;581,59
3735,0;2309,0;19,0;2,0;454,23
3736,0;2310,0;15,0;2,0;826,95
3737,0;2310,0;17,0;1,0;622,59
3738,0;2311,0;21,0;2,0;265,21
3739,0;2311,0;15,0;2,0;451,56
3740,0;2312,0;3,0;2,0;172,21
3741,0;2312,0;21,0;1,0;438,6
3742,0;2312,0;49,0;1,0;553,87
3743,0;2313,0;22,0;1,0;360,39
3744,0;2314,0;48,0;2,0;36,89
3745,0;2314,0;70,0;2,0;90,76
3746,0;2315,0;19,0;1,0;36,26
3747,0;2315,0;33,0;2,0;79,21
3748,0;2315,0;22,0;2,0;264,05
3749,0;2316,0;50,0;2,0;438,32
3750,0;2317,0;48,0;2,0;323,64
3751,0;2317,0;69,0;2,0;201,05
3752,0;2317,0;54,0;2,0;54,08
3753,0;2318,0;30,0;1,0;464,17
3754,0;2318,0;26,0;2,0;90,64
3755,0;2320,0;80,0;1,0;800,39
3756,0;2321,0;9,0;1,0;143,62
3757,0;2321,0;4,0;2,0;709,87
3758,0;2322,0;74,0;2,0;288,22
3759,0;2322,0;51,0;1,0;39,63
3760,0;2322,0;37,0;1,0;435,7
3761,0;2323,0;76,0;2,0;517,91
3762,0;2324,0;30,0;1,0;671,99
3763,0;2325,0;11,0;1,0;282,42
3764,0;2325,0;13,0;1,0;494,43
3765,0;2325,0;3,0;1,0;489,52
3766,0;2326,0;26,0;1,0;459,44
3767,0;2326,0;40,0;2,0;408,18
3768,0;2326,0;60,0;2,0;609,7
3769,0;2327,0;75,0;2,0;655,87
3770,0;2327,0;73,0;2,0;760,29
3771,0;2327,0;68,0;2,0;740,03
3772,0;2329,0;18,0;1,0;54,75
3773,0;2329,0;76,0;2,0;709,2
3774,0;2330,0;18,0;2,0;622,24
3775,0;2330,0;2,0;1,0;725,82
3776,0;2332,0;77,0;1,0;666,31
3777,0;2332,0;9,0;1,0;615,67
3778,0;2333,0;47,0;2,0;176,56
3779,0;2333,0;7,0;1,0;790,87
3780,0;2334,0;53,0;2,0;471,04
3781,0;2334,0;67,0;1,0;225,37
3782,0;2334,0;22,0;2,0;413,15
3783,0;2335,0;13,0;1,0;391,83
3784,0;2335,0;12,0;2,0;635,5
3785,0;2335,0;20,0;1,0;795,51
3786,0;2336,0;50,0;2,0;790,04
3787,0;2336,0;58,0;1,0;413,95
3788,0;2336,0;13,0;1,0;174,09
3789,0;2337,0;67,0;2,0;708,09
3790,0;2338,0;52,0;2,0;32,43
3791,0;2338,0;4,0;2,0;261,68
3792,0;2339,0;55,0;2,0;747,91
3793,0;2339,0;22,0;2,0;571,18
3794,0;2339,0;76,0;2,0;342,67
3795,0;2341,0;54,0;1,0;726,1
3796,0;2341,0;46,0;2,0;256,02
3797,0;2342,0;15,0;1,0;631,73
3798,0;2344,0;23,0;2,0;144,49
3799,0;2348,0;78,0;1,0;560,11
3800,0;2348,0;27,0;1,0;264,37
3801,0;2349,0;48,0;1,0;263,46
3802,0;2349,0;2,0;1,0;833,3
3803,0;2351,0;27,0;1,0;277,96
3804,0;2351,0;2,0;1,0;428,58
3805,0;2352,0;51,0;1,0;108,75
3806,0;2353,0;2,0;1,0;642,53
3807,0;2353,0;34,0;1,0;422,63
3808,0;2354,0;5,0;2,0;672,72
3809,0;2354,0;74,0;2,0;541,61
3810,0;2354,0;17,0;2,0;382,3
3811,0;2355,0;64,0;2,0;165,05
3812,0;2356,0;69,0;1,0;781,86
3813,0;2356,0;66,0;2,0;397,12
3814,0;2356,0;45,0;2,0;784,17
3815,0;2357,0;78,0;2,0;596,24
3816,0;2358,0;24,0;2,0;770,31
3817,0;2358,0;33,0;1,0;836,9
3818,0;2358,0;17,0;2,0;377,13
3819,0;2360,0;3,0;2,0;355,43
3820,0;2360,0;25,0;1,0;218,2
3821,0;2361,0;62,0;1,0;628,52
3822,0;2362,0;75,0;2,0;743,59
3823,0;2362,0;23,0;2,0;181,65
3824,0;2362,0;5,0;1,0;127,86
3825,0;2363,0;38,0;2,0;530,45
3826,0;2363,0;2,0;2,0;125,06
3827,0;2364,0;13,0;2,0;373,45
3828,0;2364,0;1,0;1,0;377,32
3829,0;2364,0;68,0;1,0;745,8
3830,0;2366,0;32,0;2,0;767,11
3831,0;2367,0;53,0;1,0;245,85
3832,0;2367,0;28,0;1,0;346,44
3833,0;2368,0;56,0;2,0;366,95
3834,0;2369,0;40,0;1,0;541,7
3835,0;2370,0;40,0;1,0;738,44
3836,0;2370,0;68,0;2,0;67,37
3837,0;2371,0;71,0;1,0;119,75
3838,0;2372,0;62,0;2,0;650,3
3839,0;2373,0;44,0;2,0;765,77
3840,0;2374,0;79,0;2,0;467,38
3841,0;2375,0;43,0;2,0;288,89
3842,0;2375,0;4,0;1,0;103,1
3843,0;2375,0;23,0;2,0;252,77
3844,0;2376,0;56,0;2,0;128,21
3845,0;2377,0;13,0;1,0;241,69
3846,0;2378,0;66,0;2,0;202,4
3847,0;2379,0;77,0;2,0;634,56
3848,0;2380,0;65,0;1,0;790,09
3849,0;2380,0;25,0;1,0;547,64
3850,0;2380,0;29,0;1,0;683,73
3851,0;2382,0;4,0;2,0;366,57
3852,0;2383,0;37,0;1,0;378,05
3853,0;2383,0;26,0;2,0;210,53
3854,0;2383,0;62,0;2,0;611,91
3855,0;2384,0;15,0;2,0;330,3
3856,0;2384,0;70,0;1,0;788,45
3857,0;2384,0;52,0;2,0;343,47
3858,0;2385,0;52,0;2,0;236,83
3859,0;2385,0;16,0;1,0;813,08
3860,0;2385,0;34,0;2,0;502,33
3861,0;2386,0;29,0;2,0;488,16
3862,0;2387,0;32,0;2,0;806,52
3863,0;2388,0;8,0;1,0;569,45
3864,0;2388,0;9,0;2,0;244,88
3865,0;2388,0;78,0;1,0;19,54
3866,0;2389,0;11,0;2,0;814,43
3867,0;2390,0;26,0;1,0;382,71
3868,0;2390,0;12,0;1,0;33,66
3869,0;2390,0;56,0;1,0;215,76
3870,0;2392,0;38,0;1,0;631,14
3871,0;2392,0;44,0;1,0;326,93
3872,0;2393,0;27,0;2,0;669,37
3873,0;2393,0;62,0;2,0;151,21
