reserva_id,aula_id,aluno_id,status,motivo_rejeicao
3817,848,10,Cancelada,fk_invalida:aula_id
3818,848,2173,Presente,fk_invalida:aula_id
3819,848,781,Presente,fk_invalida:aula_id
3820,848,1973,Cancelada,fk_invalida:aula_id
3821,848,472,Ausente,fk_invalida:aula_id
3822,848,1001,Presente,fk_invalida:aula_id
3823,849,2047,Ausente,fk_invalida:aula_id
3824,849,2001,Cancelada,fk_invalida:aula_id
3825,850,283,Ausente,fk_invalida:aula_id
3826,850,1204,Ausente,fk_invalida:aula_id
3827,850,431,Ausente,fk_invalida:aula_id
3828,850,1141,Presente,fk_invalida:aula_id
3829,850,1147,Presente,fk_invalida:aula_id
3830,850,1567,Ausente,fk_invalida:aula_id
3831,850,675,Ausente,fk_invalida:aula_id
3832,851,2008,Ausente,fk_invalida:aula_id
3833,851,350,Presente,fk_invalida:aula_id
3834,851,683,Cancelada,fk_invalida:aula_id
3835,851,495,Ausente,fk_invalida:aula_id
3836,851,1411,Presente,fk_invalida:aula_id
3837,851,590,Ausente,fk_invalida:aula_id
3838,852,644,Cancelada,fk_invalida:aula_id
3839,852,2150,Cancelada,fk_invalida:aula_id
3840,852,1650,Presente,fk_invalida:aula_id
3841,852,1211,Ausente,fk_invalida:aula_id
3842,853,498,Presente,fk_invalida:aula_id
3843,853,927,Presente,fk_invalida:aula_id
3844,853,1380,Presente,fk_invalida:aula_id
3845,853,814,Cancelada,fk_invalida:aula_id
3846,854,433,Presente,fk_invalida:aula_id
3847,854,1736,Ausente,fk_invalida:aula_id
3848,854,1508,Ausente,fk_invalida:aula_id
3849,855,531,Cancelada,fk_invalida:aula_id
3850,855,2093,Presente,fk_invalida:aula_id
3851,855,515,Cancelada,fk_invalida:aula_id
3852,856,627,Presente,fk_invalida:aula_id
3853,856,81,Ausente,fk_invalida:aula_id
3854,857,800,Ausente,fk_invalida:aula_id
3855,857,2151,Cancelada,fk_invalida:aula_id
3856,857,777,Cancelada,fk_invalida:aula_id
3857,857,1491,Ausente,fk_invalida:aula_id
3858,857,425,Ausente,fk_invalida:aula_id
3859,857,1552,Cancelada,fk_invalida:aula_id
3860,858,404,Presente,fk_invalida:aula_id
3861,858,633,Ausente,fk_invalida:aula_id
3862,858,1951,Ausente,fk_invalida:aula_id
3863,858,1559,Cancelada,fk_invalida:aula_id
3864,858,820,Ausente,fk_invalida:aula_id
3865,858,1679,Cancelada,fk_invalida:aula_id
3866,858,1436,Cancelada,fk_invalida:aula_id
3867,859,215,Ausente,fk_invalida:aula_id
3868,859,557,Presente,fk_invalida:aula_id
3869,859,1449,Presente,fk_invalida:aula_id
3870,859,1870,Ausente,fk_invalida:aula_id
3871,860,1130,Presente,fk_invalida:aula_id
3872,860,1369,Ausente,fk_invalida:aula_id
3873,860,2076,Ausente,fk_invalida:aula_id
3874,861,825,Ausente,fk_invalida:aula_id
3875,861,342,Presente,fk_invalida:aula_id
3876,861,1331,Ausente,fk_invalida:aula_id
3877,862,1353,Ausente,fk_invalida:aula_id
3878,862,1814,Ausente,fk_invalida:aula_id
3879,862,1534,Ausente,fk_invalida:aula_id
3880,863,1577,Ausente,fk_invalida:aula_id
3881,863,941,Ausente,fk_invalida:aula_id
3882,863,577,Cancelada,fk_invalida:aula_id
3883,863,1935,Presente,fk_invalida:aula_id
3884,863,255,Presente,fk_invalida:aula_id
3885,863,168,Ausente,fk_invalida:aula_id
3886,863,249,Cancelada,fk_invalida:aula_id
3887,864,1590,Presente,fk_invalida:aula_id
3888,864,179,Ausente,fk_invalida:aula_id
3889,864,53,Presente,fk_invalida:aula_id
3890,864,1432,Ausente,fk_invalida:aula_id
3891,864,1700,Cancelada,fk_invalida:aula_id
3892,864,479,Presente,fk_invalida:aula_id
3893,864,1620,Ausente,fk_invalida:aula_id
3894,865,2036,Cancelada,fk_invalida:aula_id
3895,865,217,Presente,fk_invalida:aula_id
3896,865,323,Ausente,fk_invalida:aula_id
3897,865,1344,Presente,fk_invalida:aula_id
3898,865,391,Cancelada,fk_invalida:aula_id
3899,866,141,Ausente,fk_invalida:aula_id
3900,866,2118,Cancelada,fk_invalida:aula_id
3901,866,1010,Cancelada,fk_invalida:aula_id
3902,867,274,Presente,fk_invalida:aula_id
3903,867,1436,Cancelada,fk_invalida:aula_id
3904,867,135,Presente,fk_invalida:aula_id
3905,867,1306,Cancelada,fk_invalida:aula_id
3906,867,1154,Ausente,fk_invalida:aula_id
3907,867,330,Cancelada,fk_invalida:aula_id
3908,867,804,Cancelada,fk_invalida:aula_id
3909,868,1671,Presente,fk_invalida:aula_id
3910,868,415,Cancelada,fk_invalida:aula_id
3911,868,64,Ausente,fk_invalida:aula_id
3912,868,1014,Presente,fk_invalida:aula_id
3913,868,779,Ausente,fk_invalida:aula_id
3914,869,1709,Cancelada,fk_invalida:aula_id
3915,869,86,Presente,fk_invalida:aula_id
3916,870,452,Cancelada,fk_invalida:aula_id
3917,870,459,Presente,fk_invalida:aula_id
3918,870,24,Presente,fk_invalida:aula_id
3919,871,1348,Presente,fk_invalida:aula_id
3920,871,1292,Ausente,fk_invalida:aula_id
3921,871,121,Cancelada,fk_invalida:aula_id
3922,871,919,Presente,fk_invalida:aula_id
3923,871,651,Presente,fk_invalida:aula_id
3924,871,557,Ausente,fk_invalida:aula_id
3925,872,1277,Presente,fk_invalida:aula_id
3926,872,132,Presente,fk_invalida:aula_id
3927,872,907,Presente,fk_invalida:aula_id
3928,873,648,Cancelada,fk_invalida:aula_id
3929,873,967,Ausente,fk_invalida:aula_id
3930,873,908,Ausente,fk_invalida:aula_id
3931,873,1638,Ausente,fk_invalida:aula_id
3932,873,1465,Presente,fk_invalida:aula_id
3933,873,820,Presente,fk_invalida:aula_id
3934,873,1492,Cancelada,fk_invalida:aula_id
3935,874,1697,Cancelada,fk_invalida:aula_id
3936,874,104,Ausente,fk_invalida:aula_id
3937,875,355,Cancelada,fk_invalida:aula_id
3938,875,541,Cancelada,fk_invalida:aula_id
3939,875,1819,Cancelada,fk_invalida:aula_id
3940,876,2101,Cancelada,fk_invalida:aula_id
3941,876,548,Cancelada,fk_invalida:aula_id
3942,877,956,Cancelada,fk_invalida:aula_id
3943,877,972,Presente,fk_invalida:aula_id
3944,877,2021,Ausente,fk_invalida:aula_id
3945,878,12,Cancelada,fk_invalida:aula_id
3946,878,987,Presente,fk_invalida:aula_id
3947,878,1063,Presente,fk_invalida:aula_id
3948,879,422,Cancelada,fk_invalida:aula_id
3949,879,2074,Presente,fk_invalida:aula_id
3950,879,1077,Cancelada,fk_invalida:aula_id
3951,879,858,Ausente,fk_invalida:aula_id
3952,879,730,Cancelada,fk_invalida:aula_id
3953,879,1291,Presente,fk_invalida:aula_id
3954,880,1379,Ausente,fk_invalida:aula_id
3955,880,443,Ausente,fk_invalida:aula_id
3956,880,370,Presente,fk_invalida:aula_id
3957,880,423,Presente,fk_invalida:aula_id
3958,880,1571,Cancelada,fk_invalida:aula_id
3959,880,1546,Ausente,fk_invalida:aula_id
3960,881,2024,Cancelada,fk_invalida:aula_id
3961,881,217,Presente,fk_invalida:aula_id
3962,881,1334,Presente,fk_invalida:aula_id
3963,881,824,Ausente,fk_invalida:aula_id
3964,881,697,Ausente,fk_invalida:aula_id
3965,881,93,Ausente,fk_invalida:aula_id
3966,881,1938,Cancelada,fk_invalida:aula_id
3967,882,1508,Cancelada,fk_invalida:aula_id
3968,882,1457,Presente,fk_invalida:aula_id
3969,882,233,Ausente,fk_invalida:aula_id
3970,882,1715,Presente,fk_invalida:aula_id
3971,883,405,Cancelada,fk_invalida:aula_id
3972,883,972,Cancelada,fk_invalida:aula_id
3973,883,1299,Ausente,fk_invalida:aula_id
3974,884,1252,Presente,fk_invalida:aula_id
3975,884,873,Presente,fk_invalida:aula_id
3976,884,2123,Cancelada,fk_invalida:aula_id
3977,884,361,Presente,fk_invalida:aula_id
3978,884,1549,Presente,fk_invalida:aula_id
3979,885,257,Cancelada,fk_invalida:aula_id
3980,885,2082,Ausente,fk_invalida:aula_id
3981,885,294,Presente,fk_invalida:aula_id
3982,885,1729,Cancelada,fk_invalida:aula_id
3983,885,55,Cancelada,fk_invalida:aula_id
3984,885,2142,Ausente,fk_invalida:aula_id
3985,886,2104,Ausente,fk_invalida:aula_id
3986,886,423,Presente,fk_invalida:aula_id
3987,886,1201,Ausente,fk_invalida:aula_id
3988,886,1253,Cancelada,fk_invalida:aula_id
3989,886,1339,Cancelada,fk_invalida:aula_id
3990,886,1914,Cancelada,fk_invalida:aula_id
3991,886,1341,Presente,fk_invalida:aula_id
3992,887,871,Presente,fk_invalida:aula_id
3993,887,940,Ausente,fk_invalida:aula_id
3994,887,1668,Ausente,fk_invalida:aula_id
3995,887,1501,Ausente,fk_invalida:aula_id
3996,888,248,Presente,fk_invalida:aula_id
3997,888,449,Cancelada,fk_invalida:aula_id
3998,889,718,Presente,fk_invalida:aula_id
3999,889,1260,Presente,fk_invalida:aula_id
4000,889,1829,Ausente,fk_invalida:aula_id
4001,889,1106,Cancelada,fk_invalida:aula_id
4002,889,153,Ausente,fk_invalida:aula_id
4003,889,1121,Presente,fk_invalida:aula_id
4004,890,2019,Cancelada,fk_invalida:aula_id
4005,890,1392,Ausente,fk_invalida:aula_id
4006,890,115,Ausente,fk_invalida:aula_id
4007,890,1273,Ausente,fk_invalida:aula_id
4008,890,908,Ausente,fk_invalida:aula_id
4009,891,805,Ausente,fk_invalida:aula_id
4010,891,144,Presente,fk_invalida:aula_id
4011,892,202,Presente,fk_invalida:aula_id
4012,892,343,Presente,fk_invalida:aula_id
4013,893,1896,Presente,fk_invalida:aula_id
4014,893,2120,Ausente,fk_invalida:aula_id
4015,893,708,Ausente,fk_invalida:aula_id
4016,893,955,Cancelada,fk_invalida:aula_id
4017,894,1911,Cancelada,fk_invalida:aula_id
4018,894,1257,Cancelada,fk_invalida:aula_id
4019,894,1509,Ausente,fk_invalida:aula_id
4020,894,2108,Ausente,fk_invalida:aula_id
4021,894,166,Ausente,fk_invalida:aula_id
4022,894,313,Presente,fk_invalida:aula_id
4023,894,2063,Ausente,fk_invalida:aula_id
4024,895,321,Presente,fk_invalida:aula_id
4025,895,368,Ausente,fk_invalida:aula_id
4026,895,1392,Cancelada,fk_invalida:aula_id
4027,896,1567,Cancelada,fk_invalida:aula_id
4028,896,2140,Cancelada,fk_invalida:aula_id
4029,896,1984,Ausente,fk_invalida:aula_id
4030,896,2107,Presente,fk_invalida:aula_id
4031,897,136,Presente,fk_invalida:aula_id
4032,897,1418,Cancelada,fk_invalida:aula_id
4033,897,2115,Ausente,fk_invalida:aula_id
4034,897,304,Cancelada,fk_invalida:aula_id
4035,897,847,Presente,fk_invalida:aula_id
4036,898,1776,Cancelada,fk_invalida:aula_id
4037,898,52,Presente,fk_invalida:aula_id
4038,898,1908,Ausente,fk_invalida:aula_id
4039,898,587,Presente,fk_invalida:aula_id
4040,898,1498,Presente,fk_invalida:aula_id
4041,898,2121,Ausente,fk_invalida:aula_id
4042,898,618,Presente,fk_invalida:aula_id
4043,899,2144,Cancelada,fk_invalida:aula_id
4044,899,101,Presente,fk_invalida:aula_id
4045,899,1308,Presente,fk_invalida:aula_id
4046,900,875,Cancelada,fk_invalida:aula_id
4047,900,1255,Presente,fk_invalida:aula_id
4048,901,1260,Cancelada,fk_invalida:aula_id
4049,901,715,Ausente,fk_invalida:aula_id
4050,901,660,Ausente,fk_invalida:aula_id
4051,901,540,Ausente,fk_invalida:aula_id
4052,901,35,Ausente,fk_invalida:aula_id
4053,901,514,Ausente,fk_invalida:aula_id
4054,901,826,Ausente,fk_invalida:aula_id
4055,902,1086,Ausente,fk_invalida:aula_id
4056,902,269,Presente,fk_invalida:aula_id
4057,902,1998,Ausente,fk_invalida:aula_id
4058,902,894,Presente,fk_invalida:aula_id
4059,902,965,Presente,fk_invalida:aula_id
4060,902,388,Cancelada,fk_invalida:aula_id
4061,903,1243,Ausente,fk_invalida:aula_id
4062,903,178,Ausente,fk_invalida:aula_id
4063,903,2143,Presente,fk_invalida:aula_id
4064,904,285,Ausente,fk_invalida:aula_id
4065,904,15,Presente,fk_invalida:aula_id
4066,904,497,Cancelada,fk_invalida:aula_id
4067,904,1115,Cancelada,fk_invalida:aula_id
4068,904,942,Ausente,fk_invalida:aula_id
4069,904,1072,Presente,fk_invalida:aula_id
4070,905,805,Cancelada,fk_invalida:aula_id
4071,905,471,Presente,fk_invalida:aula_id
4072,905,425,Cancelada,fk_invalida:aula_id
4073,906,2191,Presente,fk_invalida:aula_id
4074,906,367,Cancelada,fk_invalida:aula_id
4075,906,225,Ausente,fk_invalida:aula_id
4076,907,1245,Ausente,fk_invalida:aula_id
4077,907,727,Ausente,fk_invalida:aula_id
4078,907,1107,Ausente,fk_invalida:aula_id
4079,908,1747,Cancelada,fk_invalida:aula_id
4080,908,1010,Cancelada,fk_invalida:aula_id
4081,908,976,Presente,fk_invalida:aula_id
4082,909,1655,Ausente,fk_invalida:aula_id
4083,909,1463,Presente,fk_invalida:aula_id
4084,909,1911,Presente,fk_invalida:aula_id
4085,909,1690,Presente,fk_invalida:aula_id
4086,909,2198,Ausente,fk_invalida:aula_id
4087,909,60,Ausente,fk_invalida:aula_id
4088,910,1847,Ausente,fk_invalida:aula_id
4089,910,1537,Presente,fk_invalida:aula_id
4090,910,1158,Cancelada,fk_invalida:aula_id
4091,910,1651,Cancelada,fk_invalida:aula_id
4092,910,429,Cancelada,fk_invalida:aula_id
4093,910,1065,Presente,fk_invalida:aula_id
4094,910,918,Ausente,fk_invalida:aula_id
4095,911,820,Ausente,fk_invalida:aula_id
4096,911,1601,Cancelada,fk_invalida:aula_id
4097,911,1028,Cancelada,fk_invalida:aula_id
4098,912,2014,Cancelada,fk_invalida:aula_id
4099,912,938,Ausente,fk_invalida:aula_id
4100,912,460,Presente,fk_invalida:aula_id
4101,912,800,Cancelada,fk_invalida:aula_id
4102,912,2083,Ausente,fk_invalida:aula_id
4103,912,1663,Presente,fk_invalida:aula_id
4104,913,1235,Presente,fk_invalida:aula_id
4105,913,693,Ausente,fk_invalida:aula_id
4106,913,1447,Ausente,fk_invalida:aula_id
4107,913,1537,Cancelada,fk_invalida:aula_id
4108,913,1178,Ausente,fk_invalida:aula_id
4109,913,462,Presente,fk_invalida:aula_id
4110,914,1384,Presente,fk_invalida:aula_id
4111,914,1647,Presente,fk_invalida:aula_id
4112,914,971,Presente,fk_invalida:aula_id
4113,914,1849,Cancelada,fk_invalida:aula_id
4114,914,1072,Cancelada,fk_invalida:aula_id
4115,914,1895,Ausente,fk_invalida:aula_id
4116,914,966,Cancelada,fk_invalida:aula_id
4117,915,2165,Ausente,fk_invalida:aula_id
4118,915,2099,Cancelada,fk_invalida:aula_id
4119,915,770,Presente,fk_invalida:aula_id
4120,915,577,Presente,fk_invalida:aula_id
4121,915,1375,Ausente,fk_invalida:aula_id
4122,915,2077,Presente,fk_invalida:aula_id
4123,916,899,Presente,fk_invalida:aula_id
4124,916,1265,Presente,fk_invalida:aula_id
4125,916,964,Ausente,fk_invalida:aula_id
4126,916,1201,Cancelada,fk_invalida:aula_id
4127,916,1583,Ausente,fk_invalida:aula_id
4128,917,54,Presente,fk_invalida:aula_id
4129,917,1643,Ausente,fk_invalida:aula_id
4130,917,174,Ausente,fk_invalida:aula_id
4131,917,234,Cancelada,fk_invalida:aula_id
4132,917,105,Presente,fk_invalida:aula_id
4133,917,438,Presente,fk_invalida:aula_id
4134,918,684,Cancelada,fk_invalida:aula_id
4135,918,2193,Ausente,fk_invalida:aula_id
4136,918,748,Ausente,fk_invalida:aula_id
4137,918,1826,Cancelada,fk_invalida:aula_id
4138,918,202,Presente,fk_invalida:aula_id
4139,918,94,Presente,fk_invalida:aula_id
4140,918,2075,Ausente,fk_invalida:aula_id
4141,919,912,Cancelada,fk_invalida:aula_id
4142,919,328,Ausente,fk_invalida:aula_id
4143,919,1739,Cancelada,fk_invalida:aula_id
4144,919,410,Cancelada,fk_invalida:aula_id
4145,919,1763,Presente,fk_invalida:aula_id
4146,919,2182,Ausente,fk_invalida:aula_id
4147,920,436,Presente,fk_invalida:aula_id
4148,920,866,Presente,fk_invalida:aula_id
4149,920,39,Cancelada,fk_invalida:aula_id
4150,920,2061,Presente,fk_invalida:aula_id
4151,920,1,Cancelada,fk_invalida:aula_id
4152,920,979,Ausente,fk_invalida:aula_id
4153,921,1671,Ausente,fk_invalida:aula_id
4154,921,280,Ausente,fk_invalida:aula_id
4155,921,634,Ausente,fk_invalida:aula_id
4156,921,1962,Presente,fk_invalida:aula_id
4157,922,2015,Cancelada,fk_invalida:aula_id
4158,922,1752,Presente,fk_invalida:aula_id
4159,922,1620,Cancelada,fk_invalida:aula_id
4160,923,941,Presente,fk_invalida:aula_id
4161,923,732,Ausente,fk_invalida:aula_id
4162,923,1597,Cancelada,fk_invalida:aula_id
4163,924,691,Ausente,fk_invalida:aula_id
4164,924,756,Cancelada,fk_invalida:aula_id
4165,925,1085,Cancelada,fk_invalida:aula_id
4166,925,1923,Ausente,fk_invalida:aula_id
4167,925,1004,Presente,fk_invalida:aula_id
4168,925,1918,Ausente,fk_invalida:aula_id
4169,925,666,Ausente,fk_invalida:aula_id
4170,925,869,Ausente,fk_invalida:aula_id
4171,925,1858,Cancelada,fk_invalida:aula_id
4172,926,208,Ausente,fk_invalida:aula_id
4173,926,1829,Ausente,fk_invalida:aula_id
4174,926,635,Ausente,fk_invalida:aula_id
4175,926,1874,Cancelada,fk_invalida:aula_id
4176,926,1123,Cancelada,fk_invalida:aula_id
4177,926,1713,Cancelada,fk_invalida:aula_id
4178,927,681,Cancelada,fk_invalida:aula_id
4179,927,1699,Ausente,fk_invalida:aula_id
4180,927,654,Ausente,fk_invalida:aula_id
4181,927,2037,Cancelada,fk_invalida:aula_id
4182,927,517,Presente,fk_invalida:aula_id
4183,927,1806,Ausente,fk_invalida:aula_id
4184,927,1152,Ausente,fk_invalida:aula_id
4185,928,492,Cancelada,fk_invalida:aula_id
4186,928,717,Cancelada,fk_invalida:aula_id
4187,928,757,Ausente,fk_invalida:aula_id
4188,928,826,Presente,fk_invalida:aula_id
4189,928,1014,Ausente,fk_invalida:aula_id
4190,928,604,Cancelada,fk_invalida:aula_id
4191,928,871,Presente,fk_invalida:aula_id
4192,929,1390,Presente,fk_invalida:aula_id
4193,929,748,Ausente,fk_invalida:aula_id
4194,929,625,Ausente,fk_invalida:aula_id
4195,930,103,Ausente,fk_invalida:aula_id
4196,930,523,Cancelada,fk_invalida:aula_id
4197,930,2027,Cancelada,fk_invalida:aula_id
4198,930,1989,Cancelada,fk_invalida:aula_id
4199,930,1024,Cancelada,fk_invalida:aula_id
4200,930,1262,Presente,fk_invalida:aula_id
4201,931,735,Cancelada,fk_invalida:aula_id
4202,931,1767,Ausente,fk_invalida:aula_id
4203,931,665,Ausente,fk_invalida:aula_id
4204,932,542,Presente,fk_invalida:aula_id
4205,932,198,Ausente,fk_invalida:aula_id
4206,932,683,Cancelada,fk_invalida:aula_id
4207,933,1299,Presente,fk_invalida:aula_id
4208,933,982,Cancelada,fk_invalida:aula_id
4209,933,1177,Ausente,fk_invalida:aula_id
4210,933,2059,Ausente,fk_invalida:aula_id
4211,933,529,Cancelada,fk_invalida:aula_id
4212,933,1541,Presente,fk_invalida:aula_id
4213,933,1228,Ausente,fk_invalida:aula_id
4214,934,614,Ausente,fk_invalida:aula_id
4215,934,1169,Presente,fk_invalida:aula_id
4216,935,58,Ausente,fk_invalida:aula_id
4217,935,2003,Ausente,fk_invalida:aula_id
4218,936,309,Ausente,fk_invalida:aula_id
4219,936,657,Ausente,fk_invalida:aula_id
4220,936,329,Ausente,fk_invalida:aula_id
4221,936,1587,Cancelada,fk_invalida:aula_id
4222,936,1325,Cancelada,fk_invalida:aula_id
4223,936,2118,Cancelada,fk_invalida:aula_id
4224,936,1171,Ausente,fk_invalida:aula_id
4225,937,1001,Presente,fk_invalida:aula_id
4226,937,50,Cancelada,fk_invalida:aula_id
4227,937,1606,Ausente,fk_invalida:aula_id
4228,937,79,Ausente,fk_invalida:aula_id
4229,937,2058,Ausente,fk_invalida:aula_id
4230,938,381,Presente,fk_invalida:aula_id
4231,938,1539,Presente,fk_invalida:aula_id
4232,938,28,Presente,fk_invalida:aula_id
4233,938,165,Presente,fk_invalida:aula_id
4234,938,81,Ausente,fk_invalida:aula_id
4235,938,488,Presente,fk_invalida:aula_id
4236,938,362,Cancelada,fk_invalida:aula_id
4237,939,919,Ausente,fk_invalida:aula_id
4238,939,2001,Ausente,fk_invalida:aula_id
4239,939,1496,Presente,fk_invalida:aula_id
4240,940,706,Presente,fk_invalida:aula_id
4241,940,1189,Presente,fk_invalida:aula_id
4242,940,479,Cancelada,fk_invalida:aula_id
4243,940,701,Presente,fk_invalida:aula_id
4244,940,1306,Presente,fk_invalida:aula_id
4245,940,938,Cancelada,fk_invalida:aula_id
4246,940,1240,Cancelada,fk_invalida:aula_id
4247,941,886,Cancelada,fk_invalida:aula_id
4248,941,1603,Cancelada,fk_invalida:aula_id
4249,941,963,Presente,fk_invalida:aula_id
4250,941,1567,Cancelada,fk_invalida:aula_id
4251,941,1992,Ausente,fk_invalida:aula_id
4252,941,259,Ausente,fk_invalida:aula_id
4253,941,2142,Cancelada,fk_invalida:aula_id
4254,942,1462,Cancelada,fk_invalida:aula_id
4255,942,37,Cancelada,fk_invalida:aula_id
4256,942,1779,Presente,fk_invalida:aula_id
4257,942,1871,Ausente,fk_invalida:aula_id
4258,942,1863,Cancelada,fk_invalida:aula_id
4259,942,2018,Presente,fk_invalida:aula_id
4260,943,1927,Ausente,fk_invalida:aula_id
4261,943,2154,Presente,fk_invalida:aula_id
4262,943,1787,Presente,fk_invalida:aula_id
4263,943,588,Cancelada,fk_invalida:aula_id
4264,943,657,Ausente,fk_invalida:aula_id
4265,943,372,Cancelada,fk_invalida:aula_id
4266,943,229,Presente,fk_invalida:aula_id
4267,944,1811,Cancelada,fk_invalida:aula_id
4268,944,900,Presente,fk_invalida:aula_id
4269,944,162,Presente,fk_invalida:aula_id
4270,944,213,Ausente,fk_invalida:aula_id
4271,944,1575,Ausente,fk_invalida:aula_id
4272,944,19,Ausente,fk_invalida:aula_id
4273,944,1928,Cancelada,fk_invalida:aula_id
4274,945,2040,Presente,fk_invalida:aula_id
4275,945,468,Ausente,fk_invalida:aula_id
4276,945,1301,Presente,fk_invalida:aula_id
4277,945,792,Cancelada,fk_invalida:aula_id
4278,945,531,Ausente,fk_invalida:aula_id
4279,945,1193,Cancelada,fk_invalida:aula_id
4280,946,1594,Presente,fk_invalida:aula_id
4281,946,1649,Presente,fk_invalida:aula_id
4282,947,2002,Ausente,fk_invalida:aula_id
4283,947,69,Cancelada,fk_invalida:aula_id
4284,947,45,Cancelada,fk_invalida:aula_id
4285,947,287,Ausente,fk_invalida:aula_id
4286,947,1694,Ausente,fk_invalida:aula_id
4287,947,772,Cancelada,fk_invalida:aula_id
4288,948,806,Presente,fk_invalida:aula_id
4289,948,1126,Cancelada,fk_invalida:aula_id
4290,949,1394,Ausente,fk_invalida:aula_id
4291,949,1488,Cancelada,fk_invalida:aula_id
4292,949,865,Cancelada,fk_invalida:aula_id
4293,949,1334,Cancelada,fk_invalida:aula_id
4294,949,626,Ausente,fk_invalida:aula_id
4295,949,1226,Ausente,fk_invalida:aula_id
4296,949,1680,Presente,fk_invalida:aula_id
4297,950,83,Presente,fk_invalida:aula_id
4298,950,139,Cancelada,fk_invalida:aula_id
4299,950,1490,Ausente,fk_invalida:aula_id
4300,950,567,Presente,fk_invalida:aula_id
4301,950,1732,Presente,fk_invalida:aula_id
4302,950,1579,Cancelada,fk_invalida:aula_id
4303,951,1699,Presente,fk_invalida:aula_id
4304,951,1741,Ausente,fk_invalida:aula_id
4305,951,2123,Ausente,fk_invalida:aula_id
4306,951,1134,Presente,fk_invalida:aula_id
4307,951,1361,Cancelada,fk_invalida:aula_id
4308,951,2048,Cancelada,fk_invalida:aula_id
4309,952,1590,Cancelada,fk_invalida:aula_id
4310,952,85,Presente,fk_invalida:aula_id
4311,953,753,Cancelada,fk_invalida:aula_id
4312,953,1181,Cancelada,fk_invalida:aula_id
4313,953,1839,Cancelada,fk_invalida:aula_id
4314,953,153,Presente,fk_invalida:aula_id
4315,954,1086,Cancelada,fk_invalida:aula_id
4316,954,1140,Presente,fk_invalida:aula_id
4317,954,767,Ausente,fk_invalida:aula_id
4318,954,535,Cancelada,fk_invalida:aula_id
4319,954,2124,Ausente,fk_invalida:aula_id
4320,954,54,Presente,fk_invalida:aula_id
4321,954,903,Ausente,fk_invalida:aula_id
4322,955,562,Cancelada,fk_invalida:aula_id
4323,955,1362,Cancelada,fk_invalida:aula_id
4324,955,2046,Cancelada,fk_invalida:aula_id
4325,956,1545,Cancelada,fk_invalida:aula_id
4326,956,276,Presente,fk_invalida:aula_id
4327,957,1337,Cancelada,fk_invalida:aula_id
4328,957,1682,Cancelada,fk_invalida:aula_id
4329,957,1086,Cancelada,fk_invalida:aula_id
4330,957,527,Cancelada,fk_invalida:aula_id
4331,957,2184,Presente,fk_invalida:aula_id
4332,957,748,Presente,fk_invalida:aula_id
4333,958,1175,Cancelada,fk_invalida:aula_id
4334,958,21,Cancelada,fk_invalida:aula_id
4335,958,1895,Presente,fk_invalida:aula_id
4336,958,125,Cancelada,fk_invalida:aula_id
4337,959,603,Ausente,fk_invalida:aula_id
4338,959,1138,Presente,fk_invalida:aula_id
4339,959,1926,Presente,fk_invalida:aula_id
4340,959,240,Cancelada,fk_invalida:aula_id
4341,960,1204,Presente,fk_invalida:aula_id
4342,960,877,Ausente,fk_invalida:aula_id
4343,960,205,Ausente,fk_invalida:aula_id
4344,960,465,Cancelada,fk_invalida:aula_id
4345,960,117,Ausente,fk_invalida:aula_id
4346,960,2027,Ausente,fk_invalida:aula_id
4347,961,1541,Presente,fk_invalida:aula_id
4348,961,1385,Presente,fk_invalida:aula_id
4349,961,937,Presente,fk_invalida:aula_id
4350,961,82,Ausente,fk_invalida:aula_id
4351,961,433,Presente,fk_invalida:aula_id
4352,962,1640,Presente,fk_invalida:aula_id
4353,962,308,Cancelada,fk_invalida:aula_id
4354,962,379,Presente,fk_invalida:aula_id
4355,963,1042,Cancelada,fk_invalida:aula_id
4356,963,340,Cancelada,fk_invalida:aula_id
4357,963,673,Ausente,fk_invalida:aula_id
4358,963,1145,Presente,fk_invalida:aula_id
4359,963,2065,Cancelada,fk_invalida:aula_id
4360,963,607,Presente,fk_invalida:aula_id
4361,963,183,Presente,fk_invalida:aula_id
4362,964,191,Ausente,fk_invalida:aula_id
4363,964,474,Ausente,fk_invalida:aula_id
4364,965,2127,Presente,fk_invalida:aula_id
4365,965,530,Presente,fk_invalida:aula_id
4366,965,1390,Ausente,fk_invalida:aula_id
4367,966,529,Cancelada,fk_invalida:aula_id
4368,966,1843,Cancelada,fk_invalida:aula_id
4369,966,2079,Cancelada,fk_invalida:aula_id
4370,967,1596,Presente,fk_invalida:aula_id
4371,967,1230,Cancelada,fk_invalida:aula_id
4372,967,1912,Presente,fk_invalida:aula_id
4373,968,42,Ausente,fk_invalida:aula_id
4374,968,1025,Cancelada,fk_invalida:aula_id
4375,968,1576,Ausente,fk_invalida:aula_id
4376,968,724,Presente,fk_invalida:aula_id
4377,968,555,Cancelada,fk_invalida:aula_id
4378,968,958,Cancelada,fk_invalida:aula_id
4379,969,2045,Cancelada,fk_invalida:aula_id
4380,969,402,Ausente,fk_invalida:aula_id
4381,970,2041,Cancelada,fk_invalida:aula_id
4382,970,971,Cancelada,fk_invalida:aula_id
4383,971,286,Ausente,fk_invalida:aula_id
4384,971,151,Cancelada,fk_invalida:aula_id
4385,971,1142,Ausente,fk_invalida:aula_id
