guia_id,imposto_id,valor,data_vencimento,data_pagamento,status
4078,4078,34328.35,2026-04-10,2026-04-12,Pago
4079,4079,29817.16,2026-05-19,2026-05-21,Pago
4080,4080,52733.46,2026-06-19,,Vencido
4081,4081,11150.16,2025-07-19,,Vencido
4082,4082,24328.92,2025-08-18,2025-08-17,Pago
4083,4083,10866.24,2025-09-22,2025-09-30,Pago
4084,4084,55278.51,2025-10-16,2025-10-26,Pago
4085,4085,57789.88,2025-11-17,2025-11-25,Pago
4086,4086,1858.98,2025-12-20,2026-01-04,Pago
4087,4087,17270.63,2026-01-10,2026-01-08,Pago
4088,4088,55197.13,2026-02-20,2026-02-25,Pago
4089,4089,48085.08,2026-03-19,2026-03-18,Pago
4090,4090,61385.94,2026-04-18,2026-04-27,Pago
4091,4091,4487.68,2026-05-07,2026-05-19,Pago
4092,4092,60723.74,2026-06-20,,Vencido
4093,4093,9624.99,2025-07-21,2025-07-21,Pago
4094,4094,45512.83,2025-08-10,2025-08-18,Pago
4095,4095,24662.64,2025-09-16,2025-09-28,Pago
4096,4096,27183.81,2025-10-23,2025-10-27,Pago
4097,4097,24337.2,2025-11-19,2025-11-27,Pago
4098,4098,14363.83,2025-12-16,2025-12-26,Pago
4099,4099,26533.06,2026-01-16,2026-01-16,Pago
4100,4100,5353.27,2026-02-20,2026-03-07,Pago
4101,4101,49793.08,2026-03-22,2026-03-20,Pago
4102,4102,59920.19,2026-04-19,,Vencido
4103,4103,33075.7,2026-05-10,2026-05-14,Pago
4104,4104,30156.29,2026-06-08,2026-06-10,Pago
4105,4105,64753.2,2025-07-20,,Vencido
4106,4106,54004.38,2025-08-14,,Vencido
4107,4107,24251.15,2025-09-18,2025-09-19,Pago
4108,4108,25863.74,2025-10-15,,Vencido
4109,4109,18538.93,2025-11-19,2025-11-27,Pago
4110,4110,19884.29,2025-12-10,2025-12-18,Pago
4111,4111,15197.08,2026-01-09,2026-01-17,Pago
4112,4112,26771.5,2026-02-06,2026-02-07,Pago
4113,4113,64420.44,2026-03-12,2026-03-13,Pago
4114,4114,41168.5,2026-04-11,,Vencido
4115,4115,37248.81,2026-05-17,2026-05-17,Pago
4116,4116,19929.78,2026-06-10,2026-06-08,Pago
4117,4117,4746.68,2025-07-19,2025-07-16,Pago
4118,4118,16662.86,2025-08-19,,Vencido
4119,4119,12273.17,2025-09-20,2025-10-05,Pago
4120,4120,21906.56,2025-10-18,,Vencido
4121,4121,15799.33,2025-11-11,2025-11-12,Pago
4122,4122,17953.98,2025-12-10,2025-12-10,Pago
4123,4123,56411.87,2026-01-20,,Vencido
4124,4124,34237.14,2026-02-17,2026-03-04,Pago
4125,4125,57286.19,2026-03-08,2026-03-11,Pago
4126,4126,54390.87,2026-04-07,2026-04-14,Pago
4127,4127,33112.12,2026-05-20,2026-05-17,Pago
4128,4128,23387.91,2026-06-16,2026-06-18,Pago
4129,4129,2200.04,2025-07-25,2025-07-22,Pago
4130,4130,58196.59,2025-08-21,2025-08-22,Pago
4131,4131,22176.29,2025-09-12,2025-09-25,Pago
4132,4132,9796.53,2025-10-19,2025-10-21,Pago
4133,4133,18948.57,2025-11-09,2025-11-10,Pago
4134,4134,31894.34,2025-12-21,2025-12-22,Pago
4135,4135,3376.97,2026-01-10,2026-01-23,Pago
4136,4136,50318.75,2026-02-09,,Vencido
4137,4137,24467.63,2026-03-19,,Vencido
4138,4138,24156.5,2026-04-19,2026-04-29,Pago
4139,4139,8704.58,2026-05-08,2026-05-10,Pago
4140,4140,57096.61,2026-06-06,2026-06-19,Pago
4141,4141,1419.95,2025-07-22,2025-08-05,Pago
4142,4142,45988.38,2025-08-10,2025-08-19,Pago
4143,4143,59411.25,2025-09-16,2025-09-30,Pago
4144,4144,48739.0,2025-10-12,2025-10-21,Pago
4145,4145,23287.65,2025-11-11,,Vencido
4146,4146,13148.14,2025-12-19,2025-12-20,Pago
4147,4147,1855.84,2026-01-12,,Vencido
4148,4148,9073.98,2026-02-21,2026-02-20,Pago
4149,4149,36818.63,2026-03-21,2026-04-03,Pago
4150,4150,31411.44,2026-04-09,2026-04-22,Pago
4151,4151,56519.83,2026-05-22,2026-05-20,Pago
4152,4152,31517.68,2026-06-13,2026-06-16,Pago
4153,4153,61773.05,2025-07-22,2025-08-02,Pago
4154,4154,55865.79,2025-08-22,2025-08-25,Pago
4155,4155,64989.97,2025-09-09,,Vencido
4156,4156,19633.12,2025-10-18,2025-10-28,Pago
4157,4157,24744.99,2025-11-20,2025-12-04,Pago
4158,4158,30797.29,2025-12-17,2025-12-28,Pago
4159,4159,55401.08,2026-01-07,2026-01-22,Pago
4160,4160,64366.75,2026-02-19,2026-02-23,Pago
4161,4161,26454.52,2026-03-19,2026-03-29,Pago
4162,4162,9632.81,2026-04-11,2026-04-18,Pago
4163,4163,5993.27,2026-05-08,2026-05-06,Pago
4164,4164,29101.73,2026-06-11,2026-06-26,Pago
4165,4165,39612.59,2025-07-21,2025-07-26,Pago
4166,4166,21899.99,2025-08-22,2025-09-03,Pago
4167,4167,39406.57,2025-09-19,2025-09-16,Pago
4168,4168,11420.26,2025-10-13,2025-10-10,Pago
4169,4169,49200.93,2025-11-14,2025-11-20,Pago
4170,4170,63174.43,2025-12-16,2025-12-16,Pago
4171,4171,44810.7,2026-01-13,2026-01-13,Pago
4172,4172,10388.8,2026-02-10,2026-02-22,Pago
4173,4173,1149.56,2026-03-15,2026-03-24,Pago
4174,4174,46367.27,2026-04-13,2026-04-28,Pago
4175,4175,54744.37,2026-05-21,2026-05-28,Pago
4176,4176,57656.19,2026-06-21,,Vencido
4177,4177,30252.32,2025-07-21,2025-08-02,Pago
4178,4178,37644.16,2025-08-10,2025-08-23,Pago
4179,4179,21579.52,2025-09-24,2025-10-02,Pago
4180,4180,40898.88,2025-10-14,2025-10-26,Pago
4181,4181,35311.34,2025-11-19,2025-11-26,Pago
4182,4182,42154.06,2025-12-16,2025-12-27,Pago
4183,4183,58717.62,2026-01-12,2026-01-23,Pago
4184,4184,6704.64,2026-02-15,2026-02-16,Pago
4185,4185,8609.08,2026-03-08,2026-03-17,Pago
4186,4186,17717.86,2026-04-19,2026-05-01,Pago
4187,4187,34553.8,2026-05-18,2026-05-24,Pago
4188,4188,2164.58,2026-06-08,2026-06-06,Pago
4189,4189,42880.5,2025-07-17,,Vencido
4190,4190,4590.31,2025-08-18,2025-08-21,Pago
4191,4191,34274.84,2025-09-09,2025-09-22,Pago
4192,4192,53025.6,2025-10-12,2025-10-18,Pago
4193,4193,43913.35,2025-11-10,2025-11-11,Pago
4194,4194,12315.56,2025-12-19,2025-12-23,Pago
4195,4195,36861.09,2026-01-14,2026-01-25,Pago
4196,4196,21724.24,2026-02-13,2026-02-25,Pago
4197,4197,55722.24,2026-03-18,2026-03-20,Pago
4198,4198,63949.7,2026-04-14,2026-04-12,Pago
4199,4199,28432.64,2026-05-09,2026-05-09,Pago
4200,4200,15559.72,2026-06-20,2026-06-24,Pago
4201,4201,63004.35,2025-07-18,2025-07-20,Pago
4202,4202,21130.88,2025-08-20,,Vencido
4203,4203,22930.49,2025-09-11,2025-09-25,Pago
4204,4204,32029.08,2025-10-13,2025-10-25,Pago
4205,4205,12299.27,2025-11-17,2025-11-15,Pago
4206,4206,43925.19,2025-12-18,2025-12-18,Pago
4207,4207,38241.2,2026-01-08,2026-01-16,Pago
4208,4208,1141.01,2026-02-07,2026-02-13,Pago
4209,4209,27865.95,2026-03-21,2026-03-29,Pago
4210,4210,12619.71,2026-04-09,2026-04-18,Pago
4211,4211,47082.56,2026-05-16,2026-05-26,Pago
4212,4212,31294.64,2026-06-07,2026-06-04,Pago
4213,4213,43658.85,2025-07-17,,Vencido
4214,4214,958.97,2025-08-19,2025-08-18,Pago
4215,4215,2719.95,2025-09-18,2025-09-21,Pago
4216,4216,15852.76,2025-10-09,,Vencido
4217,4217,60213.19,2025-11-18,2025-11-22,Pago
4218,4218,38988.24,2025-12-23,2026-01-01,Pago
4219,4219,61068.47,2026-01-07,2026-01-08,Pago
4220,4220,6215.77,2026-02-14,2026-02-20,Pago
4221,4221,24329.86,2026-03-15,2026-03-25,Pago
4222,4222,64642.69,2026-04-13,,Vencido
4223,4223,40848.18,2026-05-16,2026-05-17,Pago
4224,4224,23990.77,2026-06-17,2026-06-26,Pago
4225,4225,35644.09,2025-07-25,,Vencido
4226,4226,21577.78,2025-08-25,2025-09-07,Pago
4227,4227,55259.46,2025-09-10,,Vencido
4228,4228,49069.49,2025-10-10,2025-10-18,Pago
4229,4229,17665.4,2025-11-22,2025-12-05,Pago
4230,4230,54304.9,2025-12-16,2025-12-13,Pago
4231,4231,30728.8,2026-01-19,2026-01-20,Pago
4232,4232,60123.6,2026-02-08,2026-02-16,Pago
4233,4233,4086.98,2026-03-23,2026-03-28,Pago
4234,4234,21193.6,2026-04-10,2026-04-18,Pago
4235,4235,10771.94,2026-05-19,,Vencido
4236,4236,11106.55,2026-06-09,,Vencido
4237,4237,12511.08,2025-07-14,,Vencido
4238,4238,56929.55,2025-08-15,2025-08-22,Pago
4239,4239,54573.47,2025-09-17,2025-09-19,Pago
4240,4240,35109.8,2025-10-09,2025-10-10,Pago
4241,4241,18761.18,2025-11-23,2025-12-02,Pago
4242,4242,45666.85,2025-12-15,2025-12-25,Pago
4243,4243,54610.2,2026-01-14,2026-01-27,Pago
4244,4244,24552.0,2026-02-12,,Vencido
4245,4245,27435.32,2026-03-14,2026-03-21,Pago
4246,4246,37346.1,2026-04-17,2026-04-25,Pago
4247,4247,30272.4,2026-05-09,2026-05-22,Pago
4248,4248,52043.73,2026-06-08,2026-06-11,Pago
4249,4249,46078.82,2025-07-15,2025-07-30,Pago
4250,4250,43223.96,2025-08-25,2025-08-29,Pago
4251,4251,39060.39,2025-09-14,2025-09-26,Pago
4252,4252,28273.4,2025-10-23,2025-11-01,Pago
4253,4253,45323.57,2025-11-19,2025-11-23,Pago
4254,4254,32093.22,2025-12-15,2025-12-21,Pago
4255,4255,57130.09,2026-01-14,2026-01-19,Pago
4256,4256,7775.36,2026-02-06,2026-02-04,Pago
4257,4257,13382.11,2026-03-15,2026-03-28,Pago
4258,4258,7715.62,2026-04-18,2026-04-22,Pago
4259,4259,45335.36,2026-05-13,2026-05-26,Pago
4260,4260,8545.93,2026-06-20,2026-06-29,Pago
4261,4261,13387.99,2025-07-16,,Vencido
4262,4262,32728.37,2025-08-10,2025-08-17,Pago
4263,4263,44324.93,2025-09-19,2025-10-03,Pago
4264,4264,28161.37,2025-10-13,2025-10-27,Pago
4265,4265,19508.16,2025-11-13,2025-11-12,Pago
4266,4266,16376.03,2025-12-19,2025-12-16,Pago
4267,4267,2380.2,2026-01-16,2026-01-29,Pago
4268,4268,10062.09,2026-02-12,,Vencido
4269,4269,19886.56,2026-03-16,2026-03-26,Pago
4270,4270,12705.69,2026-04-11,2026-04-23,Pago
4271,4271,56095.93,2026-05-10,2026-05-22,Pago
4272,4272,49391.68,2026-06-13,2026-06-12,Pago
4273,4273,9545.9,2025-07-26,2025-08-08,Pago
4274,4274,64639.69,2025-08-15,,Vencido
4275,4275,28599.9,2025-09-10,2025-09-22,Pago
4276,4276,50856.47,2025-10-20,2025-10-19,Pago
4277,4277,52056.03,2025-11-22,2025-12-02,Pago
4278,4278,1792.97,2025-12-23,2026-01-03,Pago
4279,4279,20439.83,2026-01-14,2026-01-12,Pago
4280,4280,52639.82,2026-02-13,2026-02-15,Pago
4281,4281,60853.25,2026-03-21,2026-04-04,Pago
4282,4282,40170.22,2026-04-20,,Vencido
4283,4283,59126.78,2026-05-20,,Vencido
4284,4284,9369.46,2026-06-21,,Vencido
4285,4285,45315.6,2025-07-13,2025-07-17,Pago
4286,4286,39617.16,2025-08-20,2025-08-31,Pago
4287,4287,21890.45,2025-09-19,,Vencido
4288,4288,51013.4,2025-10-22,2025-10-30,Pago
4289,4289,21525.93,2025-11-12,2025-11-22,Pago
4290,4290,16721.56,2025-12-10,,Vencido
4291,4291,22214.39,2026-01-15,2026-01-24,Pago
4292,4292,13992.35,2026-02-11,2026-02-14,Pago
4293,4293,957.71,2026-03-09,2026-03-20,Pago
4294,4294,17546.82,2026-04-21,2026-04-26,Pago
4295,4295,43326.04,2026-05-19,2026-06-03,Pago
4296,4296,9991.91,2026-06-18,2026-06-26,Pago
4297,4297,3855.41,2025-07-22,,Vencido
4298,4298,4525.26,2025-08-25,2025-09-03,Pago
4299,4299,4036.49,2025-09-09,2025-09-08,Pago
4300,4300,1755.01,2025-10-19,2025-10-23,Pago
4301,4301,25685.23,2025-11-13,2025-11-14,Pago
4302,4302,54361.57,2025-12-20,2025-12-29,Pago
4303,4303,18124.53,2026-01-10,2026-01-18,Pago
4304,4304,16507.91,2026-02-12,2026-02-15,Pago
4305,4305,45287.93,2026-03-21,2026-03-19,Pago
4306,4306,9068.48,2026-04-09,,Vencido
4307,4307,62875.27,2026-05-21,2026-05-23,Pago
4308,4308,9905.22,2026-06-09,2026-06-14,Pago
4309,4309,25616.01,2025-07-12,,Vencido
4310,4310,6423.42,2025-08-10,2025-08-15,Pago
4311,4311,1035.2,2025-09-15,2025-09-26,Pago
4312,4312,38058.91,2025-10-11,2025-10-22,Pago
4313,4313,5297.82,2025-11-08,2025-11-21,Pago
4314,4314,62291.32,2025-12-17,2025-12-30,Pago
4315,4315,51339.52,2026-01-08,2026-01-05,Pago
4316,4316,47920.08,2026-02-12,2026-02-09,Pago
4317,4317,45842.3,2026-03-19,2026-03-22,Pago
4318,4318,2089.11,2026-04-22,2026-05-01,Pago
4319,4319,15639.01,2026-05-13,2026-05-17,Pago
4320,4320,3365.71,2026-06-21,2026-06-24,Pago
4321,4321,60157.05,2025-07-22,2025-07-21,Pago
4322,4322,19799.39,2025-08-23,,Vencido
4323,4323,55813.56,2025-09-15,2025-09-14,Pago
4324,4324,43927.9,2025-10-20,2025-10-27,Pago
4325,4325,16591.66,2025-11-20,2025-11-30,Pago
4326,4326,29635.86,2025-12-12,2025-12-21,Pago
4327,4327,57923.22,2026-01-18,2026-01-21,Pago
4328,4328,42525.31,2026-02-20,2026-02-27,Pago
4329,4329,56341.89,2026-03-23,2026-04-01,Pago
4330,4330,56959.42,2026-04-13,2026-04-20,Pago
4331,4331,24609.04,2026-05-16,2026-05-28,Pago
4332,4332,56920.03,2026-06-12,2026-06-20,Pago
4333,4333,24239.3,2025-07-18,2025-07-16,Pago
4334,4334,34277.65,2025-08-19,2025-09-03,Pago
4335,4335,36572.34,2025-09-20,2025-10-01,Pago
4336,4336,61185.58,2025-10-14,2025-10-17,Pago
4337,4337,11666.6,2025-11-18,,Vencido
4338,4338,43944.56,2025-12-17,2025-12-15,Pago
4339,4339,529.66,2026-01-22,2026-01-22,Pago
4340,4340,14954.33,2026-02-08,2026-02-14,Pago
4341,4341,5844.32,2026-03-15,2026-03-15,Pago
4342,4342,49666.23,2026-04-17,2026-04-29,Pago
4343,4343,62024.09,2026-05-12,2026-05-22,Pago
4344,4344,2212.79,2026-06-21,2026-06-24,Pago
4345,4345,278.37,2025-07-21,2025-07-24,Pago
4346,4346,7843.13,2025-08-10,2025-08-21,Pago
4347,4347,59925.9,2025-09-12,2025-09-15,Pago
4348,4348,49043.17,2025-10-11,2025-10-13,Pago
4349,4349,46991.32,2025-11-21,2025-11-25,Pago
4350,4350,44725.1,2025-12-11,2025-12-14,Pago
4351,4351,48011.62,2026-01-16,2026-01-22,Pago
4352,4352,18714.23,2026-02-16,2026-03-02,Pago
4353,4353,19904.82,2026-03-13,2026-03-27,Pago
4354,4354,25571.45,2026-04-09,2026-04-11,Pago
4355,4355,6367.71,2026-05-16,2026-05-23,Pago
4356,4356,15089.86,2026-06-13,2026-06-10,Pago
4357,4357,31472.48,2025-07-21,2025-07-30,Pago
4358,4358,54758.73,2025-08-20,,Vencido
4359,4359,7248.95,2025-09-17,,Vencido
4360,4360,22749.59,2025-10-11,2025-10-10,Pago
4361,4361,3784.75,2025-11-12,2025-11-18,Pago
4362,4362,40323.36,2025-12-20,2025-12-24,Pago
4363,4363,35660.8,2026-01-12,2026-01-23,Pago
4364,4364,42034.45,2026-02-13,2026-02-28,Pago
4365,4365,7367.66,2026-03-16,2026-03-26,Pago
4366,4366,60553.14,2026-04-20,2026-05-02,Pago
4367,4367,53382.73,2026-05-20,2026-05-31,Pago
4368,4368,56633.52,2026-06-17,2026-06-15,Pago
4369,4369,9265.29,2025-07-26,2025-08-01,Pago
4370,4370,9486.02,2025-08-19,2025-08-24,Pago
4371,4371,29340.38,2025-09-11,2025-09-22,Pago
4372,4372,39573.45,2025-10-11,,Vencido
4373,4373,17574.76,2025-11-18,2025-11-15,Pago
4374,4374,17379.29,2025-12-16,2025-12-20,Pago
4375,4375,59392.15,2026-01-22,2026-01-27,Pago
4376,4376,20485.27,2026-02-08,2026-02-08,Pago
4377,4377,16238.45,2026-03-13,2026-03-13,Pago
4378,4378,9669.43,2026-04-09,2026-04-16,Pago
4379,4379,9735.56,2026-05-09,,Vencido
4380,4380,44879.21,2026-06-21,2026-06-28,Pago
4381,4381,10907.1,2025-07-11,2025-07-11,Pago
4382,4382,60896.65,2025-08-25,2025-08-29,Pago
4383,4383,29089.92,2025-09-21,2025-10-06,Pago
4384,4384,53958.89,2025-10-24,2025-10-28,Pago
4385,4385,55653.98,2025-11-17,2025-11-22,Pago
4386,4386,36012.09,2025-12-16,2025-12-29,Pago
4387,4387,42438.52,2026-01-21,2026-01-27,Pago
4388,4388,10232.02,2026-02-12,2026-02-14,Pago
4389,4389,58746.03,2026-03-19,2026-04-03,Pago
4390,4390,59430.77,2026-04-08,2026-04-07,Pago
4391,4391,9541.78,2026-05-14,2026-05-19,Pago
4392,4392,12338.37,2026-06-18,2026-06-21,Pago
4393,4393,6404.69,2025-07-16,2025-07-23,Pago
4394,4394,4095.04,2025-08-22,2025-08-20,Pago
4395,4395,846.21,2025-09-22,2025-09-28,Pago
4396,4396,18540.11,2025-10-19,2025-10-16,Pago
4397,4397,21105.57,2025-11-11,2025-11-23,Pago
4398,4398,32558.24,2025-12-21,2025-12-19,Pago
4399,4399,40148.1,2026-01-08,2026-01-14,Pago
4400,4400,3752.1,2026-02-15,2026-02-27,Pago
4401,4401,48291.35,2026-03-09,2026-03-14,Pago
4402,4402,51000.0,2026-04-18,2026-04-23,Pago
4403,4403,26570.29,2026-05-14,2026-05-12,Pago
4404,4404,57708.5,2026-06-09,2026-06-09,Pago
4405,4405,37047.71,2025-07-23,2025-07-21,Pago
4406,4406,31130.48,2025-08-12,,Vencido
4407,4407,37692.37,2025-09-10,,Vencido
4408,4408,41569.13,2025-10-23,,Vencido
4409,4409,50926.47,2025-11-12,2025-11-17,Pago
4410,4410,28226.4,2025-12-22,2025-12-31,Pago
4411,4411,54828.09,2026-01-20,2026-02-01,Pago
4412,4412,44041.7,2026-02-10,2026-02-08,Pago
4413,4413,32178.61,2026-03-16,2026-03-19,Pago
4414,4414,54089.34,2026-04-15,2026-04-27,Pago
4415,4415,51332.2,2026-05-14,2026-05-21,Pago
4416,4416,40726.69,2026-06-15,,Vencido
4417,4417,38665.46,2025-07-19,2025-07-22,Pago
4418,4418,60012.07,2025-08-14,2025-08-27,Pago
4419,4419,40076.4,2025-09-24,2025-10-01,Pago
4420,4420,5217.04,2025-10-15,2025-10-22,Pago
4421,4421,15345.72,2025-11-23,,Vencido
4422,4422,7926.42,2025-12-15,2025-12-19,Pago
4423,4423,35482.03,2026-01-20,2026-02-04,Pago
4424,4424,61634.36,2026-02-13,2026-02-27,Pago
4425,4425,40988.75,2026-03-16,,Vencido
4426,4426,51991.41,2026-04-15,2026-04-29,Pago
4427,4427,33796.18,2026-05-07,2026-05-05,Pago
4428,4428,16077.54,2026-06-19,2026-07-02,Pago
4429,4429,46218.4,2025-07-21,2025-07-19,Pago
4430,4430,14886.67,2025-08-17,2025-08-19,Pago
4431,4431,9575.92,2025-09-09,2025-09-10,Pago
4432,4432,16932.5,2025-10-20,2025-11-02,Pago
4433,4433,25366.12,2025-11-14,,Vencido
4434,4434,2496.93,2025-12-12,,Vencido
4435,4435,61628.91,2026-01-11,2026-01-09,Pago
4436,4436,45428.06,2026-02-11,2026-02-23,Pago
4437,4437,23776.18,2026-03-11,,Vencido
4438,4438,61400.15,2026-04-22,2026-04-27,Pago
4439,4439,11595.0,2026-05-12,2026-05-13,Pago
4440,4440,27318.63,2026-06-10,2026-06-12,Pago
4441,4441,60973.81,2025-07-23,2025-07-31,Pago
4442,4442,26699.46,2025-08-24,2025-09-02,Pago
4443,4443,3484.59,2025-09-09,2025-09-15,Pago
4444,4444,43625.48,2025-10-24,2025-10-27,Pago
4445,4445,40868.93,2025-11-16,,Vencido
4446,4446,42288.8,2025-12-20,2025-12-22,Pago
4447,4447,56045.55,2026-01-14,2026-01-29,Pago
4448,4448,60892.73,2026-02-09,2026-02-06,Pago
4449,4449,42900.84,2026-03-22,2026-03-25,Pago
4450,4450,17659.32,2026-04-22,2026-05-02,Pago
4451,4451,54273.89,2026-05-19,2026-06-03,Pago
4452,4452,17684.47,2026-06-06,2026-06-04,Pago
4453,4453,46009.43,2025-07-21,,Vencido
4454,4454,55478.62,2025-08-13,2025-08-11,Pago
4455,4455,56153.36,2025-09-09,2025-09-16,Pago
4456,4456,39685.63,2025-10-24,2025-11-01,Pago
4457,4457,51012.61,2025-11-18,2025-11-20,Pago
4458,4458,52741.06,2025-12-13,2025-12-25,Pago
4459,4459,47861.24,2026-01-09,2026-01-07,Pago
4460,4460,57941.41,2026-02-21,2026-02-25,Pago
4461,4461,25629.54,2026-03-09,2026-03-19,Pago
4462,4462,37874.46,2026-04-09,2026-04-07,Pago
4463,4463,3485.59,2026-05-14,,Vencido
4464,4464,25647.65,2026-06-08,2026-06-08,Pago
4465,4465,24613.41,2025-07-16,,Vencido
4466,4466,51883.08,2025-08-14,2025-08-20,Pago
4467,4467,29540.26,2025-09-13,2025-09-15,Pago
4468,4468,3154.23,2025-10-15,2025-10-14,Pago
4469,4469,16964.66,2025-11-17,2025-11-29,Pago
4470,4470,30342.15,2025-12-22,2025-12-30,Pago
4471,4471,35355.42,2026-01-18,2026-01-16,Pago
4472,4472,39708.47,2026-02-18,2026-03-04,Pago
4473,4473,58937.18,2026-03-11,2026-03-12,Pago
4474,4474,55083.95,2026-04-19,2026-05-01,Pago
4475,4475,52276.42,2026-05-14,2026-05-19,Pago
4476,4476,8982.53,2026-06-16,2026-06-22,Pago
4477,4477,14134.09,2025-07-15,2025-07-21,Pago
4478,4478,59428.88,2025-08-23,2025-09-06,Pago
4479,4479,60700.41,2025-09-23,2025-09-24,Pago
4480,4480,9482.75,2025-10-20,,Vencido
4481,4481,25662.5,2025-11-13,2025-11-13,Pago
4482,4482,59547.05,2025-12-09,2025-12-23,Pago
4483,4483,51905.28,2026-01-17,2026-01-25,Pago
4484,4484,25722.9,2026-02-20,2026-02-26,Pago
4485,4485,24899.65,2026-03-14,2026-03-26,Pago
4486,4486,56022.94,2026-04-16,2026-04-23,Pago
4487,4487,43144.98,2026-05-13,2026-05-11,Pago
4488,4488,32531.75,2026-06-20,2026-06-21,Pago
4489,4489,11174.89,2025-07-19,2025-07-19,Pago
4490,4490,64966.46,2025-08-20,2025-08-25,Pago
4491,4491,52361.94,2025-09-09,,Vencido
4492,4492,1669.45,2025-10-22,2025-11-05,Pago
4493,4493,29623.24,2025-11-18,2025-11-30,Pago
4494,4494,9242.46,2025-12-14,2025-12-16,Pago
4495,4495,25436.23,2026-01-07,2026-01-13,Pago
4496,4496,12260.68,2026-02-16,2026-02-18,Pago
4497,4497,9855.48,2026-03-19,2026-04-03,Pago
4498,4498,22494.83,2026-04-15,2026-04-14,Pago
4499,4499,15678.13,2026-05-21,2026-05-25,Pago
4500,4500,13948.27,2026-06-16,2026-07-01,Pago
4501,4501,6889.72,2025-07-15,2025-07-19,Pago
4502,4502,1638.07,2025-08-11,2025-08-24,Pago
4503,4503,21546.05,2025-09-19,2025-09-18,Pago
4504,4504,46947.84,2025-10-09,2025-10-06,Pago
4505,4505,9085.61,2025-11-20,2025-12-01,Pago
4506,4506,3497.38,2025-12-11,2025-12-14,Pago
4507,4507,29899.34,2026-01-08,2026-01-12,Pago
4508,4508,33685.54,2026-02-18,2026-02-17,Pago
4509,4509,59403.33,2026-03-15,2026-03-14,Pago
4510,4510,13550.24,2026-04-22,2026-05-02,Pago
4511,4511,19248.63,2026-05-22,2026-05-23,Pago
4512,4512,31192.65,2026-06-18,,Vencido
4513,4513,40423.57,2025-07-23,2025-07-28,Pago
4514,4514,12834.78,2025-08-18,2025-08-29,Pago
4515,4515,29967.12,2025-09-11,2025-09-22,Pago
4516,4516,25028.71,2025-10-17,2025-10-24,Pago
4517,4517,35166.48,2025-11-11,2025-11-21,Pago
4518,4518,6819.41,2025-12-17,2025-12-27,Pago
4519,4519,27740.32,2026-01-21,2026-01-28,Pago
4520,4520,8738.53,2026-02-13,2026-02-13,Pago
4521,4521,57393.82,2026-03-23,2026-03-30,Pago
4522,4522,1115.69,2026-04-11,2026-04-12,Pago
4523,4523,36572.24,2026-05-11,,Vencido
4524,4524,60972.96,2026-06-16,2026-06-24,Pago
4525,4525,48886.32,2025-07-20,2025-07-26,Pago
4526,4526,12330.76,2025-08-13,2025-08-12,Pago
4527,4527,54760.44,2025-09-23,2025-09-26,Pago
4528,4528,62068.47,2025-10-23,2025-10-31,Pago
4529,4529,39565.14,2025-11-13,2025-11-18,Pago
4530,4530,48669.67,2025-12-21,2025-12-28,Pago
4531,4531,31511.28,2026-01-22,,Vencido
4532,4532,3273.73,2026-02-13,2026-02-27,Pago
4533,4533,35530.46,2026-03-19,2026-03-20,Pago
4534,4534,19763.87,2026-04-10,2026-04-15,Pago
4535,4535,63464.62,2026-05-17,2026-06-01,Pago
4536,4536,43102.82,2026-06-09,2026-06-07,Pago
4537,4537,24048.48,2025-07-12,2025-07-25,Pago
4538,4538,60867.04,2025-08-16,2025-08-26,Pago
4539,4539,12398.5,2025-09-12,2025-09-24,Pago
4540,4540,9870.06,2025-10-24,,Vencido
4541,4541,35409.47,2025-11-20,2025-11-23,Pago
4542,4542,48924.95,2025-12-21,,Vencido
4543,4543,22693.36,2026-01-12,2026-01-13,Pago
4544,4544,19014.34,2026-02-15,2026-02-24,Pago
4545,4545,64521.35,2026-03-09,2026-03-10,Pago
4546,4546,63629.94,2026-04-15,2026-04-26,Pago
4547,4547,28590.81,2026-05-14,2026-05-24,Pago
4548,4548,8624.03,2026-06-19,2026-07-03,Pago
4549,4549,52736.63,2025-07-17,2025-07-28,Pago
4550,4550,47726.05,2025-08-11,2025-08-10,Pago
4551,4551,16942.84,2025-09-23,2025-09-28,Pago
4552,4552,29946.8,2025-10-17,2025-10-17,Pago
4553,4553,64053.42,2025-11-10,2025-11-13,Pago
4554,4554,46636.14,2025-12-17,2025-12-18,Pago
4555,4555,12194.71,2026-01-08,2026-01-23,Pago
4556,4556,32815.52,2026-02-18,2026-03-04,Pago
4557,4557,34940.97,2026-03-15,2026-03-12,Pago
4558,4558,40900.16,2026-04-22,2026-04-20,Pago
4559,4559,42903.18,2026-05-10,2026-05-08,Pago
4560,4560,3070.71,2026-06-16,2026-06-20,Pago
4561,4561,41978.62,2025-07-15,2025-07-23,Pago
4562,4562,52754.99,2025-08-21,2025-09-02,Pago
4563,4563,33307.86,2025-09-24,2025-10-04,Pago
4564,4564,44893.84,2025-10-17,2025-10-29,Pago
4565,4565,12272.44,2025-11-08,2025-11-06,Pago
4566,4566,13235.25,2025-12-08,2025-12-17,Pago
4567,4567,23808.51,2026-01-07,2026-01-15,Pago
4568,4568,56137.24,2026-02-08,2026-02-09,Pago
4569,4569,5025.19,2026-03-08,2026-03-21,Pago
4570,4570,29776.03,2026-04-21,2026-04-22,Pago
