movimentacao_id,processo_id,data_movimentacao,tipo,origem
3407,972,2027-02-19,Recurso,Escritório
3408,972,2027-02-10,Recurso,Parte contrária
3409,972,2027-01-08,Sentença,Parte contrária
3410,973,2026-02-25,Decisão,Escritório
3411,973,2026-10-03,Recurso,Tribunal
3412,974,2027-06-07,Recurso,Tribunal
3413,974,2026-07-28,Despacho,Escritório
3414,974,2026-07-08,Sentença,Parte contrária
3415,974,2026-06-21,Despacho,Escritório
3416,975,2027-02-19,Despacho,Tribunal
3417,975,2026-05-10,Petição,Escritório
3418,975,2026-05-01,Despacho,Parte contrária
3419,975,2027-03-09,Sentença,Parte contrária
3420,975,2026-04-28,Decisão,Tribunal
3421,976,2026-12-09,Recurso,Tribunal
3422,976,2026-08-09,Despacho,Escritório
3423,977,2027-02-08,Petição,Tribunal
3424,977,2026-03-06,Sentença,Parte contrária
3425,978,2027-04-05,Recurso,Tribunal
3426,978,2027-04-15,Despacho,Parte contrária
3427,978,2026-11-06,Despacho,Parte contrária
3428,978,2027-02-23,Sentença,Tribunal
3429,978,2026-04-18,Decisão,Parte contrária
3430,979,2026-10-10,Petição,Escritório
3431,979,2025-12-19,Recurso,Tribunal
3432,979,2026-07-06,Decisão,Escritório
3433,979,2026-05-15,Sentença,Tribunal
3434,980,2027-01-17,Petição,Parte contrária
3435,980,2026-04-15,Petição,Parte contrária
3436,981,2025-12-31,Recurso,Escritório
3437,981,2025-10-10,Petição,Escritório
3438,981,2026-06-17,Petição,Parte contrária
3439,982,2026-01-09,Recurso,Tribunal
3440,982,2026-07-16,Sentença,Escritório
3441,982,2025-11-18,Sentença,Tribunal
3442,982,2025-12-12,Recurso,Parte contrária
3443,983,2027-03-29,Decisão,Parte contrária
3444,983,2026-08-17,Sentença,Tribunal
3445,983,2027-01-17,Despacho,Escritório
3446,983,2026-06-02,Sentença,Escritório
3447,984,2026-05-28,Petição,Parte contrária
3448,984,2027-06-07,Recurso,Parte contrária
3449,985,2027-03-05,Recurso,Escritório
3450,985,2027-06-16,Decisão,Escritório
3451,985,2027-07-13,Petição,Parte contrária
3452,985,2027-08-29,Recurso,Escritório
3453,985,2026-12-02,Despacho,Escritório
3454,986,2027-04-15,Sentença,Escritório
3455,986,2026-04-11,Sentença,Escritório
3456,986,2026-07-02,Sentença,Tribunal
3457,987,2026-09-04,Despacho,Parte contrária
3458,987,2026-08-06,Decisão,Escritório
3459,987,2026-05-05,Sentença,Parte contrária
3460,987,2026-11-19,Decisão,Escritório
3461,987,2027-02-15,Recurso,Tribunal
3462,988,2026-04-02,Sentença,Parte contrária
3463,988,2026-10-19,Decisão,Escritório
3464,988,2026-09-21,Decisão,Parte contrária
3465,988,2026-07-02,Petição,Tribunal
3466,988,2026-01-03,Despacho,Parte contrária
3467,989,2026-02-10,Sentença,Escritório
3468,989,2026-04-27,Despacho,Parte contrária
3469,989,2026-04-22,Decisão,Tribunal
3470,989,2025-11-22,Decisão,Escritório
3471,989,2026-11-09,Despacho,Tribunal
3472,990,2027-06-01,Sentença,Tribunal
3473,990,2027-03-03,Petição,Tribunal
3474,990,2027-02-12,Decisão,Escritório
3475,990,2026-02-08,Sentença,Parte contrária
3476,990,2027-05-04,Sentença,Escritório
3477,991,2025-09-04,Despacho,Escritório
3478,991,2025-09-18,Recurso,Tribunal
3479,991,2026-08-30,Sentença,Parte contrária
3480,991,2026-07-12,Recurso,Tribunal
3481,991,2026-09-23,Recurso,Parte contrária
3482,992,2026-12-14,Petição,Tribunal
3483,992,2027-05-09,Sentença,Parte contrária
3484,992,2026-10-11,Recurso,Escritório
3485,992,2026-10-05,Decisão,Escritório
3486,992,2027-08-08,Decisão,Parte contrária
3487,993,2026-10-12,Petição,Parte contrária
3488,993,2026-08-18,Sentença,Tribunal
3489,993,2027-08-09,Despacho,Tribunal
3490,994,2027-02-07,Petição,Tribunal
3491,994,2026-07-13,Petição,Escritório
3492,994,2026-11-01,Decisão,Escritório
3493,995,2026-07-26,Decisão,Parte contrária
3494,995,2026-06-26,Despacho,Parte contrária
3495,995,2027-01-18,Decisão,Tribunal
3496,995,2027-02-01,Despacho,Escritório
3497,996,2026-03-26,Recurso,Escritório
3498,996,2026-10-08,Petição,Parte contrária
3499,996,2026-12-06,Recurso,Escritório
3500,996,2026-12-25,Despacho,Escritório
3501,997,2026-09-27,Petição,Tribunal
3502,997,2026-09-04,Recurso,Escritório
3503,997,2026-07-25,Recurso,Escritório
3504,997,2027-01-02,Sentença,Tribunal
3505,998,2026-10-12,Decisão,Parte contrária
3506,998,2027-02-13,Sentença,Parte contrária
3507,998,2026-08-13,Sentença,Escritório
3508,998,2027-06-15,Sentença,Tribunal
3509,999,2027-05-24,Decisão,Escritório
3510,999,2027-05-30,Decisão,Parte contrária
3511,999,2026-10-09,Sentença,Parte contrária
3512,999,2026-10-07,Decisão,Parte contrária
3513,1000,2026-06-08,Recurso,Parte contrária
3514,1000,2026-11-08,Despacho,Parte contrária
3515,1000,2026-09-15,Decisão,Parte contrária
3516,1000,2027-02-25,Recurso,Tribunal
3517,1000,2026-08-24,Petição,Tribunal
3518,1001,2026-04-18,Decisão,Escritório
3519,1001,2026-01-17,Decisão,Tribunal
3520,1001,2025-11-13,Decisão,Escritório
3521,1001,2025-10-04,Despacho,Escritório
3522,1001,2025-09-11,Sentença,Parte contrária
3523,1002,2026-11-01,Petição,Parte contrária
3524,1002,2026-03-04,Petição,Parte contrária
3525,1002,2025-12-27,Sentença,Tribunal
3526,1002,2026-11-27,Despacho,Tribunal
3527,1003,2027-01-21,Recurso,Tribunal
3528,1003,2026-10-01,Sentença,Parte contrária
3529,1004,2026-12-14,Decisão,Escritório
3530,1004,2025-09-24,Despacho,Parte contrária
3531,1004,2026-06-17,Decisão,Tribunal
3532,1005,2025-11-09,Sentença,Escritório
3533,1005,2026-05-26,Despacho,Parte contrária
3534,1006,2026-09-14,Decisão,Tribunal
3535,1006,2027-04-19,Despacho,Tribunal
3536,1006,2026-08-22,Petição,Escritório
3537,1007,2027-02-27,Recurso,Tribunal
3538,1007,2027-02-05,Petição,Escritório
3539,1007,2027-01-27,Petição,Parte contrária
3540,1008,2026-09-06,Recurso,Tribunal
3541,1008,2026-10-12,Sentença,Parte contrária
3542,1008,2026-12-17,Decisão,Parte contrária
3543,1008,2026-10-20,Decisão,Escritório
3544,1009,2027-03-09,Decisão,Escritório
3545,1009,2026-04-06,Recurso,Tribunal
3546,1009,2026-05-07,Decisão,Parte contrária
3547,1010,2026-07-08,Despacho,Tribunal
3548,1010,2025-10-18,Decisão,Escritório
3549,1011,2026-10-25,Sentença,Tribunal
3550,1011,2026-04-18,Sentença,Parte contrária
3551,1011,2026-04-12,Despacho,Escritório
3552,1011,2025-09-26,Petição,Escritório
3553,1012,2027-03-17,Petição,Tribunal
3554,1012,2026-09-03,Recurso,Escritório
3555,1012,2027-05-27,Sentença,Tribunal
3556,1012,2027-01-05,Decisão,Parte contrária
3557,1013,2026-06-22,Despacho,Escritório
3558,1013,2026-11-09,Petição,Tribunal
3559,1014,2026-03-16,Despacho,Parte contrária
3560,1014,2026-01-09,Petição,Parte contrária
3561,1015,2027-01-04,Decisão,Escritório
3562,1015,2025-10-04,Recurso,Escritório
3563,1016,2025-07-10,Sentença,Escritório
3564,1016,2025-07-22,Sentença,Tribunal
3565,1016,2025-10-21,Decisão,Tribunal
3566,1016,2025-10-31,Recurso,Tribunal
3567,1017,2026-03-27,Sentença,Tribunal
3568,1017,2027-02-23,Despacho,Escritório
3569,1017,2026-02-26,Sentença,Parte contrária
3570,1018,2026-12-21,Despacho,Parte contrária
3571,1018,2026-03-27,Decisão,Escritório
3572,1018,2027-01-09,Decisão,Parte contrária
3573,1018,2026-04-28,Despacho,Parte contrária
3574,1018,2025-10-20,Sentença,Tribunal
3575,1019,2027-06-02,Sentença,Tribunal
3576,1019,2026-04-25,Sentença,Escritório
3577,1019,2026-07-01,Decisão,Tribunal
3578,1020,2027-01-18,Decisão,Escritório
3579,1020,2027-04-25,Recurso,Tribunal
3580,1020,2026-09-08,Decisão,Tribunal
3581,1020,2026-09-11,Recurso,Parte contrária
3582,1020,2026-01-15,Recurso,Tribunal
3583,1021,2026-01-03,Recurso,Tribunal
3584,1021,2026-12-17,Despacho,Escritório
3585,1022,2026-08-13,Sentença,Parte contrária
3586,1022,2025-12-19,Despacho,Parte contrária
3587,1023,2026-02-24,Decisão,Parte contrária
3588,1023,2025-10-31,Petição,Tribunal
3589,1023,2025-11-04,Sentença,Parte contrária
3590,1023,2026-11-01,Sentença,Tribunal
3591,1024,2027-05-22,Petição,Tribunal
3592,1024,2027-04-30,Recurso,Tribunal
3593,1024,2027-03-08,Decisão,Tribunal
3594,1024,2027-02-10,Recurso,Tribunal
3595,1024,2027-01-24,Recurso,Escritório
3596,1025,2026-09-02,Recurso,Tribunal
3597,1025,2026-08-10,Decisão,Tribunal
3598,1026,2027-01-23,Recurso,Parte contrária
3599,1026,2026-02-15,Petição,Tribunal
3600,1026,2027-02-22,Petição,Parte contrária
3601,1026,2026-03-04,Decisão,Tribunal
3602,1026,2026-07-17,Sentença,Escritório
3603,1027,2027-03-11,Sentença,Escritório
3604,1027,2027-05-04,Petição,Tribunal
3605,1028,2026-06-01,Decisão,Tribunal
3606,1028,2026-10-19,Sentença,Tribunal
3607,1028,2025-11-09,Sentença,Escritório
3608,1029,2026-10-10,Recurso,Escritório
3609,1029,2026-11-18,Petição,Parte contrária
3610,1030,2027-01-12,Decisão,Escritório
3611,1030,2026-12-21,Recurso,Tribunal
3612,1030,2027-02-12,Sentença,Parte contrária
3613,1030,2026-06-15,Despacho,Tribunal
3614,1031,2027-03-09,Despacho,Tribunal
3615,1031,2026-04-19,Decisão,Escritório
3616,1031,2027-04-30,Petição,Tribunal
3617,1032,2026-05-07,Petição,Escritório
3618,1032,2026-11-10,Sentença,Parte contrária
3619,1032,2027-09-14,Decisão,Escritório
3620,1033,2026-02-21,Decisão,Parte contrária
3621,1033,2026-02-23,Decisão,Tribunal
3622,1033,2026-10-04,Recurso,Escritório
3623,1033,2026-06-09,Decisão,Tribunal
3624,1034,2026-11-11,Petição,Parte contrária
3625,1034,2026-08-13,Decisão,Parte contrária
3626,1034,2025-12-25,Decisão,Escritório
3627,1034,2026-08-31,Recurso,Tribunal
3628,1035,2026-07-12,Decisão,Escritório
3629,1035,2025-08-18,Despacho,Tribunal
3630,1035,2026-05-26,Despacho,Parte contrária
3631,1035,2026-01-01,Recurso,Parte contrária
3632,1035,2026-09-03,Despacho,Tribunal
3633,1036,2026-11-16,Recurso,Escritório
3634,1036,2027-06-10,Sentença,Escritório
3635,1037,2027-07-22,Petição,Escritório
3636,1037,2026-10-17,Sentença,Escritório
3637,1037,2026-11-13,Despacho,Tribunal
3638,1037,2026-05-28,Decisão,Tribunal
3639,1038,2027-05-04,Sentença,Escritório
3640,1038,2026-02-27,Sentença,Parte contrária
3641,1038,2027-04-03,Despacho,Parte contrária
3642,1039,2025-10-11,Despacho,Tribunal
3643,1039,2025-09-09,Despacho,Tribunal
3644,1039,2026-04-19,Decisão,Parte contrária
3645,1039,2026-04-04,Sentença,Parte contrária
3646,1040,2026-11-19,Sentença,Parte contrária
3647,1040,2026-01-02,Recurso,Parte contrária
3648,1041,2027-03-12,Petição,Parte contrária
3649,1041,2026-12-21,Petição,Tribunal
3650,1041,2026-05-18,Decisão,Escritório
3651,1042,2026-09-27,Decisão,Tribunal
3652,1042,2026-05-11,Recurso,Tribunal
3653,1042,2026-06-30,Sentença,Parte contrária
3654,1042,2026-11-16,Sentença,Escritório
3655,1042,2026-03-09,Petição,Tribunal
3656,1043,2027-02-23,Petição,Escritório
3657,1043,2026-12-05,Recurso,Escritório
3658,1043,2027-05-15,Petição,Tribunal
3659,1044,2026-06-29,Petição,Tribunal
3660,1044,2026-08-22,Despacho,Parte contrária
3661,1044,2026-05-29,Despacho,Escritório
3662,1044,2026-09-27,Recurso,Tribunal
3663,1045,2027-02-18,Sentença,Parte contrária
3664,1045,2027-04-05,Petição,Escritório
3665,1045,2026-11-05,Despacho,Parte contrária
3666,1045,2027-06-16,Decisão,Escritório
3667,1046,2026-11-01,Despacho,Parte contrária
3668,1046,2026-06-30,Petição,Tribunal
3669,1047,2027-01-30,Sentença,Tribunal
3670,1047,2026-04-27,Recurso,Escritório
3671,1047,2026-03-28,Despacho,Parte contrária
3672,1047,2026-12-16,Decisão,Parte contrária
3673,1048,2025-12-30,Decisão,Escritório
3674,1048,2026-02-10,Sentença,Parte contrária
3675,1049,2025-12-28,Recurso,Parte contrária
3676,1049,2026-06-04,Recurso,Escritório
3677,1049,2026-08-20,Decisão,Parte contrária
3678,1049,2026-08-28,Recurso,Tribunal
3679,1049,2026-04-11,Petição,Escritório
3680,1050,2026-12-15,Recurso,Tribunal
3681,1050,2026-01-21,Sentença,Tribunal
3682,1050,2026-05-25,Recurso,Tribunal
3683,1051,2025-08-29,Recurso,Parte contrária
3684,1051,2026-04-29,Despacho,Tribunal
3685,1052,2026-12-12,Petição,Escritório
3686,1052,2026-02-22,Recurso,Parte contrária
3687,1052,2027-05-01,Petição,Escritório
3688,1052,2026-05-13,Petição,Escritório
3689,1053,2027-04-28,Recurso,Escritório
3690,1053,2026-04-29,Petição,Escritório
3691,1053,2026-06-08,Decisão,Tribunal
3692,1054,2027-03-01,Petição,Escritório
3693,1054,2027-06-19,Sentença,Tribunal
3694,1054,2027-06-23,Decisão,Escritório
3695,1054,2027-05-20,Recurso,Tribunal
3696,1054,2027-09-23,Decisão,Tribunal
3697,1055,2027-04-07,Despacho,Parte contrária
3698,1055,2027-04-13,Recurso,Tribunal
3699,1055,2027-02-12,Decisão,Escritório
3700,1056,2026-10-08,Despacho,Parte contrária
3701,1056,2026-10-09,Despacho,Parte contrária
3702,1056,2027-02-13,Despacho,Tribunal
3703,1057,2026-05-30,Despacho,Escritório
3704,1057,2027-02-08,Petição,Escritório
3705,1057,2027-07-24,Recurso,Tribunal
3706,1057,2027-03-12,Sentença,Parte contrária
3707,1057,2027-02-02,Recurso,Escritório
3708,1058,2026-07-01,Recurso,Parte contrária
3709,1058,2027-04-05,Recurso,Tribunal
3710,1058,2026-10-27,Recurso,Parte contrária
3711,1059,2027-01-17,Sentença,Tribunal
3712,1059,2026-06-09,Decisão,Tribunal
3713,1059,2026-12-22,Decisão,Tribunal
3714,1060,2025-09-02,Recurso,Tribunal
3715,1060,2026-07-11,Petição,Escritório
3716,1060,2025-08-09,Sentença,Parte contrária
3717,1060,2026-02-18,Petição,Tribunal
3718,1060,2026-01-01,Decisão,Tribunal
3719,1061,2026-03-13,Sentença,Escritório
3720,1061,2026-12-11,Despacho,Tribunal
3721,1062,2026-01-16,Despacho,Tribunal
3722,1062,2026-05-20,Decisão,Escritório
3723,1063,2027-03-05,Decisão,Parte contrária
3724,1063,2027-01-25,Sentença,Escritório
3725,1063,2026-08-16,Sentença,Escritório
3726,1063,2026-08-20,Sentença,Parte contrária
3727,1064,2026-09-27,Recurso,Escritório
3728,1064,2026-09-18,Petição,Escritório
3729,1065,2027-04-21,Petição,Escritório
3730,1065,2026-10-27,Recurso,Escritório
3731,1066,2026-05-28,Petição,Parte contrária
3732,1066,2025-08-20,Decisão,Parte contrária
3733,1066,2026-05-07,Petição,Tribunal
3734,1066,2026-04-16,Sentença,Escritório
3735,1066,2025-12-21,Petição,Tribunal
3736,1067,2027-06-01,Despacho,Parte contrária
3737,1067,2026-10-09,Recurso,Parte contrária
3738,1067,2026-11-30,Despacho,Parte contrária
3739,1067,2026-08-25,Sentença,Tribunal
3740,1067,2026-11-16,Petição,Tribunal
3741,1068,2027-06-06,Despacho,Tribunal
3742,1068,2027-01-22,Sentença,Parte contrária
3743,1069,2026-02-18,Decisão,Escritório
3744,1069,2026-08-15,Decisão,Parte contrária
3745,1070,2025-09-07,Despacho,Parte contrária
3746,1070,2026-06-04,Recurso,Tribunal
3747,1070,2025-07-29,Despacho,Parte contrária
3748,1071,2027-06-25,Recurso,Parte contrária
3749,1071,2026-11-13,Recurso,Parte contrária
3750,1072,2026-11-15,Decisão,Tribunal
3751,1072,2027-04-18,Decisão,Parte contrária
3752,1072,2026-08-15,Petição,Parte contrária
3753,1073,2026-03-23,Despacho,Parte contrária
3754,1073,2026-04-02,Decisão,Tribunal
3755,1073,2027-04-25,Petição,Escritório
3756,1073,2026-04-28,Sentença,Parte contrária
3757,1074,2026-03-08,Sentença,Tribunal
3758,1074,2026-10-19,Despacho,Tribunal
3759,1074,2026-12-21,Despacho,Escritório
3760,1074,2026-03-12,Petição,Escritório
3761,1075,2026-05-06,Recurso,Escritório
3762,1075,2027-03-31,Recurso,Tribunal
3763,1075,2027-04-10,Petição,Escritório
3764,1075,2026-10-14,Decisão,Parte contrária
3765,1076,2027-01-12,Petição,Escritório
3766,1076,2026-03-26,Recurso,Tribunal
3767,1076,2026-09-10,Recurso,Tribunal
3768,1076,2025-12-05,Despacho,Escritório
3769,1076,2026-01-26,Sentença,Tribunal
3770,1077,2027-04-12,Petição,Parte contrária
3771,1077,2027-01-29,Despacho,Escritório
3772,1077,2027-04-09,Petição,Tribunal
3773,1077,2027-07-11,Petição,Tribunal
3774,1078,2026-11-02,Petição,Escritório
3775,1078,2026-11-10,Sentença,Escritório
3776,1079,2025-09-19,Sentença,Escritório
3777,1079,2025-10-11,Sentença,Tribunal
3778,1079,2025-11-23,Despacho,Escritório
3779,1080,2026-06-20,Despacho,Tribunal
3780,1080,2026-12-03,Recurso,Escritório
3781,1080,2026-10-12,Decisão,Parte contrária
3782,1080,2026-12-16,Recurso,Parte contrária
3783,1081,2026-01-18,Recurso,Tribunal
3784,1081,2025-11-30,Sentença,Parte contrária
3785,1081,2027-03-08,Despacho,Parte contrária
3786,1081,2026-09-08,Recurso,Tribunal
3787,1082,2026-08-21,Recurso,Parte contrária
3788,1082,2026-05-26,Sentença,Escritório
3789,1082,2026-09-27,Despacho,Parte contrária
3790,1082,2026-10-29,Sentença,Escritório
3791,1082,2026-08-07,Despacho,Escritório
3792,1083,2027-01-07,Petição,Escritório
3793,1083,2027-08-20,Recurso,Tribunal
3794,1083,2027-09-20,Decisão,Escritório
3795,1083,2027-06-07,Despacho,Parte contrária
3796,1083,2027-09-29,Sentença,Parte contrária
3797,1084,2026-12-13,Petição,Escritório
3798,1084,2026-07-25,Despacho,Tribunal
3799,1084,2027-01-08,Recurso,Tribunal
3800,1084,2026-03-21,Recurso,Parte contrária
3801,1084,2026-07-08,Despacho,Escritório
3802,1085,2026-12-29,Petição,Parte contrária
3803,1085,2026-05-28,Despacho,Parte contrária
3804,1085,2026-03-03,Petição,Tribunal
3805,1086,2026-11-19,Despacho,Escritório
3806,1086,2027-06-16,Recurso,Escritório
3807,1086,2027-06-18,Recurso,Tribunal
3808,1087,2026-11-14,Decisão,Escritório
3809,1087,2026-10-23,Petição,Parte contrária
3810,1087,2026-06-22,Recurso,Parte contrária
3811,1088,2027-01-12,Recurso,Tribunal
3812,1088,2026-06-20,Decisão,Tribunal
3813,1088,2026-03-10,Sentença,Escritório
3814,1089,2027-05-07,Despacho,Escritório
3815,1089,2026-07-19,Decisão,Escritório
3816,1089,2026-12-11,Despacho,Tribunal
3817,1089,2026-06-19,Sentença,Escritório
3818,1090,2026-08-29,Petição,Escritório
3819,1090,2025-09-22,Despacho,Tribunal
3820,1090,2026-10-06,Decisão,Escritório
3821,1090,2025-12-25,Decisão,Parte contrária
3822,1091,2027-09-25,Sentença,Parte contrária
3823,1091,2027-10-01,Despacho,Escritório
3824,1091,2027-02-27,Decisão,Escritório
3825,1091,2026-07-18,Recurso,Tribunal
3826,1091,2027-08-06,Sentença,Parte contrária
3827,1092,2026-10-06,Recurso,Tribunal
3828,1092,2026-02-16,Sentença,Parte contrária
3829,1092,2026-04-10,Sentença,Escritório
3830,1092,2025-12-09,Decisão,Parte contrária
3831,1093,2026-12-06,Sentença,Tribunal
3832,1093,2027-07-09,Petição,Parte contrária
3833,1093,2027-06-28,Recurso,Parte contrária
3834,1093,2026-12-14,Decisão,Tribunal
3835,1093,2027-05-06,Decisão,Parte contrária
3836,1094,2026-04-11,Decisão,Parte contrária
3837,1094,2026-03-25,Recurso,Escritório
3838,1095,2026-06-20,Petição,Tribunal
3839,1095,2027-01-18,Despacho,Parte contrária
3840,1095,2026-10-17,Despacho,Escritório
3841,1096,2026-01-24,Petição,Parte contrária
3842,1096,2026-06-19,Sentença,Tribunal
3843,1096,2027-03-28,Sentença,Parte contrária
3844,1097,2026-12-14,Despacho,Tribunal
3845,1097,2026-05-31,Despacho,Tribunal
3846,1098,2026-09-29,Despacho,Tribunal
3847,1098,2027-01-18,Despacho,Tribunal
3848,1098,2027-03-10,Despacho,Parte contrária
3849,1098,2027-03-27,Petição,Parte contrária
3850,1098,2026-06-13,Decisão,Escritório
3851,1099,2026-04-01,Decisão,Parte contrária
3852,1099,2026-04-14,Decisão,Escritório
3853,1100,2027-01-13,Sentença,Tribunal
3854,1100,2027-04-07,Despacho,Escritório
3855,1100,2026-08-09,Decisão,Parte contrária
3856,1100,2026-09-30,Decisão,Tribunal
3857,1100,2026-11-05,Recurso,Tribunal
3858,1101,2025-08-17,Decisão,Escritório
3859,1101,2026-08-27,Recurso,Parte contrária
3860,1102,2026-09-14,Recurso,Parte contrária
3861,1102,2025-12-31,Decisão,Tribunal
3862,1102,2026-04-17,Petição,Tribunal
3863,1102,2027-03-14,Recurso,Escritório
3864,1102,2026-08-16,Decisão,Escritório
3865,1103,2026-07-10,Petição,Escritório
3866,1103,2026-10-19,Recurso,Parte contrária
3867,1104,2025-12-19,Recurso,Escritório
3868,1104,2026-07-12,Sentença,Tribunal
3869,1104,2026-02-01,Petição,Escritório
3870,1104,2026-05-26,Despacho,Parte contrária
3871,1105,2027-05-04,Petição,Tribunal
3872,1105,2027-06-13,Petição,Escritório
3873,1105,2026-10-21,Petição,Tribunal
3874,1105,2027-05-21,Recurso,Parte contrária
3875,1106,2026-07-05,Recurso,Escritório
3876,1106,2026-06-15,Decisão,Parte contrária
3877,1107,2026-07-07,Recurso,Escritório
3878,1107,2025-09-05,Sentença,Tribunal
3879,1107,2026-03-18,Sentença,Parte contrária
3880,1107,2026-02-18,Decisão,Tribunal
3881,1107,2025-10-30,Despacho,Parte contrária
3882,1108,2027-05-12,Sentença,Parte contrária
3883,1108,2027-03-22,Decisão,Tribunal
3884,1108,2026-12-13,Decisão,Escritório
3885,1108,2026-12-21,Sentença,Tribunal
3886,1108,2027-03-04,Recurso,Parte contrária
3887,1109,2026-06-18,Despacho,Parte contrária
3888,1109,2027-02-15,Petição,Parte contrária
3889,1110,2027-07-15,Decisão,Tribunal
3890,1110,2026-09-03,Despacho,Tribunal
3891,1111,2027-05-25,Petição,Parte contrária
3892,1111,2027-03-30,Recurso,Tribunal
3893,1112,2025-11-19,Recurso,Escritório
3894,1112,2026-10-26,Despacho,Tribunal
3895,1113,2026-08-22,Decisão,Escritório
3896,1113,2026-12-21,Sentença,Tribunal
3897,1113,2026-04-20,Sentença,Parte contrária
3898,1114,2026-11-05,Petição,Tribunal
3899,1114,2026-11-27,Petição,Tribunal
3900,1114,2026-05-16,Despacho,Tribunal
3901,1114,2026-09-03,Sentença,Parte contrária
3902,1114,2026-12-07,Petição,Tribunal
3903,1115,2027-02-05,Decisão,Tribunal
3904,1115,2026-08-07,Petição,Tribunal
3905,1115,2026-10-18,Recurso,Escritório
3906,1116,2027-01-22,Decisão,Escritório
3907,1116,2027-09-24,Petição,Tribunal
3908,1117,2027-03-19,Decisão,Parte contrária
3909,1117,2026-11-01,Sentença,Escritório
3910,1117,2027-03-31,Recurso,Escritório
3911,1118,2026-07-19,Decisão,Tribunal
3912,1118,2027-01-21,Despacho,Tribunal
3913,1118,2026-08-24,Petição,Escritório
3914,1119,2027-03-01,Despacho,Parte contrária
3915,1119,2026-10-29,Decisão,Escritório
3916,1119,2026-10-04,Despacho,Tribunal
3917,1119,2027-08-28,Sentença,Escritório
3918,1120,2027-05-16,Despacho,Tribunal
3919,1120,2026-06-07,Sentença,Parte contrária
3920,1121,2027-06-05,Recurso,Tribunal
3921,1121,2027-06-15,Petição,Parte contrária
3922,1121,2027-08-30,Petição,Escritório
3923,1121,2026-08-21,Despacho,Tribunal
3924,1122,2026-11-16,Despacho,Parte contrária
3925,1122,2027-03-12,Sentença,Escritório
3926,1122,2026-11-21,Despacho,Parte contrária
3927,1122,2027-03-28,Decisão,Tribunal
3928,1122,2027-03-13,Decisão,Tribunal
3929,1123,2026-01-14,Recurso,Tribunal
3930,1123,2026-09-15,Despacho,Tribunal
3931,1124,2026-07-06,Despacho,Escritório
3932,1124,2027-07-30,Sentença,Escritório
3933,1124,2027-01-26,Despacho,Parte contrária
3934,1124,2026-10-13,Petição,Tribunal
3935,1125,2026-02-04,Petição,Tribunal
3936,1125,2026-10-31,Despacho,Escritório
3937,1125,2026-05-02,Despacho,Escritório
3938,1125,2026-06-01,Despacho,Parte contrária
3939,1125,2025-09-22,Sentença,Escritório
3940,1126,2026-03-02,Decisão,Parte contrária
3941,1126,2026-01-18,Despacho,Tribunal
3942,1126,2027-02-11,Petição,Tribunal
3943,1126,2026-09-12,Recurso,Parte contrária
3944,1126,2027-05-12,Recurso,Parte contrária
3945,1127,2027-01-03,Decisão,Tribunal
3946,1127,2026-10-22,Decisão,Escritório
3947,1127,2026-01-21,Despacho,Escritório
3948,1127,2026-06-12,Despacho,Parte contrária
3949,1127,2026-04-08,Petição,Escritório
3950,1128,2027-06-28,Sentença,Parte contrária
3951,1128,2026-04-30,Recurso,Escritório
3952,1128,2027-04-23,Despacho,Tribunal
3953,1128,2027-02-07,Decisão,Tribunal
3954,1129,2026-10-02,Despacho,Parte contrária
3955,1129,2026-07-16,Despacho,Tribunal
3956,1129,2027-06-04,Decisão,Parte contrária
3957,1129,2027-01-05,Petição,Escritório
3958,1129,2026-03-23,Petição,Tribunal
3959,1130,2026-12-11,Petição,Parte contrária
3960,1130,2026-07-11,Despacho,Tribunal
3961,1130,2025-11-16,Petição,Parte contrária
3962,1131,2027-02-27,Petição,Parte contrária
3963,1131,2027-03-13,Decisão,Parte contrária
3964,1131,2026-05-12,Recurso,Tribunal
3965,1131,2027-06-21,Petição,Escritório
3966,1131,2027-01-26,Decisão,Tribunal
3967,1132,2026-12-11,Sentença,Parte contrária
3968,1132,2026-09-21,Petição,Tribunal
3969,1132,2025-11-11,Decisão,Escritório
3970,1133,2027-04-13,Sentença,Parte contrária
3971,1133,2026-06-09,Decisão,Parte contrária
3972,1133,2027-02-11,Recurso,Tribunal
3973,1133,2026-06-18,Sentença,Escritório
3974,1134,2027-02-11,Decisão,Parte contrária
3975,1134,2026-03-26,Sentença,Parte contrária
3976,1134,2026-01-14,Decisão,Parte contrária
3977,1135,2027-02-08,Petição,Tribunal
3978,1135,2027-03-05,Despacho,Tribunal
3979,1136,2026-08-21,Recurso,Tribunal
3980,1136,2026-02-20,Recurso,Parte contrária
3981,1136,2025-10-16,Petição,Parte contrária
3982,1137,2027-02-09,Decisão,Tribunal
3983,1137,2026-08-18,Sentença,Parte contrária
3984,1137,2027-08-21,Petição,Parte contrária
3985,1137,2027-05-08,Despacho,Tribunal
3986,1137,2027-05-12,Sentença,Tribunal
3987,1138,2027-08-10,Petição,Tribunal
3988,1138,2027-02-21,Decisão,Parte contrária
3989,1138,2026-11-01,Recurso,Escritório
3990,1139,2026-07-13,Decisão,Tribunal
3991,1139,2026-12-10,Despacho,Parte contrária
3992,1140,2026-08-28,Despacho,Tribunal
3993,1140,2025-12-06,Despacho,Parte contrária
3994,1140,2025-11-03,Despacho,Escritório
3995,1140,2026-11-15,Recurso,Tribunal
3996,1141,2027-05-08,Decisão,Escritório
