honorario_id;cliente_id;competencia;valor;data_vencimento;data_pagamento;status
3425;286;2025-10;4381,58;2025-11-23;2025-11-29;Pago
3426;286;2025-11;2250,85;2025-12-13;2025-12-20;Pago
3427;286;2025-12;3818,72;2026-01-08;2026-01-13;Pago
3428;286;2026-01;3603,58;2026-02-09;;Pendente
3429;286;2026-02;2530,27;2026-03-08;2026-03-08;Pago
3430;286;2026-03;4392,19;2026-04-20;2026-05-02;Pago
3431;286;2026-04;2807,41;2026-05-12;2026-05-26;Pago
3432;286;2026-05;4378,31;2026-06-21;2026-07-05;Pago
3433;287;2025-07;2309,39;2025-07-26;2025-07-27;Pago
3434;287;2025-07;3979,57;2025-08-11;2025-08-16;Pago
3435;287;2025-08;3499,58;2025-09-21;2025-09-20;Pago
3436;287;2025-09;724,26;2025-10-15;2025-10-20;Pago
3437;287;2025-10;516,02;2025-11-14;2025-11-24;Pago
3438;287;2025-11;729,52;2025-12-17;2025-12-18;Pago
3439;287;2025-12;2133,55;2026-01-22;2026-01-25;Pago
3440;287;2026-01;2386,53;2026-02-13;2026-02-24;Pago
3441;287;2026-02;1539,1;2026-03-22;2026-04-06;Pago
3442;287;2026-03;1696,85;2026-04-17;2026-04-22;Pago
3443;287;2026-04;1096,57;2026-05-16;2026-05-29;Pago
3444;287;2026-05;4075,51;2026-06-20;2026-06-25;Pago
3445;288;2025-07;2631,1;2025-07-11;;Pendente
3446;288;2025-07;4078,58;2025-08-24;2025-09-08;Pago
3447;288;2025-08;2808,22;2025-09-09;2025-09-19;Pago
3448;288;2025-09;4021,21;2025-10-14;2025-10-21;Pago
3449;288;2025-10;4167,89;2025-11-14;2025-11-16;Pago
3450;288;2025-11;3399,37;2025-12-17;2025-12-21;Pago
3451;288;2025-12;2347,26;2026-01-18;;Pendente
3452;288;2026-01;1813,32;2026-02-21;2026-03-01;Pago
3453;288;2026-02;3398,64;2026-03-09;2026-03-21;Pago
3454;288;2026-03;3391,99;2026-04-14;2026-04-27;Pago
3455;288;2026-04;4240,09;2026-05-13;2026-05-11;Pago
3456;288;2026-05;2549,28;2026-06-07;2026-06-12;Pago
3457;289;2025-07;3095,02;2025-07-24;2025-08-06;Pago
3458;289;2025-07;1268,84;2025-08-12;2025-08-23;Pago
3459;289;2025-08;2912,79;2025-09-22;2025-09-21;Pago
3460;289;2025-09;1024,72;2025-10-11;2025-10-26;Pago
3461;289;2025-10;453,61;2025-11-17;2025-11-17;Pago
3462;289;2025-11;1541,91;2025-12-15;;Pendente
3463;289;2025-12;1648,06;2026-01-13;2026-01-27;Pago
3464;289;2026-01;4242,83;2026-02-09;2026-02-20;Pago
3465;289;2026-02;4499,43;2026-03-18;2026-03-28;Pago
3466;289;2026-03;769,36;2026-04-21;2026-04-18;Pago
3467;289;2026-04;735,14;2026-05-15;2026-05-15;Pago
3468;289;2026-05;1716,97;2026-06-17;2026-06-15;Pago
3469;290;2025-07;3091,47;2025-07-22;2025-07-28;Pago
3470;290;2025-07;4164,14;2025-08-21;2025-09-05;Pago
3471;290;2025-08;3402,72;2025-09-10;2025-09-07;Pago
3472;290;2025-09;2231,21;2025-10-24;2025-11-06;Pago
3473;290;2025-10;2798,83;2025-11-20;2025-12-01;Pago
3474;290;2025-11;2968,21;2025-12-08;;Pendente
3475;290;2025-12;2154,36;2026-01-16;2026-01-19;Pago
3476;290;2026-01;4008,28;2026-02-10;2026-02-24;Pago
3477;290;2026-02;4268,89;2026-03-23;;Pendente
3478;290;2026-03;1772,45;2026-04-20;2026-05-03;Pago
3479;290;2026-04;2101,61;2026-05-21;2026-05-30;Pago
3480;290;2026-05;905,18;2026-06-12;2026-06-13;Pago
3481;291;2025-07;4022,88;2025-07-23;;Pendente
3482;291;2025-07;2635,01;2025-08-12;2025-08-14;Pago
3483;291;2025-08;2637,08;2025-09-14;2025-09-15;Pago
3484;291;2025-09;705,76;2025-10-22;2025-10-28;Pago
3485;291;2025-10;1193,96;2025-11-22;2025-11-24;Pago
3486;291;2025-11;4319,94;2025-12-23;2025-12-26;Pago
3487;291;2025-12;2508,46;2026-01-08;2026-01-07;Pago
3488;291;2026-01;1774,36;2026-02-14;2026-02-11;Pago
3489;291;2026-02;3451,14;2026-03-21;2026-04-05;Pago
3490;291;2026-03;3259,72;2026-04-14;2026-04-16;Pago
3491;291;2026-04;3741,59;2026-05-07;2026-05-17;Pago
3492;291;2026-05;1176,66;2026-06-20;2026-06-25;Pago
3493;292;2025-07;2275,33;2025-07-25;2025-07-25;Pago
3494;292;2025-07;4174,85;2025-08-15;2025-08-26;Pago
3495;292;2025-08;2798,16;2025-09-14;2025-09-26;Pago
3496;292;2025-09;3285,28;2025-10-24;;Pendente
3497;292;2025-10;1789,02;2025-11-15;2025-11-17;Pago
3498;292;2025-11;1850,98;2025-12-08;2025-12-23;Pago
3499;292;2025-12;2796,34;2026-01-21;2026-01-21;Pago
3500;292;2026-01;4318,81;2026-02-21;2026-03-03;Pago
3501;292;2026-02;4336,84;2026-03-17;2026-03-21;Pago
3502;292;2026-03;2571,1;2026-04-19;2026-04-30;Pago
3503;292;2026-04;1475,19;2026-05-19;2026-05-16;Pago
3504;292;2026-05;1565,87;2026-06-10;2026-06-14;Pago
3505;293;2025-07;1401,04;2025-07-25;2025-08-06;Pago
3506;293;2025-07;3237,96;2025-08-12;2025-08-27;Pago
3507;293;2025-08;1074,58;2025-09-12;2025-09-11;Pago
3508;293;2025-09;3783,34;2025-10-18;2025-11-02;Pago
3509;293;2025-10;2073,53;2025-11-21;2025-11-27;Pago
3510;293;2025-11;4416,99;2025-12-12;2025-12-22;Pago
3511;293;2025-12;2745,26;2026-01-12;2026-01-12;Pago
3512;293;2026-01;4188,38;2026-02-10;2026-02-12;Pago
3513;293;2026-02;833,33;2026-03-13;2026-03-12;Pago
3514;293;2026-03;3267,71;2026-04-17;2026-04-14;Pago
3515;293;2026-04;4186,7;2026-05-08;2026-05-21;Pago
3516;293;2026-05;680,09;2026-06-18;2026-06-17;Pago
3517;294;2025-07;3027,91;2025-07-12;2025-07-15;Pago
3518;294;2025-07;3788,81;2025-08-10;2025-08-07;Pago
3519;294;2025-08;1888,74;2025-09-15;2025-09-19;Pago
3520;294;2025-09;2054,95;2025-10-09;2025-10-18;Pago
3521;294;2025-10;2813,97;2025-11-08;2025-11-11;Pago
3522;294;2025-11;907,5;2025-12-14;2025-12-18;Pago
3523;294;2025-12;2680,28;2026-01-12;2026-01-09;Pago
3524;294;2026-01;4175,56;2026-02-17;;Pendente
3525;294;2026-02;3198,15;2026-03-09;2026-03-08;Pago
3526;294;2026-03;2783,59;2026-04-09;2026-04-17;Pago
3527;294;2026-04;4483,35;2026-05-15;2026-05-13;Pago
3528;294;2026-05;3167,42;2026-06-15;2026-06-27;Pago
3529;295;2025-07;3956,88;2025-07-20;2025-08-02;Pago
3530;295;2025-07;1282,92;2025-08-23;2025-08-28;Pago
3531;295;2025-08;4055,88;2025-09-23;2025-10-05;Pago
3532;295;2025-09;2399,38;2025-10-21;2025-10-23;Pago
3533;295;2025-10;3513,79;2025-11-13;;Pendente
3534;295;2025-11;2268,26;2025-12-09;2025-12-20;Pago
3535;295;2025-12;3345,46;2026-01-20;2026-01-24;Pago
3536;295;2026-01;4121,73;2026-02-19;2026-03-05;Pago
3537;295;2026-02;3758,92;2026-03-10;2026-03-12;Pago
3538;295;2026-03;2416,07;2026-04-11;2026-04-13;Pago
3539;295;2026-04;3184,43;2026-05-19;;Pendente
3540;295;2026-05;1125,77;2026-06-17;2026-06-28;Pago
3541;296;2025-07;3393,36;2025-07-16;2025-07-20;Pago
3542;296;2025-07;3599,27;2025-08-11;2025-08-24;Pago
3543;296;2025-08;2907,29;2025-09-18;2025-09-25;Pago
3544;296;2025-09;604,33;2025-10-22;2025-10-19;Pago
3545;296;2025-10;2052,79;2025-11-09;2025-11-14;Pago
3546;296;2025-11;2694,32;2025-12-14;2025-12-16;Pago
3547;296;2025-12;1981,77;2026-01-19;2026-01-27;Pago
3548;296;2026-01;3545,82;2026-02-10;2026-02-08;Pago
3549;296;2026-02;4242,71;2026-03-15;2026-03-26;Pago
3550;296;2026-03;3170,88;2026-04-09;2026-04-18;Pago
3551;296;2026-04;2429,14;2026-05-15;2026-05-28;Pago
3552;296;2026-05;2692,8;2026-06-09;2026-06-07;Pago
3553;297;2025-07;3182,07;2025-07-14;2025-07-21;Pago
3554;297;2025-07;4179,5;2025-08-23;2025-08-24;Pago
3555;297;2025-08;512,4;2025-09-15;2025-09-22;Pago
3556;297;2025-09;3792,19;2025-10-18;;Pendente
3557;297;2025-10;3088,09;2025-11-16;2025-11-26;Pago
3558;297;2025-11;506,21;2025-12-10;2025-12-19;Pago
3559;297;2025-12;2173,43;2026-01-11;2026-01-26;Pago
3560;297;2026-01;2914,32;2026-02-10;2026-02-10;Pago
3561;297;2026-02;1562,21;2026-03-11;2026-03-25;Pago
3562;297;2026-03;3042,77;2026-04-09;2026-04-07;Pago
3563;297;2026-04;3306,82;2026-05-22;2026-05-23;Pago
3564;297;2026-05;1880,33;2026-06-20;2026-06-26;Pago
3565;298;2025-07;4384,87;2025-07-12;2025-07-18;Pago
3566;298;2025-07;1256,86;2025-08-18;2025-08-25;Pago
3567;298;2025-08;1799,3;2025-09-17;2025-09-17;Pago
3568;298;2025-09;2649,03;2025-10-24;2025-11-01;Pago
3569;298;2025-10;2492,79;2025-11-23;;Pendente
3570;298;2025-11;724,7;2025-12-14;2025-12-15;Pago
3571;298;2025-12;1879,27;2026-01-18;2026-01-15;Pago
3572;298;2026-01;2386,17;2026-02-11;;Pendente
3573;298;2026-02;4239,85;2026-03-11;2026-03-08;Pago
3574;298;2026-03;3690,66;2026-04-19;2026-04-19;Pago
3575;298;2026-04;2953,72;2026-05-08;2026-05-16;Pago
3576;298;2026-05;3081,44;2026-06-12;2026-06-09;Pago
3577;299;2025-07;3300,2;2025-07-16;2025-07-29;Pago
3578;299;2025-07;2992,54;2025-08-16;2025-08-31;Pago
3579;299;2025-08;2809,51;2025-09-20;2025-09-29;Pago
3580;299;2025-09;3221,94;2025-10-16;2025-10-15;Pago
3581;299;2025-10;2570,2;2025-11-15;2025-11-17;Pago
3582;299;2025-11;471,35;2025-12-21;2025-12-21;Pago
3583;299;2025-12;2941,45;2026-01-16;2026-01-30;Pago
3584;299;2026-01;1711,63;2026-02-09;2026-02-17;Pago
3585;299;2026-02;4188,93;2026-03-19;2026-04-01;Pago
3586;299;2026-03;1587,62;2026-04-11;2026-04-13;Pago
3587;299;2026-04;4081,64;2026-05-12;2026-05-24;Pago
3588;299;2026-05;1451,54;2026-06-19;2026-07-02;Pago
3589;300;2025-07;2396,32;2025-07-16;2025-07-29;Pago
3590;300;2025-07;1877,03;2025-08-17;2025-08-25;Pago
3591;300;2025-08;787,82;2025-09-12;2025-09-12;Pago
3592;300;2025-09;1045,08;2025-10-17;;Pendente
3593;300;2025-10;611,98;2025-11-11;2025-11-23;Pago
3594;300;2025-11;3921,59;2025-12-13;;Pendente
3595;300;2025-12;703,09;2026-01-21;2026-02-03;Pago
3596;300;2026-01;4491,84;2026-02-10;;Pendente
3597;300;2026-02;1090,9;2026-03-18;;Pendente
3598;300;2026-03;2972,07;2026-04-07;;Pendente
3599;300;2026-04;4154,73;2026-05-13;2026-05-26;Pago
3600;300;2026-05;2147,9;2026-06-07;2026-06-12;Pago
3601;301;2025-07;3341,45;2025-07-24;2025-07-29;Pago
3602;301;2025-07;2462,09;2025-08-24;2025-09-02;Pago
3603;301;2025-08;2369,52;2025-09-11;2025-09-11;Pago
3604;301;2025-09;1594,88;2025-10-24;2025-11-05;Pago
3605;301;2025-10;2048,19;2025-11-22;2025-11-28;Pago
3606;301;2025-11;3990,44;2025-12-14;2025-12-23;Pago
3607;301;2025-12;721,26;2026-01-16;2026-01-15;Pago
3608;301;2026-01;3247,74;2026-02-14;2026-03-01;Pago
3609;301;2026-02;797,59;2026-03-13;2026-03-19;Pago
3610;301;2026-03;3860,74;2026-04-21;2026-04-30;Pago
3611;301;2026-04;1501,59;2026-05-08;2026-05-20;Pago
3612;301;2026-05;2759,85;2026-06-09;2026-06-17;Pago
3613;302;2025-07;3775,22;2025-07-11;2025-07-10;Pago
3614;302;2025-07;477,94;2025-08-21;2025-08-18;Pago
3615;302;2025-08;1444,77;2025-09-13;;Pendente
3616;302;2025-09;2769,47;2025-10-14;2025-10-14;Pago
3617;302;2025-10;1579,18;2025-11-22;2025-12-04;Pago
3618;302;2025-11;3390,92;2025-12-11;2025-12-24;Pago
3619;302;2025-12;4407,55;2026-01-12;2026-01-09;Pago
3620;302;2026-01;2960,13;2026-02-19;2026-02-21;Pago
3621;302;2026-02;599,9;2026-03-10;2026-03-18;Pago
3622;302;2026-03;1446,78;2026-04-09;2026-04-18;Pago
3623;302;2026-04;4303,9;2026-05-12;2026-05-19;Pago
3624;302;2026-05;3469,57;2026-06-17;;Pendente
3625;303;2025-07;2573,58;2025-07-18;2025-07-17;Pago
3626;303;2025-07;4080,17;2025-08-13;;Pendente
3627;303;2025-08;601,16;2025-09-22;;Pendente
3628;303;2025-09;1271,38;2025-10-16;2025-10-19;Pago
3629;303;2025-10;721,8;2025-11-08;2025-11-22;Pago
3630;303;2025-11;3106,65;2025-12-08;2025-12-08;Pago
3631;303;2025-12;3942,77;2026-01-12;2026-01-18;Pago
3632;303;2026-01;4308,1;2026-02-13;2026-02-21;Pago
3633;303;2026-02;2490,29;2026-03-10;2026-03-19;Pago
3634;303;2026-03;865,09;2026-04-15;2026-04-28;Pago
3635;303;2026-04;1352,17;2026-05-21;2026-05-27;Pago
3636;303;2026-05;3034,45;2026-06-13;2026-06-26;Pago
3637;304;2025-07;1264,38;2025-07-15;2025-07-16;Pago
3638;304;2025-07;1434,75;2025-08-24;2025-09-02;Pago
3639;304;2025-08;4192,72;2025-09-21;2025-10-02;Pago
3640;304;2025-09;2394,64;2025-10-23;;Pendente
3641;304;2025-10;1419,32;2025-11-14;2025-11-25;Pago
3642;304;2025-11;1764,54;2025-12-19;2025-12-20;Pago
3643;304;2025-12;1231,78;2026-01-10;2026-01-22;Pago
3644;304;2026-01;2142,74;2026-02-11;2026-02-22;Pago
3645;304;2026-02;2800,76;2026-03-22;2026-03-29;Pago
3646;304;2026-03;574,14;2026-04-07;2026-04-16;Pago
3647;304;2026-04;1641,37;2026-05-12;2026-05-09;Pago
3648;304;2026-05;4451,27;2026-06-17;2026-06-21;Pago
3649;305;2025-07;2547,56;2025-07-20;2025-07-31;Pago
3650;305;2025-07;1060,21;2025-08-16;2025-08-20;Pago
3651;305;2025-08;981,71;2025-09-20;2025-09-17;Pago
3652;305;2025-09;1907,09;2025-10-12;2025-10-16;Pago
3653;305;2025-10;2196,01;2025-11-21;2025-12-01;Pago
3654;305;2025-11;1386,65;2025-12-15;2025-12-15;Pago
3655;305;2025-12;4472,27;2026-01-14;2026-01-18;Pago
3656;305;2026-01;4415,88;2026-02-16;2026-02-27;Pago
3657;305;2026-02;2440,82;2026-03-17;2026-03-22;Pago
3658;305;2026-03;3066,38;2026-04-12;2026-04-15;Pago
3659;305;2026-04;2640,34;2026-05-22;2026-05-19;Pago
3660;305;2026-05;1963,67;2026-06-20;2026-06-26;Pago
3661;306;2025-07;1037,87;2025-07-22;2025-08-02;Pago
3662;306;2025-07;2350,62;2025-08-20;;Pendente
3663;306;2025-08;1305,86;2025-09-09;2025-09-09;Pago
3664;306;2025-09;3236,43;2025-10-12;2025-10-14;Pago
3665;306;2025-10;1413,26;2025-11-12;2025-11-18;Pago
3666;306;2025-11;3652,09;2025-12-16;2025-12-14;Pago
3667;306;2025-12;813,99;2026-01-10;2026-01-08;Pago
3668;306;2026-01;1187,09;2026-02-11;2026-02-15;Pago
3669;306;2026-02;1347,43;2026-03-10;2026-03-10;Pago
3670;306;2026-03;1499,82;2026-04-09;2026-04-10;Pago
3671;306;2026-04;4100,84;2026-05-16;2026-05-21;Pago
3672;306;2026-05;2099,85;2026-06-07;2026-06-12;Pago
3673;307;2025-07;1654,21;2025-07-21;2025-07-28;Pago
3674;307;2025-07;2126,07;2025-08-13;2025-08-14;Pago
3675;307;2025-08;4462,05;2025-09-12;2025-09-22;Pago
3676;307;2025-09;2808,44;2025-10-17;2025-10-28;Pago
3677;307;2025-10;1787,37;2025-11-19;2025-12-03;Pago
3678;307;2025-11;4133,39;2025-12-20;2025-12-20;Pago
3679;307;2025-12;1691,09;2026-01-16;2026-01-15;Pago
3680;307;2026-01;3801,64;2026-02-18;2026-03-02;Pago
3681;307;2026-02;3332,24;2026-03-08;2026-03-05;Pago
3682;307;2026-03;2262,73;2026-04-13;2026-04-20;Pago
3683;307;2026-04;3041,91;2026-05-21;2026-05-31;Pago
3684;307;2026-05;4196,89;2026-06-13;;Pendente
3685;308;2025-07;801,15;2025-07-21;2025-07-19;Pago
3686;308;2025-07;4169,78;2025-08-22;2025-09-02;Pago
3687;308;2025-08;1290,24;2025-09-14;2025-09-26;Pago
3688;308;2025-09;1936,51;2025-10-19;2025-10-20;Pago
3689;308;2025-10;1255,68;2025-11-19;2025-11-29;Pago
3690;308;2025-11;1228,6;2025-12-21;2025-12-25;Pago
3691;308;2025-12;1889,9;2026-01-07;2026-01-19;Pago
3692;308;2026-01;3154,06;2026-02-08;2026-02-23;Pago
3693;308;2026-02;2368,52;2026-03-13;2026-03-19;Pago
3694;308;2026-03;663,5;2026-04-11;2026-04-20;Pago
3695;308;2026-04;567,32;2026-05-15;2026-05-17;Pago
3696;308;2026-05;1441,62;2026-06-20;2026-06-28;Pago
3697;309;2025-07;2352,98;2025-07-24;2025-07-31;Pago
3698;309;2025-07;2062,04;2025-08-19;2025-09-02;Pago
3699;309;2025-08;1752,73;2025-09-09;2025-09-18;Pago
3700;309;2025-09;1594,53;2025-10-09;2025-10-16;Pago
3701;309;2025-10;2463,68;2025-11-16;2025-12-01;Pago
3702;309;2025-11;3269,76;2025-12-18;2025-12-21;Pago
3703;309;2025-12;4363,03;2026-01-12;2026-01-13;Pago
3704;309;2026-01;1158,85;2026-02-16;2026-02-26;Pago
3705;309;2026-02;2049,69;2026-03-16;2026-03-29;Pago
3706;309;2026-03;3707,73;2026-04-10;2026-04-08;Pago
3707;309;2026-04;3735,95;2026-05-18;2026-05-15;Pago
3708;309;2026-05;3722,25;2026-06-08;2026-06-20;Pago
3709;310;2025-07;3482,76;2025-07-19;2025-08-01;Pago
3710;310;2025-07;2432,97;2025-08-24;2025-08-22;Pago
3711;310;2025-08;907,46;2025-09-15;2025-09-24;Pago
3712;310;2025-09;1676,75;2025-10-16;2025-10-28;Pago
3713;310;2025-10;2321,9;2025-11-19;2025-11-16;Pago
3714;310;2025-11;1981,51;2025-12-09;;Pendente
3715;310;2025-12;4324,4;2026-01-19;2026-01-18;Pago
3716;310;2026-01;1457,37;2026-02-12;2026-02-24;Pago
3717;310;2026-02;1187,86;2026-03-17;2026-03-23;Pago
3718;310;2026-03;1769,49;2026-04-08;2026-04-23;Pago
3719;310;2026-04;4443,28;2026-05-15;2026-05-29;Pago
3720;310;2026-05;3941,46;2026-06-20;2026-06-30;Pago
3721;311;2025-07;2820,24;2025-07-24;2025-07-24;Pago
3722;311;2025-07;3281,68;2025-08-14;;Pendente
3723;311;2025-08;1808,2;2025-09-20;2025-10-02;Pago
3724;311;2025-09;2125,96;2025-10-09;2025-10-18;Pago
3725;311;2025-10;2327,57;2025-11-14;2025-11-20;Pago
3726;311;2025-11;892,13;2025-12-21;2025-12-31;Pago
3727;311;2025-12;2456,18;2026-01-07;2026-01-06;Pago
3728;311;2026-01;2259,02;2026-02-08;2026-02-15;Pago
3729;311;2026-02;2105,86;2026-03-21;2026-03-19;Pago
3730;311;2026-03;3812,29;2026-04-12;2026-04-19;Pago
3731;311;2026-04;1730,67;2026-05-09;2026-05-17;Pago
3732;311;2026-05;1438,32;2026-06-07;2026-06-13;Pago
3733;312;2025-07;4141,33;2025-07-11;2025-07-08;Pago
3734;312;2025-07;2186,47;2025-08-13;;Pendente
3735;312;2025-08;2006,01;2025-09-15;2025-09-15;Pago
3736;312;2025-09;3106,93;2025-10-17;2025-10-26;Pago
3737;312;2025-10;478,04;2025-11-23;2025-12-08;Pago
3738;312;2025-11;2942,18;2025-12-14;2025-12-28;Pago
3739;312;2025-12;1497,19;2026-01-18;2026-01-26;Pago
3740;312;2026-01;3232,76;2026-02-10;2026-02-22;Pago
3741;312;2026-02;3750,12;2026-03-12;2026-03-12;Pago
3742;312;2026-03;4178,32;2026-04-22;2026-04-20;Pago
3743;312;2026-04;2340,37;2026-05-19;2026-05-23;Pago
3744;312;2026-05;3470,33;2026-06-19;2026-06-20;Pago
3745;313;2025-07;459,65;2025-07-12;2025-07-20;Pago
3746;313;2025-07;541,96;2025-08-22;2025-08-19;Pago
3747;313;2025-08;3546,05;2025-09-23;2025-09-30;Pago
3748;313;2025-09;1468,03;2025-10-24;2025-11-01;Pago
3749;313;2025-10;2654,19;2025-11-08;2025-11-05;Pago
3750;313;2025-11;2012,5;2025-12-16;2025-12-20;Pago
3751;313;2025-12;958,55;2026-01-19;2026-02-03;Pago
3752;313;2026-01;1788,75;2026-02-06;2026-02-19;Pago
3753;313;2026-02;2932,99;2026-03-16;2026-03-29;Pago
3754;313;2026-03;524,87;2026-04-20;2026-04-24;Pago
3755;313;2026-04;4204,81;2026-05-18;2026-05-31;Pago
3756;313;2026-05;4345,98;2026-06-13;2026-06-22;Pago
3757;314;2025-07;1291,55;2025-07-13;2025-07-14;Pago
3758;314;2025-07;1990,53;2025-08-14;;Pendente
3759;314;2025-08;4086,97;2025-09-14;2025-09-17;Pago
3760;314;2025-09;1525,86;2025-10-13;2025-10-11;Pago
3761;314;2025-10;2364,28;2025-11-16;2025-11-23;Pago
3762;314;2025-11;1043,71;2025-12-17;2025-12-30;Pago
3763;314;2025-12;635,44;2026-01-13;2026-01-26;Pago
3764;314;2026-01;4160,03;2026-02-08;2026-02-19;Pago
3765;314;2026-02;3879,03;2026-03-22;2026-03-22;Pago
3766;314;2026-03;2405,1;2026-04-09;2026-04-14;Pago
3767;314;2026-04;3429,18;2026-05-09;2026-05-23;Pago
3768;314;2026-05;2288,0;2026-06-18;2026-06-24;Pago
3769;315;2025-07;2927,32;2025-07-18;2025-07-23;Pago
3770;315;2025-07;731,5;2025-08-18;2025-08-15;Pago
3771;315;2025-08;817,71;2025-09-18;2025-09-29;Pago
3772;315;2025-09;2660,0;2025-10-23;2025-10-27;Pago
3773;315;2025-10;3072,8;2025-11-11;2025-11-13;Pago
3774;315;2025-11;1812,19;2025-12-18;2025-12-20;Pago
3775;315;2025-12;645,58;2026-01-15;2026-01-30;Pago
3776;315;2026-01;2103,11;2026-02-21;2026-03-01;Pago
3777;315;2026-02;3611,92;2026-03-11;2026-03-12;Pago
3778;315;2026-03;1431,18;2026-04-15;2026-04-28;Pago
3779;315;2026-04;4013,62;2026-05-13;2026-05-23;Pago
3780;315;2026-05;2961,7;2026-06-14;2026-06-15;Pago
3781;316;2025-07;2420,69;2025-07-19;2025-07-23;Pago
3782;316;2025-07;2479,39;2025-08-12;2025-08-25;Pago
3783;316;2025-08;2149,87;2025-09-14;2025-09-20;Pago
3784;316;2025-09;551,91;2025-10-18;2025-10-30;Pago
3785;316;2025-10;642,58;2025-11-09;2025-11-10;Pago
3786;316;2025-11;2566,78;2025-12-13;2025-12-27;Pago
3787;316;2025-12;2187,47;2026-01-11;2026-01-23;Pago
3788;316;2026-01;1177,35;2026-02-20;2026-03-06;Pago
3789;316;2026-02;473,54;2026-03-16;2026-03-19;Pago
3790;316;2026-03;3634,85;2026-04-21;2026-04-18;Pago
3791;316;2026-04;2501,21;2026-05-13;2026-05-11;Pago
3792;316;2026-05;2455,79;2026-06-20;2026-06-21;Pago
3793;317;2025-07;537,43;2025-07-24;;Pendente
3794;317;2025-07;934,25;2025-08-16;;Pendente
3795;317;2025-08;1021,26;2025-09-11;;Pendente
3796;317;2025-09;3157,55;2025-10-17;2025-10-22;Pago
3797;317;2025-10;1358,91;2025-11-18;;Pendente
3798;317;2025-11;2786,87;2025-12-16;2025-12-29;Pago
3799;317;2025-12;2767,85;2026-01-21;2026-02-05;Pago
3800;317;2026-01;4413,91;2026-02-14;2026-02-16;Pago
3801;317;2026-02;4133,48;2026-03-19;2026-04-03;Pago
3802;317;2026-03;4188,22;2026-04-21;2026-04-21;Pago
3803;317;2026-04;1632,29;2026-05-07;2026-05-14;Pago
3804;317;2026-05;4377,41;2026-06-06;2026-06-15;Pago
3805;318;2025-07;2946,58;2025-07-16;2025-07-25;Pago
3806;318;2025-07;2401,43;2025-08-20;;Pendente
3807;318;2025-08;4137,51;2025-09-12;2025-09-24;Pago
3808;318;2025-09;1768,64;2025-10-15;2025-10-30;Pago
3809;318;2025-10;658,56;2025-11-15;2025-11-23;Pago
3810;318;2025-11;3485,37;2025-12-13;2025-12-24;Pago
3811;318;2025-12;1791,31;2026-01-13;2026-01-14;Pago
3812;318;2026-01;2617,75;2026-02-16;2026-02-27;Pago
3813;318;2026-02;1084,64;2026-03-22;2026-04-04;Pago
3814;318;2026-03;559,72;2026-04-22;2026-05-01;Pago
3815;318;2026-04;2775,73;2026-05-12;2026-05-15;Pago
3816;318;2026-05;2590,85;2026-06-18;2026-06-25;Pago
3817;319;2025-07;1914,52;2025-07-14;2025-07-18;Pago
3818;319;2025-07;1095,0;2025-08-11;2025-08-09;Pago
3819;319;2025-08;2485,0;2025-09-14;2025-09-25;Pago
3820;319;2025-09;829,19;2025-10-20;2025-10-26;Pago
3821;319;2025-10;1508,73;2025-11-23;2025-11-30;Pago
3822;319;2025-11;3389,01;2025-12-23;2026-01-07;Pago
3823;319;2025-12;3399,27;2026-01-22;2026-02-01;Pago
3824;319;2026-01;2115,56;2026-02-06;2026-02-13;Pago
3825;319;2026-02;1635,12;2026-03-15;2026-03-24;Pago
3826;319;2026-03;2203,83;2026-04-12;2026-04-10;Pago
3827;319;2026-04;2187,4;2026-05-20;2026-05-21;Pago
3828;319;2026-05;2205,73;2026-06-16;2026-06-15;Pago
3829;320;2025-07;559,62;2025-07-16;2025-07-17;Pago
3830;320;2025-07;2092,75;2025-08-21;2025-09-01;Pago
3831;320;2025-08;3652,7;2025-09-10;;Pendente
3832;320;2025-09;2324,88;2025-10-14;2025-10-12;Pago
3833;320;2025-10;4364,03;2025-11-22;2025-11-22;Pago
3834;320;2025-11;836,63;2025-12-17;2025-12-17;Pago
3835;320;2025-12;1933,09;2026-01-21;;Pendente
3836;320;2026-01;556,04;2026-02-13;;Pendente
3837;320;2026-02;2794,48;2026-03-15;2026-03-15;Pago
3838;320;2026-03;3213,95;2026-04-14;2026-04-29;Pago
3839;320;2026-04;1093,7;2026-05-17;2026-05-22;Pago
3840;320;2026-05;1712,6;2026-06-21;2026-07-04;Pago
3841;321;2025-07;1426,66;2025-07-23;2025-07-20;Pago
3842;321;2025-07;908,6;2025-08-19;2025-08-24;Pago
3843;321;2025-08;1024,48;2025-09-20;2025-09-26;Pago
3844;321;2025-09;2169,5;2025-10-24;;Pendente
3845;321;2025-10;4319,45;2025-11-16;2025-11-21;Pago
3846;321;2025-11;2995,98;2025-12-11;2025-12-20;Pago
3847;321;2025-12;558,06;2026-01-15;2026-01-25;Pago
3848;321;2026-01;1714,76;2026-02-08;2026-02-12;Pago
3849;321;2026-02;1755,9;2026-03-08;;Pendente
3850;321;2026-03;961,29;2026-04-21;;Pendente
3851;321;2026-04;1110,58;2026-05-08;2026-05-11;Pago
3852;321;2026-05;2210,97;2026-06-17;2026-06-28;Pago
3853;322;2025-07;1137,49;2025-07-18;2025-07-28;Pago
3854;322;2025-07;2858,96;2025-08-12;2025-08-21;Pago
3855;322;2025-08;1840,88;2025-09-23;2025-10-07;Pago
