uso_id,reparo_id,peca_id,quantidade,custo_total
2180,1361,59,1,132.68
2181,1362,51,1,166.31
2182,1363,47,1,330.31
2183,1363,19,1,735.36
2184,1363,13,2,69.01
2185,1364,41,2,756.82
2186,1364,59,2,322.0
2187,1365,57,1,477.07
2188,1366,51,2,44.23
2189,1366,27,1,349.4
2190,1368,13,1,808.39
2191,1368,79,1,476.37
2192,1369,70,2,170.15
2193,1369,29,2,373.72
2194,1371,32,2,845.28
2195,1372,28,2,331.65
2196,1373,64,1,108.36
2197,1373,23,2,681.73
2198,1374,43,1,245.84
2199,1374,20,1,202.15
2200,1374,68,2,279.49
2201,1375,59,1,140.55
2202,1376,69,1,191.53
2203,1376,32,2,163.28
2204,1376,55,1,545.62
2205,1377,35,2,450.99
2206,1377,20,1,701.8
2207,1377,45,2,18.54
2208,1378,39,2,53.26
2209,1379,64,1,478.93
2210,1379,43,2,462.05
2211,1380,41,1,630.84
2212,1381,25,2,245.09
2213,1382,7,2,498.71
2214,1383,12,1,434.87
2215,1383,23,1,846.53
2216,1383,77,1,454.63
2217,1384,29,1,59.06
2218,1385,22,1,117.92
2219,1385,30,2,458.41
2220,1386,28,1,769.75
2221,1389,31,2,142.57
2222,1389,37,2,442.54
2223,1390,57,1,344.95
2224,1392,34,2,421.27
2225,1395,56,2,64.1
2226,1395,20,2,300.51
2227,1396,54,1,515.48
2228,1398,17,2,256.84
2229,1399,15,2,501.07
2230,1399,21,1,400.37
2231,1400,33,2,313.84
2232,1400,74,2,513.67
2233,1401,44,1,808.26
2234,1401,59,2,558.82
2235,1402,59,2,544.88
2236,1402,31,2,653.16
2237,1402,15,1,511.0
2238,1404,21,1,623.26
2239,1404,24,2,784.06
2240,1405,12,2,86.39
2241,1406,20,2,682.95
2242,1406,43,2,68.53
2243,1406,46,2,53.61
2244,1408,30,1,216.04
2245,1408,78,2,581.97
2246,1408,10,2,182.52
2247,1409,48,2,90.61
2248,1409,41,1,400.63
2249,1409,23,1,814.19
2250,1410,35,1,767.5
2251,1412,17,1,557.03
2252,1412,20,1,772.96
2253,1412,44,1,569.18
2254,1413,69,2,193.29
2255,1413,36,1,66.11
2256,1414,61,2,657.16
2257,1414,1,1,244.43
2258,1415,14,2,423.79
2259,1415,63,2,733.09
2260,1416,32,2,402.44
2261,1416,74,1,531.88
2262,1417,76,2,110.73
2263,1418,56,2,145.08
2264,1419,65,2,727.13
2265,1419,70,1,302.51
2266,1419,42,2,636.37
2267,1420,62,2,297.04
2268,1422,66,2,689.23
2269,1422,38,1,803.39
2270,1422,56,1,441.02
2271,1424,19,2,561.08
2272,1424,71,1,580.38
2273,1424,11,1,332.76
2274,1425,47,2,639.74
2275,1425,70,2,77.58
2276,1425,25,2,306.39
2277,1426,37,1,697.46
2278,1426,3,2,648.99
2279,1427,9,1,144.26
2280,1427,51,2,444.57
2281,1429,53,2,406.97
2282,1429,70,2,237.0
2283,1429,74,1,482.91
2284,1430,16,1,324.55
2285,1430,40,2,268.37
2286,1431,31,2,832.6
2287,1431,71,1,668.32
2288,1433,48,2,149.23
2289,1433,8,1,110.66
2290,1433,79,2,422.68
2291,1434,2,2,401.46
2292,1434,39,2,362.81
2293,1434,2,2,760.53
2294,1435,6,2,560.34
2295,1435,48,1,594.18
2296,1436,40,2,295.26
2297,1436,70,1,195.98
2298,1436,52,1,298.62
2299,1437,17,2,105.0
2300,1437,43,1,24.71
2301,1437,52,1,465.77
2302,1439,65,2,481.96
2303,1439,31,2,611.04
2304,1440,41,2,601.91
2305,1440,35,2,174.6
2306,1440,47,2,154.17
2307,1441,63,2,639.55
2308,1442,71,1,809.18
2309,1443,25,1,107.93
2310,1443,39,2,568.44
2311,1443,14,1,562.15
2312,1445,28,2,687.53
2313,1445,74,1,718.69
2314,1446,51,2,155.84
2315,1446,32,1,765.01
2316,1447,30,1,69.04
2317,1447,55,1,751.32
2318,1448,72,2,266.35
2319,1448,39,2,465.13
2320,1448,57,1,699.85
2321,1449,17,2,353.31
2322,1449,42,2,129.35
2323,1449,66,2,798.35
2324,1450,22,2,384.92
2325,1451,31,1,336.3
2326,1451,67,1,57.25
2327,1451,70,2,665.65
2328,1453,79,1,488.6
2329,1453,10,2,359.5
2330,1454,53,2,21.99
2331,1454,66,2,71.5
2332,1455,69,2,755.63
2333,1455,76,2,361.8
2334,1456,56,1,293.36
2335,1456,38,1,301.32
2336,1458,18,2,592.62
2337,1458,59,1,369.51
2338,1458,74,1,678.74
2339,1459,53,2,823.51
2340,1459,36,1,190.27
2341,1459,45,1,543.14
2342,1461,61,2,99.46
2343,1461,63,2,475.37
2344,1465,51,1,509.84
2345,1465,34,1,59.99
2346,1465,57,2,79.88
2347,1466,74,2,723.73
2348,1467,35,1,310.2
2349,1467,33,2,164.03
2350,1468,4,1,183.55
2351,1469,55,2,403.54
2352,1470,52,1,574.01
2353,1470,3,2,599.14
2354,1470,37,1,414.91
2355,1471,71,1,339.14
2356,1472,63,1,20.01
2357,1473,36,2,350.29
2358,1474,12,1,548.68
2359,1475,22,1,615.2
2360,1476,31,2,807.58
2361,1476,52,2,58.83
2362,1478,41,2,313.74
2363,1478,73,2,252.34
2364,1478,21,1,357.6
2365,1479,67,1,169.62
2366,1480,50,1,234.62
2367,1480,4,1,808.45
2368,1482,73,1,499.6
2369,1483,78,1,364.04
2370,1483,27,2,782.81
2371,1483,7,2,651.4
2372,1484,70,1,652.19
2373,1485,78,2,727.5
2374,1485,28,1,606.84
2375,1485,60,1,657.23
2376,1486,7,2,446.74
2377,1487,2,2,263.85
2378,1487,51,2,764.01
2379,1488,25,1,534.27
2380,1489,45,2,683.65
2381,1490,74,2,32.7
2382,1490,4,2,723.67
2383,1491,73,1,241.53
2384,1491,63,2,59.0
2385,1491,46,1,379.78
2386,1492,15,2,153.81
2387,1493,62,1,634.02
2388,1494,52,2,606.97
2389,1495,50,2,332.3
2390,1495,12,2,676.59
2391,1496,43,2,302.39
2392,1497,75,2,687.99
2393,1498,33,1,325.8
2394,1499,32,1,456.4
2395,1500,37,1,466.94
2396,1504,21,1,455.88
2397,1504,59,1,400.14
2398,1505,46,2,350.66
2399,1505,19,2,233.03
2400,1505,32,1,680.12
2401,1506,71,1,813.38
2402,1506,55,2,162.71
2403,1506,53,1,583.48
2404,1507,58,1,649.75
2405,1507,40,1,419.37
2406,1508,58,1,305.88
2407,1509,38,1,355.33
2408,1509,55,1,69.05
2409,1509,73,1,360.49
2410,1510,57,1,434.11
2411,1510,13,1,357.23
2412,1511,43,2,127.66
2413,1511,50,1,588.57
2414,1512,7,1,627.98
2415,1514,26,2,533.39
2416,1514,52,1,100.4
2417,1514,34,1,398.83
2418,1515,75,2,56.75
2419,1516,8,2,600.72
2420,1516,34,1,458.56
2421,1517,18,1,620.99
2422,1517,74,1,445.02
2423,1518,4,1,26.82
2424,1518,3,1,552.3
2425,1518,23,1,466.24
2426,1519,64,1,556.38
2427,1520,56,2,45.24
2428,1520,9,2,359.22
2429,1521,31,2,317.68
2430,1521,12,2,842.6
2431,1522,5,2,216.71
2432,1523,58,2,18.01
2433,1523,71,1,812.94
2434,1523,26,2,59.59
2435,1525,58,1,322.68
2436,1525,13,2,407.01
2437,1525,72,2,221.47
2438,1526,1,1,492.48
2439,1527,42,2,231.34
2440,1527,69,1,101.99
2441,1527,51,2,504.5
2442,1528,37,1,655.61
2443,1528,33,1,230.08
2444,1530,49,2,19.36
2445,1530,77,1,822.03
2446,1530,34,1,206.25
2447,1531,59,2,788.2
2448,1531,35,1,412.95
2449,1532,68,1,25.13
2450,1532,75,1,370.02
2451,1533,2,1,833.16
2452,1534,67,2,449.2
2453,1534,41,1,673.82
2454,1534,17,2,317.79
2455,1535,26,1,405.59
2456,1535,25,2,669.06
2457,1535,15,2,590.3
2458,1536,41,2,189.46
2459,1536,24,1,654.1
2460,1536,10,2,722.48
2461,1537,19,2,631.41
2462,1538,35,2,480.23
2463,1539,21,2,473.54
2464,1539,45,2,528.03
2465,1539,2,1,58.56
2466,1540,74,2,242.23
2467,1540,8,1,101.2
2468,1541,12,2,253.64
2469,1542,75,1,575.78
2470,1542,61,1,173.53
2471,1542,46,1,832.2
2472,1543,58,1,606.9
2473,1543,61,1,42.41
2474,1544,37,1,85.9
2475,1545,3,1,373.88
2476,1545,11,1,756.32
2477,1545,17,2,848.62
2478,1546,25,1,363.72
2479,1546,17,1,478.8
2480,1546,32,2,784.61
2481,1547,13,1,826.17
2482,1549,71,1,642.82
2483,1550,72,1,656.08
2484,1551,63,1,271.13
2485,1551,63,1,546.29
2486,1551,3,1,128.59
2487,1552,4,2,559.15
2488,1552,76,2,650.73
2489,1552,9,2,456.87
2490,1553,50,2,355.07
2491,1553,22,1,823.33
2492,1553,11,1,508.63
2493,1554,43,1,194.73
2494,1555,38,2,285.01
2495,1555,14,1,53.99
2496,1556,30,1,114.03
2497,1556,33,1,546.88
2498,1556,37,2,836.59
2499,1558,56,1,711.92
2500,1558,58,2,582.22
2501,1559,74,1,522.04
2502,1559,51,2,312.27
2503,1559,80,1,327.03
2504,1560,15,1,198.14
2505,1561,29,1,304.66
2506,1561,66,2,252.24
2507,1562,8,2,629.18
2508,1564,14,1,129.09
2509,1564,70,1,228.44
2510,1564,43,1,621.55
2511,1565,8,1,425.27
2512,1565,37,1,139.45
2513,1566,9,1,611.75
2514,1566,15,2,242.18
2515,1566,79,1,776.26
2516,1567,63,2,408.64
2517,1567,70,2,92.28
2518,1567,12,2,757.34
2519,1568,45,2,19.88
2520,1569,74,1,440.97
2521,1569,1,2,223.68
2522,1569,70,2,473.93
2523,1570,29,2,793.08
2524,1570,13,2,538.05
2525,1570,25,2,500.94
2526,1571,65,2,764.59
2527,1571,80,1,224.36
2528,1572,29,1,578.27
2529,1572,5,2,127.61
2530,1573,60,1,199.4
2531,1573,2,1,514.61
2532,1573,74,2,343.97
2533,1574,67,1,148.17
2534,1574,79,1,829.12
2535,1575,46,1,471.98
2536,1575,8,2,273.29
2537,1575,68,1,615.78
2538,1576,47,2,400.41
2539,1576,7,1,557.12
2540,1577,42,2,733.66
2541,1577,25,2,761.19
2542,1579,57,1,45.21
2543,1579,55,1,252.87
2544,1580,80,2,514.21
2545,1580,6,2,670.28
2546,1581,79,2,220.23
2547,1582,62,1,563.96
2548,1582,5,2,609.6
2549,1583,12,2,335.76
2550,1583,70,1,786.4
2551,1583,45,2,597.46
2552,1584,64,2,788.32
2553,1584,18,2,625.91
2554,1584,2,2,490.83
2555,1585,52,2,765.23
2556,1585,26,1,635.99
2557,1585,10,1,190.24
2558,1586,7,1,68.34
2559,1586,29,2,786.76
2560,1588,59,2,51.73
2561,1588,38,1,645.02
2562,1589,43,2,433.94
2563,1590,66,1,173.75
2564,1590,12,2,820.81
2565,1591,37,2,454.13
2566,1592,2,1,538.3
2567,1592,48,1,648.63
2568,1592,9,1,789.24
2569,1593,48,1,29.42
2570,1593,64,1,789.89
2571,1593,67,1,245.43
2572,1595,43,2,479.76
2573,1595,70,1,603.48
2574,1595,68,2,294.46
2575,1596,8,1,814.68
2576,1596,23,2,402.8
2577,1597,33,2,761.75
2578,1597,65,2,604.87
2579,1600,66,2,24.69
2580,1600,42,1,433.84
2581,1600,53,1,221.13
2582,1601,12,2,676.72
2583,1601,60,2,752.4
2584,1601,39,1,65.75
2585,1602,7,2,460.87
2586,1602,60,2,224.46
2587,1603,12,2,628.81
2588,1605,73,2,815.1
2589,1606,18,1,425.79
2590,1606,4,2,562.0
2591,1606,60,1,158.39
2592,1607,71,2,140.06
2593,1607,40,2,516.25
2594,1609,34,1,368.53
2595,1610,31,1,100.62
2596,1611,23,1,725.68
2597,1611,45,1,311.77
2598,1612,57,2,513.33
2599,1612,60,1,337.4
2600,1612,70,2,461.74
2601,1613,39,2,628.19
2602,1613,65,1,400.48
2603,1613,78,2,410.04
2604,1615,70,1,412.4
2605,1615,75,1,786.15
2606,1615,65,2,119.49
2607,1616,17,2,610.31
2608,1617,53,1,387.5
2609,1617,29,1,331.8
2610,1617,32,1,591.02
2611,1618,25,2,433.74
2612,1618,59,2,479.4
2613,1618,25,1,172.87
2614,1619,76,1,224.54
2615,1619,47,1,17.8
2616,1620,40,2,805.41
2617,1621,10,1,498.76
2618,1621,13,2,160.49
2619,1621,45,2,374.27
2620,1622,22,1,458.42
2621,1623,2,2,820.44
2622,1624,3,2,616.87
2623,1625,71,2,677.31
2624,1625,49,1,249.02
2625,1625,25,1,191.72
2626,1626,55,1,377.44
2627,1627,1,1,758.2
2628,1627,38,2,498.02
2629,1628,22,1,225.89
2630,1629,37,2,213.88
2631,1629,10,2,798.96
2632,1630,21,1,83.09
2633,1632,44,1,230.23
2634,1632,6,1,530.09
2635,1632,65,1,803.92
2636,1633,56,1,549.96
2637,1635,61,1,825.45
2638,1636,45,2,122.91
2639,1636,68,2,512.96
2640,1636,40,1,34.45
2641,1637,22,1,604.78
2642,1637,62,1,125.46
2643,1638,51,2,470.75
2644,1639,58,2,385.28
2645,1639,57,1,686.95
2646,1640,6,1,450.29
2647,1641,9,2,674.41
2648,1641,31,2,483.38
2649,1641,33,1,265.6
2650,1642,52,2,531.97
2651,1643,79,1,675.79
2652,1643,15,1,198.68
2653,1644,24,1,397.07
2654,1644,75,2,440.47
2655,1645,71,2,733.34
2656,1645,71,2,503.35
2657,1645,65,1,98.47
2658,1646,1,2,127.95
2659,1646,62,2,27.6
2660,1647,38,1,390.46
2661,1647,26,1,778.48
2662,1647,3,2,813.8
2663,1648,78,2,623.28
2664,1649,78,1,670.84
2665,1649,21,1,469.75
2666,1649,31,1,318.49
2667,1650,37,1,730.38
2668,1651,49,1,567.85
2669,1652,59,1,809.89
2670,1652,77,2,196.72
2671,1654,68,2,776.55
2672,1655,50,1,184.88
2673,1657,56,1,836.56
2674,1657,3,2,117.94
2675,1658,33,1,786.5
2676,1658,70,1,628.71
2677,1658,39,1,94.14
2678,1659,51,1,344.5
2679,1659,62,2,450.6
2680,1659,31,2,817.23
2681,1660,44,1,752.46
2682,1661,11,1,690.03
2683,1661,19,1,385.26
2684,1662,1,1,60.29
2685,1663,66,2,756.65
2686,1663,71,2,739.8
2687,1664,72,2,191.56
2688,1664,19,1,477.07
2689,1665,21,1,178.05
2690,1666,20,2,506.86
2691,1666,78,2,550.53
2692,1666,69,2,685.98
2693,1668,64,2,203.21
2694,1668,39,1,675.15
2695,1668,46,2,85.01
2696,1669,47,1,340.2
2697,1669,18,1,486.4
2698,1671,17,1,631.78
2699,1671,28,1,626.66
2700,1672,72,2,671.85
2701,1672,15,1,782.93
2702,1672,49,1,829.49
2703,1673,38,2,487.16
2704,1673,1,2,66.33
2705,1674,72,2,455.79
2706,1675,23,2,517.04
2707,1675,25,2,145.73
2708,1677,11,2,764.71
2709,1677,7,2,664.8
2710,1677,65,2,802.43
2711,1678,2,2,775.17
2712,1678,60,2,585.14
2713,1679,30,1,122.15
2714,1679,7,1,345.44
2715,1679,71,2,618.32
2716,1681,49,2,592.44
2717,1681,21,1,88.44
2718,1682,10,1,267.85
2719,1682,8,2,398.69
2720,1682,50,2,450.17
2721,1683,69,1,194.71
2722,1683,42,2,627.01
2723,1683,26,1,581.45
2724,1684,75,2,414.29
2725,1684,34,1,627.38
2726,1685,26,1,777.48
2727,1685,32,2,598.39
2728,1686,51,2,331.13
2729,1686,33,1,774.54
2730,1686,68,1,318.18
2731,1687,11,1,171.76
2732,1688,4,1,739.47
2733,1689,47,2,305.14
2734,1689,42,2,383.16
2735,1689,35,2,87.59
2736,1690,25,2,726.45
2737,1691,26,2,473.19
2738,1691,39,2,186.27
2739,1693,42,1,283.0
2740,1693,43,2,175.02
2741,1694,76,2,128.26
2742,1695,72,1,844.64
2743,1695,24,2,804.21
2744,1695,67,1,648.26
2745,1696,64,1,331.74
2746,1696,2,1,197.31
2747,1699,4,1,317.21
2748,1699,60,1,92.3
2749,1699,14,1,560.92
2750,1700,29,1,327.3
2751,1700,24,1,734.66
2752,1701,45,2,24.44
2753,1701,76,1,409.63
2754,1702,14,2,556.28
2755,1702,3,2,268.84
2756,1702,69,2,501.53
2757,1704,57,1,159.82
2758,1705,13,1,428.05
2759,1705,71,1,446.94
2760,1707,48,1,53.73
2761,1708,10,1,454.11
2762,1708,60,2,306.23
2763,1709,29,1,18.29
2764,1709,45,2,343.32
2765,1709,49,1,494.67
2766,1710,56,1,384.1
2767,1710,39,2,628.95
2768,1711,24,2,794.7
2769,1711,57,1,332.86
2770,1712,48,1,427.25
2771,1712,32,2,531.89
2772,1712,52,2,370.32
2773,1713,74,2,417.72
2774,1713,45,2,152.89
2775,1713,44,1,394.75
2776,1714,5,1,41.38
2777,1715,70,1,114.78
2778,1716,78,2,432.91
2779,1716,36,1,122.66
2780,1716,19,2,592.02
2781,1717,30,2,447.24
2782,1717,24,1,463.84
2783,1717,4,1,592.15
2784,1718,29,2,807.39
2785,1718,17,2,405.88
2786,1718,31,2,818.02
2787,1719,78,2,274.36
2788,1719,5,2,166.82
2789,1719,47,2,367.92
2790,1720,16,1,158.35
2791,1720,80,1,126.07
2792,1720,43,2,731.37
2793,1721,14,1,209.72
2794,1721,36,2,746.17
2795,1721,63,1,451.03
2796,1722,67,1,668.11
2797,1722,30,1,184.9
2798,1722,74,1,717.58
2799,1723,55,2,421.65
2800,1724,25,2,161.89
2801,1724,18,2,606.07
2802,1724,61,2,241.34
2803,1726,68,1,605.98
2804,1727,47,2,791.43
2805,1728,29,2,693.97
2806,1728,78,1,759.38
2807,1729,42,2,608.97
2808,1729,42,1,752.05
2809,1729,51,1,457.32
2810,1730,25,1,620.34
2811,1731,32,1,470.73
2812,1731,80,2,444.91
2813,1731,20,1,426.58
2814,1732,2,2,478.22
2815,1732,45,2,230.97
2816,1732,26,1,143.15
2817,1733,3,2,323.85
2818,1733,1,1,58.9
2819,1733,60,1,404.01
2820,1734,35,1,587.64
2821,1735,32,1,696.06
2822,1736,22,1,15.34
2823,1737,70,2,36.17
2824,1737,28,1,148.96
2825,1738,50,2,843.17
2826,1738,41,2,192.92
2827,1739,50,1,171.81
2828,1739,21,2,259.53
2829,1740,32,1,596.15
2830,1741,22,2,285.93
2831,1741,18,1,832.61
2832,1741,66,2,832.77
2833,1742,7,1,717.99
2834,1742,80,1,293.33
2835,1743,3,1,701.89
2836,1743,64,2,533.64
2837,1744,55,1,296.13
2838,1744,76,1,835.49
2839,1745,80,1,308.77
2840,1746,11,2,573.35
2841,1746,64,2,181.27
2842,1746,45,2,690.14
2843,1747,13,2,542.7
2844,1748,51,2,525.43
2845,1749,40,2,792.14
2846,1749,13,2,500.83
2847,1749,55,2,244.84
2848,1750,18,2,320.06
2849,1751,71,1,383.7
2850,1751,59,1,653.55
2851,1751,49,2,364.34
2852,1753,34,1,655.01
2853,1753,55,1,844.69
2854,1753,32,1,398.77
2855,1754,6,2,796.08
2856,1755,49,2,234.1
2857,1756,46,2,143.47
2858,1757,57,2,736.26
2859,1758,33,1,363.91
2860,1758,8,1,703.16
2861,1759,55,1,24.9
2862,1760,48,1,731.76
2863,1760,76,1,820.97
2864,1760,22,1,461.66
2865,1761,73,1,580.61
2866,1761,46,1,753.45
2867,1762,50,2,625.11
2868,1762,78,2,529.04
2869,1762,80,2,831.99
2870,1763,48,2,364.29
2871,1763,70,2,545.98
2872,1763,42,1,780.78
2873,1764,7,2,27.39
2874,1764,18,2,288.91
2875,1765,32,1,394.92
2876,1768,77,2,849.48
2877,1768,22,2,572.42
2878,1768,39,1,344.27
2879,1770,21,2,229.55
2880,1771,68,1,109.29
2881,1771,49,2,493.53
2882,1772,50,1,111.53
2883,1773,7,1,45.96
2884,1773,22,2,272.2
2885,1773,64,1,497.63
2886,1774,5,2,204.11
2887,1774,24,2,143.68
2888,1774,18,1,73.11
2889,1775,60,2,547.46
2890,1775,21,2,593.16
2891,1776,1,1,132.2
2892,1776,22,1,377.98
2893,1778,55,2,586.21
2894,1778,78,2,420.11
2895,1779,30,1,737.01
2896,1779,24,1,269.03
2897,1780,46,1,198.88
2898,1780,52,2,33.27
2899,1780,35,2,398.04
2900,1781,62,1,603.44
2901,1781,66,1,206.0
2902,1782,48,1,596.58
2903,1782,73,2,227.91
2904,1783,71,2,652.49
2905,1783,25,2,299.99
2906,1784,73,2,804.88
2907,1785,59,1,138.39
2908,1785,62,1,662.08
2909,1785,32,1,56.26
2910,1786,30,2,780.58
2911,1786,63,2,573.3
2912,1786,63,1,177.2
2913,1787,63,2,272.08
2914,1787,27,1,845.94
2915,1787,23,2,807.78
2916,1788,36,1,541.38
2917,1789,59,2,486.91
2918,1789,10,1,606.22
2919,1789,18,2,822.76
2920,1790,6,2,324.24
2921,1790,69,2,156.8
2922,1792,63,2,421.72
2923,1792,29,2,662.11
2924,1793,59,2,253.55
2925,1793,4,1,153.91
2926,1794,41,2,246.93
2927,1794,53,2,353.82
2928,1796,17,1,534.48
2929,1796,40,2,479.23
2930,1796,13,2,67.25
2931,1797,45,1,581.34
2932,1799,68,1,259.95
2933,1800,29,1,709.07
2934,1800,9,2,700.01
2935,1802,55,1,44.94
2936,1802,17,2,624.86
2937,1803,4,2,569.42
2938,1804,13,2,509.59
2939,1804,66,2,376.2
2940,1804,67,1,304.97
2941,1805,42,1,512.61
2942,1805,10,1,405.23
2943,1805,80,1,754.91
2944,1806,61,1,123.45
2945,1806,15,2,673.46
2946,1806,46,2,217.07
2947,1807,47,1,100.3
2948,1807,28,1,711.02
2949,1807,41,1,780.45
2950,1808,79,1,772.25
2951,1808,55,1,45.92
2952,1809,44,1,592.82
2953,1809,76,2,230.6
2954,1809,64,2,238.88
2955,1810,62,1,491.53
2956,1810,70,2,130.05
2957,1810,54,2,632.83
2958,1812,11,2,667.57
2959,1812,34,2,167.78
2960,1813,27,2,156.21
2961,1814,70,1,408.49
2962,1814,59,2,192.69
2963,1816,72,2,165.01
2964,1816,44,1,234.62
2965,1817,23,2,300.26
2966,1817,42,2,308.54
2967,1817,50,2,685.79
2968,1818,39,2,651.21
2969,1819,63,1,580.4
2970,1819,41,2,413.6
2971,1821,19,1,540.25
2972,1821,33,2,28.68
2973,1822,1,2,719.52
2974,1822,56,2,519.83
2975,1824,37,1,795.58
2976,1825,78,1,471.6
2977,1826,71,2,726.97
2978,1827,28,2,820.1
2979,1827,78,2,367.37
2980,1829,68,1,735.1
2981,1831,65,1,802.51
2982,1834,39,1,595.58
2983,1834,57,1,186.01
2984,1834,71,2,751.15
2985,1835,1,1,387.89
2986,1836,44,2,278.82
2987,1836,56,1,39.81
2988,1836,8,1,153.46
2989,1837,71,2,105.97
2990,1837,43,2,338.73
2991,1837,10,1,428.9
2992,1838,58,2,815.07
2993,1842,53,2,200.39
2994,1842,5,1,574.78
2995,1842,63,2,479.86
2996,1843,26,2,247.6
2997,1843,69,2,103.19
2998,1844,34,1,786.27
2999,1846,5,2,212.34
3000,1847,11,1,596.62
3001,1848,78,2,16.79
3002,1850,8,2,617.2
3003,1850,21,1,120.29
3004,1851,22,1,470.23
3005,1851,42,2,17.31
3006,1852,13,2,104.54
3007,1852,37,1,684.63
3008,1852,36,2,668.0
3009,1853,69,1,355.9
3010,1853,68,2,279.67
3011,1854,33,2,587.82
3012,1854,76,2,549.06
3013,1854,28,1,788.2
3014,1856,67,2,703.87
3015,1856,50,1,148.35
3016,1856,22,1,629.81
3017,1857,33,1,309.83
3018,1857,36,2,32.37
3019,1858,49,1,520.18
3020,1858,62,1,740.84
3021,1858,63,1,190.12
3022,1860,3,2,605.23
3023,1860,40,1,155.95
3024,1860,34,1,542.98
3025,1861,2,1,366.59
3026,1862,77,1,433.31
3027,1862,34,2,55.85
3028,1862,75,1,451.76
3029,1863,11,2,205.41
3030,1864,58,2,713.62
3031,1864,62,1,183.76
3032,1865,38,2,498.73
3033,1866,11,2,474.1
3034,1868,68,1,92.92
3035,1869,67,2,472.85
3036,1870,43,1,446.28
3037,1871,32,1,515.52
3038,1871,19,2,474.67
3039,1873,13,2,364.65
3040,1875,55,1,94.91
3041,1876,58,2,329.31
3042,1877,25,1,816.09
3043,1877,19,2,671.48
3044,1878,17,2,755.28
3045,1878,16,2,238.72
3046,1879,16,2,525.22
3047,1879,6,2,761.07
3048,1879,19,1,774.95
3049,1880,62,2,574.43
3050,1880,46,1,291.45
3051,1881,68,1,650.95
3052,1882,9,1,682.86
3053,1882,53,2,617.67
3054,1882,58,1,411.99
3055,1883,53,1,325.35
3056,1883,70,1,99.82
3057,1883,36,2,313.62
3058,1884,2,2,627.81
3059,1884,69,1,536.25
3060,1884,34,2,759.67
3061,1885,72,2,144.8
3062,1886,61,1,246.43
3063,1886,26,1,568.43
3064,1887,60,2,123.8
3065,1887,7,1,721.25
3066,1887,40,2,639.89
3067,1888,1,2,287.94
3068,1888,4,1,100.46
3069,1888,23,2,537.84
3070,1889,80,2,373.2
3071,1890,72,1,757.51
3072,1890,20,1,163.42
3073,1890,35,2,539.76
3074,1891,70,1,181.1
3075,1891,56,1,816.43
3076,1891,75,2,614.28
3077,1892,47,2,340.94
3078,1892,15,1,622.02
3079,1892,37,1,306.51
3080,1893,59,1,105.72
3081,1894,19,2,111.66
3082,1894,32,2,246.92
3083,1896,43,1,469.42
3084,1896,70,1,679.01
3085,1897,54,2,668.25
3086,1900,4,1,653.02
3087,1901,77,2,610.69
3088,1901,72,1,582.32
3089,1901,8,2,682.74
3090,1904,15,2,788.38
3091,1904,44,1,151.1
3092,1905,4,1,796.73
3093,1905,50,1,150.09
3094,1906,31,2,687.93
3095,1907,47,1,529.23
3096,1907,56,1,401.69
3097,1907,25,2,692.62
3098,1908,16,2,88.86
3099,1908,1,2,816.78
3100,1908,12,2,87.62
3101,1910,41,2,561.62
3102,1911,58,1,209.45
3103,1911,64,1,657.67
3104,1913,75,2,756.67
3105,1913,32,2,715.21
3106,1913,71,1,39.53
3107,1915,66,2,392.17
3108,1915,71,1,57.54
3109,1915,75,1,297.75
3110,1916,12,2,435.07
3111,1916,70,2,70.6
3112,1916,29,2,169.12
3113,1919,15,2,174.36
3114,1920,49,2,304.25
3115,1920,31,1,425.5
3116,1920,61,2,456.64
3117,1922,45,1,578.97
3118,1922,43,1,456.64
3119,1924,22,1,192.11
3120,1925,24,2,186.98
3121,1925,73,2,231.1
3122,1926,36,2,177.91
3123,1926,31,2,426.39
3124,1926,70,1,238.63
3125,1927,17,2,206.21
3126,1927,22,2,341.79
3127,1927,58,2,452.96
3128,1928,31,2,663.76
3129,1928,38,1,670.38
3130,1928,61,2,407.74
3131,1929,75,1,791.33
3132,1929,4,1,235.99
3133,1930,64,2,17.79
3134,1930,45,2,56.08
3135,1931,45,2,529.18
3136,1931,48,2,222.08
3137,1932,52,1,332.0
3138,1932,5,2,53.89
3139,1933,50,2,695.1
3140,1933,52,2,774.15
3141,1934,45,1,93.22
3142,1934,2,1,756.12
3143,1935,21,2,428.76
3144,1936,31,2,475.2
3145,1937,8,1,541.77
3146,1937,25,2,161.67
3147,1937,47,1,419.75
3148,1939,32,1,99.14
3149,1939,4,1,653.05
3150,1939,71,2,458.44
3151,1941,21,1,179.22
3152,1941,67,1,49.72
3153,1943,9,2,652.81
3154,1944,35,1,221.31
3155,1944,45,1,469.28
3156,1944,38,2,244.84
3157,1945,48,2,382.27
3158,1945,34,1,575.43
3159,1946,10,1,762.05
3160,1946,29,1,552.05
3161,1946,29,1,235.81
3162,1947,38,1,313.09
3163,1950,38,2,533.92
3164,1950,2,2,474.09
3165,1950,42,1,221.34
3166,1951,3,1,539.88
3167,1952,61,1,210.99
3168,1952,46,1,220.96
3169,1952,53,2,522.51
3170,1953,45,2,380.02
3171,1954,69,2,329.33
3172,1954,16,2,443.55
3173,1954,37,1,613.02
3174,1955,3,1,750.31
3175,1956,52,2,96.65
3176,1956,62,1,496.49
3177,1956,7,2,128.55
