matricula_id,aluno_id,plano_id,data_inicio,data_fim,status,canal_aquisicao
1119,1119,2,2024-09-16,,Ativa,Indicação
1120,1120,4,2025-01-09,,Ativa,Site
1121,1121,1,2025-03-26,,Ativa,Empresa
1122,1122,2,2024-12-06,,Ativa,Site
1123,1123,2,2025-01-05,,Ativa,Empresa
1124,1124,8,2024-12-24,,Ativa,Passante
1125,1125,3,2024-11-25,,Ativa,Site
1126,1126,4,2025-06-06,,Ativa,Empresa
1127,1127,5,2024-06-01,,Ativa,Passante
1128,1128,8,2024-03-15,2026-05-09,Cancelada,Empresa
1129,1129,5,2025-05-22,2025-07-27,Cancelada,Empresa
1130,1130,3,2025-03-16,2026-03-17,Cancelada,Site
1131,1131,4,2024-04-09,,Ativa,Indicação
1132,1132,8,2024-04-15,,Ativa,Empresa
1133,1133,6,2024-05-27,,Ativa,Indicação
1134,1134,4,2025-04-13,,Ativa,Passante
1135,1135,1,2025-04-28,,Ativa,Passante
1136,1136,7,2024-12-19,,Ativa,Site
1137,1137,3,2024-11-03,2026-04-15,Cancelada,Site
1138,1138,3,2025-03-17,,Ativa,Site
1139,1139,5,2025-01-25,2026-06-27,Cancelada,Site
1140,1140,2,2024-12-16,,Ativa,Empresa
1141,1141,5,2025-02-27,,Ativa,Empresa
1142,1142,7,2024-04-28,,Ativa,Indicação
1143,1143,6,2024-04-24,,Ativa,Passante
1144,1144,8,2025-04-26,,Ativa,Site
1145,1145,1,2024-12-18,2026-01-10,Cancelada,Passante
1146,1146,6,2025-02-20,2025-12-16,Cancelada,Site
1147,1147,5,2024-08-28,,Ativa,Empresa
1148,1148,5,2024-06-23,,Ativa,Site
1149,1149,4,2025-03-01,,Ativa,Empresa
1150,1150,2,2025-01-19,,Ativa,Indicação
1151,1151,7,2024-07-24,,Ativa,Site
1152,1152,8,2024-06-02,,Ativa,Empresa
1153,1153,8,2025-03-06,,Ativa,Site
1154,1154,8,2025-05-20,,Ativa,Indicação
1155,1155,3,2025-06-27,,Ativa,Indicação
1156,1156,7,2024-06-19,,Ativa,Indicação
1157,1157,2,2025-06-19,,Ativa,Indicação
1158,1158,2,2024-04-15,,Ativa,Passante
1159,1159,3,2025-02-05,,Ativa,Empresa
1160,1160,3,2025-03-09,,Ativa,Site
1161,1161,4,2024-08-14,,Ativa,Site
1162,1162,2,2024-06-05,2025-07-31,Cancelada,Indicação
1163,1163,7,2024-12-01,2026-05-22,Cancelada,Site
1164,1164,8,2025-03-17,2025-08-30,Cancelada,Indicação
1165,1165,3,2025-06-02,,Ativa,Passante
1166,1166,4,2024-12-09,2026-02-26,Cancelada,Site
1167,1167,4,2024-05-28,,Ativa,Indicação
1168,1168,6,2025-04-22,,Ativa,Empresa
1169,1169,5,2024-04-17,,Ativa,Site
1170,1170,5,2024-10-15,,Ativa,Indicação
1171,1171,8,2024-05-11,,Ativa,Empresa
1172,1172,3,2024-07-06,,Ativa,Passante
1173,1173,1,2024-10-10,,Ativa,Site
1174,1174,1,2024-07-07,2025-10-24,Cancelada,Site
1175,1175,6,2024-07-24,,Ativa,Empresa
1176,1176,5,2024-11-30,,Ativa,Passante
1177,1177,1,2025-02-19,,Ativa,Indicação
1178,1178,2,2025-02-09,2026-03-16,Cancelada,Empresa
1179,1179,3,2024-08-15,2025-08-16,Cancelada,Passante
1180,1180,7,2024-06-13,,Ativa,Empresa
1181,1181,5,2025-05-03,,Ativa,Passante
1182,1182,6,2025-04-06,2025-09-10,Cancelada,Passante
1183,1183,5,2024-08-26,2026-01-09,Cancelada,Indicação
1184,1184,8,2024-03-09,2026-04-26,Cancelada,Indicação
1185,1185,8,2024-03-18,,Ativa,Passante
1186,1186,5,2025-01-16,,Ativa,Site
1187,1187,2,2025-06-24,,Ativa,Empresa
1188,1188,2,2025-01-02,,Ativa,Passante
1189,1189,8,2024-04-25,,Ativa,Passante
1190,1190,4,2025-06-23,,Ativa,Passante
1191,1191,7,2024-03-09,,Ativa,Passante
1192,1192,1,2024-03-07,,Ativa,Indicação
1193,1193,3,2024-03-14,,Ativa,Passante
1194,1194,3,2024-06-26,2026-01-02,Cancelada,Passante
1195,1195,8,2024-09-21,,Ativa,Site
1196,1196,8,2024-05-11,2025-09-19,Cancelada,Site
1197,1197,7,2025-05-11,,Ativa,Site
1198,1198,8,2024-06-15,,Ativa,Indicação
1199,1199,7,2024-08-15,,Ativa,Passante
1200,1200,1,2024-04-28,,Ativa,Site
1201,1201,1,2024-05-15,,Ativa,Passante
1202,1202,6,2025-06-12,,Ativa,Empresa
1203,1203,7,2025-06-19,,Ativa,Passante
1204,1204,7,2024-11-13,,Ativa,Passante
1205,1205,8,2024-02-25,,Ativa,Passante
1206,1206,2,2024-09-11,,Ativa,Passante
1207,1207,1,2024-02-29,2026-02-08,Cancelada,Indicação
1208,1208,7,2025-04-07,2025-09-30,Cancelada,Passante
1209,1209,7,2024-05-19,,Ativa,Passante
1210,1210,4,2025-03-11,,Ativa,Indicação
1211,1211,4,2024-10-10,2026-02-17,Cancelada,Passante
1212,1212,3,2024-08-25,,Ativa,Empresa
1213,1213,4,2024-09-12,,Ativa,Indicação
1214,1214,7,2024-06-27,2026-03-14,Cancelada,Passante
1215,1215,1,2024-12-12,,Ativa,Site
1216,1216,4,2024-10-31,,Ativa,Empresa
1217,1217,2,2025-05-24,,Ativa,Passante
1218,1218,8,2025-04-30,,Ativa,Site
1219,1219,8,2024-04-18,2026-01-21,Cancelada,Site
1220,1220,3,2024-12-16,,Ativa,Indicação
1221,1221,7,2024-05-27,,Ativa,Empresa
1222,1222,6,2024-08-30,,Ativa,Site
1223,1223,4,2024-04-09,,Ativa,Site
1224,1224,4,2024-04-02,,Ativa,Indicação
1225,1225,5,2024-11-23,,Ativa,Indicação
1226,1226,7,2024-04-25,2025-08-21,Cancelada,Passante
1227,1227,6,2024-10-29,,Ativa,Passante
1228,1228,1,2024-07-08,,Ativa,Site
1229,1229,2,2024-08-07,,Ativa,Passante
1230,1230,8,2024-10-23,,Ativa,Passante
1231,1231,3,2024-07-02,2025-12-31,Cancelada,Indicação
1232,1232,1,2024-11-13,2025-08-18,Cancelada,Indicação
1233,1233,4,2024-08-13,,Ativa,Indicação
1234,1234,1,2024-12-10,,Ativa,Empresa
1235,1235,5,2025-04-03,2026-01-15,Cancelada,Passante
1236,1236,1,2025-05-06,,Ativa,Site
1237,1237,3,2024-10-04,2026-01-24,Cancelada,Site
1238,1238,3,2025-05-10,2026-06-30,Cancelada,Site
1239,1239,1,2025-03-31,2025-08-15,Cancelada,Site
1240,1240,4,2025-03-12,,Ativa,Passante
1241,1241,6,2024-03-31,,Ativa,Empresa
1242,1242,5,2025-05-24,,Ativa,Indicação
1243,1243,7,2024-03-16,,Ativa,Site
1244,1244,4,2024-04-01,,Ativa,Passante
1245,1245,7,2024-02-28,,Ativa,Site
1246,1246,6,2024-07-05,,Ativa,Passante
1247,1247,4,2024-06-15,2026-05-01,Cancelada,Empresa
1248,1248,1,2024-03-28,,Ativa,Passante
1249,1249,6,2025-05-05,2026-05-12,Cancelada,Passante
1250,1250,3,2024-09-23,2026-05-03,Cancelada,Passante
1251,1251,6,2024-06-09,,Ativa,Site
1252,1252,4,2024-12-12,2025-08-09,Cancelada,Site
1253,1253,3,2024-11-07,,Ativa,Site
1254,1254,1,2025-02-03,,Ativa,Indicação
1255,1255,8,2025-01-18,,Ativa,Site
1256,1256,1,2025-06-08,,Ativa,Empresa
1257,1257,8,2024-03-01,,Ativa,Empresa
1258,1258,5,2024-03-12,2026-01-17,Cancelada,Passante
1259,1259,1,2025-06-14,,Ativa,Passante
1260,1260,5,2025-04-13,2026-06-23,Cancelada,Passante
1261,1261,8,2024-09-10,,Ativa,Site
1262,1262,6,2024-07-13,,Ativa,Passante
1263,1263,3,2024-05-18,,Ativa,Site
1264,1264,2,2024-09-25,,Ativa,Passante
1265,1265,2,2024-11-21,,Ativa,Empresa
1266,1266,5,2025-01-03,2026-03-19,Cancelada,Indicação
1267,1267,5,2024-05-04,2025-11-30,Cancelada,Site
1268,1268,5,2024-06-15,,Ativa,Empresa
1269,1269,6,2024-05-14,2025-12-29,Cancelada,Empresa
1270,1270,5,2025-04-11,,Ativa,Passante
1271,1271,1,2025-05-19,,Ativa,Empresa
1272,1272,4,2024-11-25,,Ativa,Empresa
1273,1273,3,2024-07-10,,Ativa,Empresa
1274,1274,5,2025-06-29,2025-08-21,Cancelada,Empresa
1275,1275,4,2024-09-20,,Ativa,Passante
1276,1276,8,2024-10-11,,Ativa,Passante
1277,1277,1,2025-02-03,2026-05-31,Cancelada,Passante
1278,1278,1,2024-08-16,2026-04-02,Cancelada,Passante
1279,1279,2,2025-03-30,,Ativa,Empresa
1280,1280,7,2024-12-26,,Ativa,Passante
1281,1281,5,2024-11-11,2025-07-10,Cancelada,Empresa
1282,1282,3,2024-08-26,2026-01-08,Cancelada,Passante
1283,1283,6,2025-06-13,,Ativa,Empresa
1284,1284,7,2025-03-12,2026-06-26,Cancelada,Empresa
1285,1285,2,2024-03-17,,Ativa,Indicação
1286,1286,3,2024-08-25,2025-08-18,Cancelada,Passante
1287,1287,1,2025-04-25,2026-05-03,Cancelada,Site
1288,1288,4,2025-01-26,,Ativa,Indicação
1289,1289,4,2024-08-28,,Ativa,Empresa
1290,1290,5,2024-06-23,,Ativa,Site
1291,1291,3,2024-10-22,,Ativa,Passante
1292,1292,4,2024-09-02,2026-01-14,Cancelada,Passante
1293,1293,5,2024-05-08,,Ativa,Indicação
1294,1294,3,2024-06-07,,Ativa,Passante
1295,1295,3,2025-06-30,,Ativa,Indicação
1296,1296,1,2025-05-13,,Ativa,Site
1297,1297,1,2025-06-15,2025-11-13,Cancelada,Empresa
1298,1298,2,2025-01-11,,Ativa,Site
1299,1299,8,2025-04-17,,Ativa,Indicação
1300,1300,7,2024-08-29,,Ativa,Site
1301,1301,3,2025-06-12,,Ativa,Indicação
1302,1302,3,2025-04-18,2026-04-09,Cancelada,Site
1303,1303,5,2024-11-09,2026-04-27,Cancelada,Empresa
1304,1304,8,2024-09-23,2025-12-27,Cancelada,Empresa
1305,1305,8,2024-02-22,,Ativa,Empresa
1306,1306,7,2024-06-26,,Ativa,Site
1307,1307,7,2024-09-21,,Ativa,Empresa
1308,1308,4,2025-04-15,,Ativa,Empresa
1309,1309,4,2024-11-21,,Ativa,Passante
1310,1310,6,2024-11-28,2026-03-18,Cancelada,Indicação
1311,1311,2,2024-11-26,,Ativa,Site
1312,1312,5,2025-03-23,,Ativa,Indicação
1313,1313,7,2025-04-19,,Ativa,Passante
1314,1314,2,2024-11-22,2025-11-09,Cancelada,Indicação
1315,1315,8,2024-09-19,2025-11-11,Cancelada,Passante
1316,1316,1,2024-12-17,,Ativa,Site
1317,1317,4,2025-01-30,,Ativa,Empresa
1318,1318,3,2024-06-28,,Ativa,Empresa
1319,1319,5,2024-09-03,,Ativa,Passante
1320,1320,7,2024-02-22,2026-05-12,Cancelada,Site
1321,1321,7,2025-01-14,,Ativa,Passante
1322,1322,3,2025-01-19,,Ativa,Passante
1323,1323,3,2024-06-30,,Ativa,Indicação
1324,1324,1,2024-11-13,,Ativa,Passante
1325,1325,8,2025-02-22,,Ativa,Empresa
1326,1326,5,2024-05-14,,Ativa,Site
1327,1327,5,2025-05-20,,Ativa,Passante
1328,1328,3,2025-02-02,,Ativa,Empresa
1329,1329,1,2024-12-29,,Ativa,Passante
1330,1330,6,2025-06-05,,Ativa,Passante
1331,1331,8,2024-08-07,,Ativa,Site
1332,1332,3,2024-06-15,2025-12-15,Cancelada,Indicação
1333,1333,4,2025-06-14,,Ativa,Site
1334,1334,3,2024-10-11,,Ativa,Passante
1335,1335,2,2025-03-26,2025-09-11,Cancelada,Site
1336,1336,1,2024-06-14,,Ativa,Empresa
1337,1337,8,2024-04-28,,Ativa,Site
1338,1338,4,2025-04-01,,Ativa,Passante
1339,1339,5,2025-06-17,2025-10-27,Cancelada,Empresa
1340,1340,1,2025-02-10,,Ativa,Passante
1341,1341,4,2024-10-19,2026-04-27,Cancelada,Empresa
1342,1342,5,2024-08-03,2026-03-01,Cancelada,Site
1343,1343,1,2025-04-22,,Ativa,Passante
1344,1344,8,2025-06-19,2025-11-17,Cancelada,Empresa
1345,1345,6,2024-08-13,2026-03-27,Cancelada,Passante
1346,1346,1,2024-05-19,,Ativa,Site
1347,1347,8,2025-03-28,,Ativa,Indicação
1348,1348,3,2025-05-28,2025-12-16,Cancelada,Site
1349,1349,5,2024-11-01,,Ativa,Passante
1350,1350,3,2024-08-26,,Ativa,Empresa
1351,1351,5,2024-07-06,,Ativa,Passante
1352,1352,1,2024-04-30,,Ativa,Passante
1353,1353,8,2024-07-06,,Ativa,Empresa
1354,1354,5,2025-04-30,,Ativa,Site
1355,1355,1,2024-11-23,2025-12-28,Cancelada,Site
1356,1356,1,2024-05-13,,Ativa,Site
1357,1357,8,2025-05-14,2026-05-23,Cancelada,Passante
1358,1358,3,2025-04-11,,Ativa,Passante
1359,1359,5,2024-11-25,,Ativa,Empresa
1360,1360,1,2025-05-04,,Ativa,Passante
1361,1361,4,2025-06-10,,Ativa,Site
1362,1362,1,2024-12-17,,Ativa,Indicação
1363,1363,3,2025-04-20,2025-08-06,Cancelada,Indicação
1364,1364,1,2025-05-18,,Ativa,Passante
1365,1365,8,2025-03-24,,Ativa,Passante
1366,1366,6,2024-07-09,,Ativa,Site
1367,1367,2,2024-06-29,2026-04-22,Cancelada,Passante
1368,1368,5,2025-02-22,,Ativa,Site
1369,1369,2,2024-06-27,,Ativa,Indicação
1370,1370,3,2024-10-10,,Ativa,Indicação
1371,1371,2,2025-05-17,,Ativa,Indicação
1372,1372,7,2024-03-14,,Ativa,Indicação
1373,1373,5,2024-02-28,,Ativa,Empresa
1374,1374,2,2024-09-16,2026-04-07,Cancelada,Empresa
1375,1375,1,2025-05-04,,Ativa,Site
1376,1376,2,2025-01-11,2026-04-03,Cancelada,Site
1377,1377,8,2025-02-13,,Ativa,Site
1378,1378,4,2024-05-31,,Ativa,Empresa
1379,1379,6,2024-11-14,,Ativa,Empresa
1380,1380,4,2025-01-04,,Ativa,Site
1381,1381,3,2025-01-21,2025-10-10,Cancelada,Empresa
1382,1382,3,2024-11-02,2025-12-27,Cancelada,Site
1383,1383,4,2024-11-27,,Ativa,Empresa
1384,1384,4,2025-04-18,,Ativa,Empresa
1385,1385,8,2024-07-01,,Ativa,Site
1386,1386,1,2025-03-23,,Ativa,Site
1387,1387,1,2024-04-12,,Ativa,Indicação
1388,1388,8,2025-02-08,2025-08-05,Cancelada,Empresa
1389,1389,2,2024-05-30,2026-03-03,Cancelada,Indicação
1390,1390,5,2025-02-11,,Ativa,Passante
1391,1391,7,2024-07-13,,Ativa,Empresa
1392,1392,6,2024-11-19,,Ativa,Indicação
1393,1393,2,2025-05-08,,Ativa,Site
1394,1394,6,2024-05-09,,Ativa,Site
1395,1395,1,2024-06-30,2026-05-03,Cancelada,Indicação
1396,1396,6,2024-08-10,,Ativa,Empresa
1397,1397,8,2024-08-12,,Ativa,Site
1398,1398,5,2025-05-29,2025-09-27,Cancelada,Empresa
1399,1399,3,2024-04-30,2026-01-14,Cancelada,Indicação
1400,1400,8,2024-02-19,2025-10-11,Cancelada,Passante
1401,1401,4,2024-10-13,,Ativa,Indicação
1402,1402,1,2024-04-11,,Ativa,Indicação
1403,1403,5,2024-07-15,2025-12-23,Cancelada,Indicação
1404,1404,3,2025-06-27,,Ativa,Site
1405,1405,1,2025-01-02,2026-01-25,Cancelada,Site
1406,1406,7,2025-06-01,,Ativa,Passante
1407,1407,6,2024-09-18,,Ativa,Site
1408,1408,4,2025-05-17,,Ativa,Passante
1409,1409,1,2024-06-12,,Ativa,Passante
1410,1410,1,2024-09-17,2025-11-22,Cancelada,Indicação
1411,1411,4,2024-10-13,2025-08-01,Cancelada,Passante
1412,1412,4,2025-06-12,,Ativa,Passante
1413,1413,1,2025-01-28,,Ativa,Passante
1414,1414,3,2025-01-27,2026-06-25,Cancelada,Site
1415,1415,8,2025-05-03,,Ativa,Passante
1416,1416,3,2024-08-12,,Ativa,Indicação
1417,1417,4,2024-08-18,,Ativa,Empresa
1418,1418,7,2024-12-14,2026-05-28,Cancelada,Indicação
1419,1419,5,2024-12-31,,Ativa,Empresa
1420,1420,7,2024-04-22,,Ativa,Site
1421,1421,4,2024-04-07,,Ativa,Empresa
1422,1422,6,2024-08-23,2026-04-23,Cancelada,Site
1423,1423,7,2025-03-07,,Ativa,Site
1424,1424,1,2025-01-16,,Ativa,Indicação
1425,1425,6,2025-04-18,2026-04-12,Cancelada,Indicação
1426,1426,4,2024-06-19,,Ativa,Passante
1427,1427,7,2024-09-13,,Ativa,Passante
1428,1428,2,2024-07-18,,Ativa,Site
1429,1429,7,2024-02-23,,Ativa,Passante
1430,1430,8,2024-08-27,,Ativa,Indicação
1431,1431,1,2024-03-09,2025-07-31,Cancelada,Site
1432,1432,6,2024-11-20,2025-08-11,Cancelada,Site
1433,1433,7,2025-02-27,,Ativa,Indicação
1434,1434,4,2024-06-09,,Ativa,Passante
1435,1435,7,2024-03-19,,Ativa,Indicação
1436,1436,8,2024-07-22,,Ativa,Site
1437,1437,4,2024-04-02,,Ativa,Passante
1438,1438,6,2024-04-16,,Ativa,Empresa
1439,1439,7,2024-08-21,2026-01-13,Cancelada,Empresa
1440,1440,4,2024-05-05,,Ativa,Site
1441,1441,4,2024-09-30,,Ativa,Indicação
1442,1442,4,2025-05-05,,Ativa,Passante
1443,1443,5,2024-07-01,,Ativa,Passante
1444,1444,3,2024-10-14,,Ativa,Passante
1445,1445,8,2024-09-04,,Ativa,Site
1446,1446,5,2024-08-17,,Ativa,Site
1447,1447,4,2024-08-04,,Ativa,Passante
1448,1448,2,2025-05-26,,Ativa,Empresa
1449,1449,5,2025-07-01,,Ativa,Site
1450,1450,3,2025-01-21,,Ativa,Empresa
1451,1451,6,2025-02-26,2025-07-15,Cancelada,Passante
1452,1452,6,2025-03-10,,Ativa,Empresa
1453,1453,7,2024-05-19,,Ativa,Empresa
1454,1454,2,2025-05-23,2025-10-28,Cancelada,Indicação
1455,1455,4,2024-03-15,,Ativa,Indicação
1456,1456,4,2024-11-28,,Ativa,Passante
1457,1457,4,2025-01-16,,Ativa,Site
1458,1458,2,2025-02-02,,Ativa,Site
1459,1459,2,2024-05-13,,Ativa,Passante
1460,1460,4,2025-01-24,2025-09-06,Cancelada,Passante
1461,1461,4,2024-10-04,2025-10-19,Cancelada,Empresa
1462,1462,1,2025-01-13,,Ativa,Indicação
1463,1463,1,2024-08-18,,Ativa,Indicação
1464,1464,6,2025-01-30,,Ativa,Indicação
1465,1465,5,2024-10-09,,Ativa,Indicação
1466,1466,5,2025-06-19,2026-03-21,Cancelada,Empresa
1467,1467,3,2025-06-16,,Ativa,Site
1468,1468,2,2024-06-30,,Ativa,Site
1469,1469,6,2025-05-16,2026-06-27,Cancelada,Passante
1470,1470,6,2024-05-31,,Ativa,Empresa
1471,1471,6,2024-09-03,2025-11-16,Cancelada,Empresa
1472,1472,7,2025-02-12,,Ativa,Empresa
1473,1473,3,2024-09-08,,Ativa,Empresa
1474,1474,7,2024-09-21,,Ativa,Site
1475,1475,4,2024-07-06,,Ativa,Indicação
1476,1476,7,2025-06-23,2025-10-23,Cancelada,Site
1477,1477,1,2024-11-30,2026-01-12,Cancelada,Site
1478,1478,8,2024-03-24,,Ativa,Indicação
1479,1479,8,2025-03-07,2025-08-25,Cancelada,Passante
1480,1480,6,2024-04-05,,Ativa,Empresa
1481,1481,3,2025-06-24,,Ativa,Indicação
1482,1482,6,2024-04-10,,Ativa,Passante
1483,1483,3,2024-04-26,,Ativa,Passante
1484,1484,5,2024-10-19,2025-07-07,Cancelada,Passante
1485,1485,7,2024-03-14,,Ativa,Indicação
1486,1486,1,2024-12-26,2025-11-17,Cancelada,Indicação
1487,1487,8,2025-04-30,,Ativa,Site
1488,1488,3,2024-08-12,,Ativa,Empresa
1489,1489,2,2025-05-26,,Ativa,Indicação
1490,1490,4,2024-11-01,,Ativa,Empresa
1491,1491,3,2025-03-04,,Ativa,Passante
1492,1492,4,2025-01-26,,Ativa,Passante
1493,1493,2,2025-06-12,,Ativa,Empresa
1494,1494,6,2025-01-21,2025-07-07,Cancelada,Indicação
1495,1495,6,2024-09-18,,Ativa,Passante
1496,1496,8,2024-10-13,2025-12-20,Cancelada,Passante
1497,1497,5,2025-04-17,,Ativa,Site
1498,1498,1,2024-04-23,2026-02-03,Cancelada,Site
1499,1499,1,2025-01-10,,Ativa,Empresa
1500,1500,2,2024-03-04,,Ativa,Empresa
1501,1501,1,2024-07-10,,Ativa,Empresa
1502,1502,5,2025-03-20,,Ativa,Empresa
1503,1503,2,2025-01-27,,Ativa,Passante
1504,1504,3,2024-04-02,,Ativa,Passante
1505,1505,5,2025-04-30,,Ativa,Site
1506,1506,2,2024-11-25,,Ativa,Passante
1507,1507,1,2024-05-11,2025-08-22,Cancelada,Indicação
1508,1508,3,2024-08-20,,Ativa,Indicação
1509,1509,7,2024-05-31,,Ativa,Site
1510,1510,6,2025-02-12,,Ativa,Indicação
1511,1511,8,2024-10-09,,Ativa,Site
1512,1512,5,2025-01-19,,Ativa,Indicação
1513,1513,1,2025-06-08,,Ativa,Passante
1514,1514,5,2024-07-01,,Ativa,Passante
1515,1515,3,2025-01-14,,Ativa,Passante
1516,1516,3,2024-10-24,,Ativa,Indicação
1517,1517,7,2024-10-03,,Ativa,Empresa
1518,1518,7,2024-08-22,2026-03-23,Cancelada,Empresa
1519,1519,3,2025-03-21,,Ativa,Indicação
1520,1520,6,2024-06-07,,Ativa,Empresa
1521,1521,6,2024-11-22,,Ativa,Site
1522,1522,6,2025-03-16,,Ativa,Passante
1523,1523,2,2024-12-16,2025-12-23,Cancelada,Indicação
1524,1524,6,2024-12-27,,Ativa,Empresa
1525,1525,3,2024-04-07,2026-03-18,Cancelada,Site
1526,1526,1,2024-03-23,,Ativa,Empresa
1527,1527,7,2025-02-15,,Ativa,Site
1528,1528,1,2024-11-06,,Ativa,Site
1529,1529,2,2024-02-20,,Ativa,Empresa
1530,1530,4,2025-01-10,,Ativa,Indicação
1531,1531,6,2024-11-21,,Ativa,Empresa
1532,1532,7,2024-04-11,2026-05-03,Cancelada,Site
1533,1533,7,2024-11-21,,Ativa,Empresa
1534,1534,1,2024-03-26,,Ativa,Empresa
1535,1535,8,2025-01-03,,Ativa,Site
1536,1536,6,2024-08-12,,Ativa,Site
1537,1537,3,2024-11-17,2026-01-07,Cancelada,Site
1538,1538,8,2024-08-21,,Ativa,Passante
1539,1539,2,2025-04-26,,Ativa,Indicação
1540,1540,5,2024-12-30,,Ativa,Indicação
1541,1541,3,2024-07-26,,Ativa,Site
1542,1542,2,2025-05-11,,Ativa,Indicação
1543,1543,7,2024-09-03,,Ativa,Site
1544,1544,2,2024-09-02,,Ativa,Indicação
1545,1545,5,2024-08-20,2025-12-28,Cancelada,Indicação
1546,1546,2,2024-04-13,,Ativa,Empresa
1547,1547,5,2024-06-11,,Ativa,Site
1548,1548,2,2024-11-09,,Ativa,Passante
1549,1549,4,2025-04-15,2025-08-29,Cancelada,Passante
1550,1550,7,2025-05-14,,Ativa,Site
1551,1551,1,2025-04-10,,Ativa,Passante
1552,1552,5,2025-05-24,,Ativa,Empresa
1553,1553,2,2025-05-15,,Ativa,Indicação
1554,1554,8,2025-02-25,2026-01-02,Cancelada,Site
1555,1555,5,2024-09-30,,Ativa,Site
1556,1556,2,2024-06-10,,Ativa,Empresa
1557,1557,8,2025-01-07,,Ativa,Empresa
1558,1558,4,2024-11-23,,Ativa,Passante
1559,1559,5,2024-05-18,2026-05-08,Cancelada,Indicação
1560,1560,7,2025-01-10,,Ativa,Site
1561,1561,2,2024-11-29,,Ativa,Passante
1562,1562,7,2024-08-19,,Ativa,Site
1563,1563,5,2024-08-23,,Ativa,Indicação
1564,1564,6,2024-06-07,2025-07-04,Cancelada,Empresa
1565,1565,5,2024-10-11,,Ativa,Passante
1566,1566,8,2025-04-10,,Ativa,Passante
1567,1567,4,2024-05-29,2025-08-01,Cancelada,Indicação
1568,1568,1,2024-09-07,,Ativa,Indicação
1569,1569,6,2025-05-12,2025-12-05,Cancelada,Indicação
1570,1570,7,2025-04-06,,Ativa,Passante
1571,1571,3,2024-11-28,,Ativa,Passante
1572,1572,7,2024-12-12,,Ativa,Empresa
1573,1573,2,2024-12-04,,Ativa,Passante
1574,1574,6,2025-01-04,,Ativa,Passante
1575,1575,7,2025-06-04,2025-09-09,Cancelada,Indicação
1576,1576,5,2024-06-23,,Ativa,Site
1577,1577,2,2024-09-28,,Ativa,Passante
1578,1578,1,2025-06-03,,Ativa,Empresa
1579,1579,2,2024-09-14,,Ativa,Indicação
1580,1580,2,2025-01-24,,Ativa,Passante
1581,1581,7,2024-09-12,,Ativa,Site
1582,1582,5,2025-03-26,,Ativa,Site
1583,1583,5,2025-05-07,,Ativa,Empresa
1584,1584,5,2024-03-19,,Ativa,Indicação
1585,1585,7,2025-02-07,,Ativa,Passante
1586,1586,2,2024-03-06,,Ativa,Site
1587,1587,5,2024-06-16,,Ativa,Indicação
1588,1588,3,2025-05-18,,Ativa,Empresa
1589,1589,4,2025-06-21,,Ativa,Passante
1590,1590,8,2024-10-27,,Ativa,Site
1591,1591,2,2025-06-05,,Ativa,Empresa
1592,1592,2,2025-04-30,,Ativa,Empresa
1593,1593,6,2024-03-17,,Ativa,Passante
1594,1594,1,2024-06-13,,Ativa,Indicação
1595,1595,6,2024-05-22,,Ativa,Indicação
1596,1596,2,2025-03-01,,Ativa,Indicação
1597,1597,2,2025-05-25,,Ativa,Empresa
1598,1598,6,2024-10-19,,Ativa,Indicação
1599,1599,4,2024-02-22,,Ativa,Site
1600,1600,6,2024-08-26,,Ativa,Indicação
1601,1601,7,2025-02-12,,Ativa,Site
1602,1602,6,2024-09-14,,Ativa,Site
1603,1603,4,2024-04-07,,Ativa,Site
1604,1604,8,2024-11-09,,Ativa,Passante
1605,1605,8,2025-04-13,,Ativa,Empresa
1606,1606,6,2025-06-19,,Ativa,Site
1607,1607,5,2025-02-09,,Ativa,Indicação
1608,1608,6,2024-06-17,,Ativa,Empresa
1609,1609,8,2025-04-28,,Ativa,Passante
1610,1610,8,2025-02-15,,Ativa,Indicação
1611,1611,7,2024-08-02,,Ativa,Site
1612,1612,1,2024-07-30,,Ativa,Site
1613,1613,2,2024-05-07,,Ativa,Empresa
1614,1614,8,2024-11-07,,Ativa,Indicação
1615,1615,5,2024-06-24,,Ativa,Empresa
1616,1616,8,2025-03-30,2025-07-25,Cancelada,Passante
1617,1617,7,2024-10-26,,Ativa,Indicação
1618,1618,8,2024-11-14,,Ativa,Empresa
1619,1619,4,2025-01-10,,Ativa,Empresa
1620,1620,8,2024-11-17,,Ativa,Site
1621,1621,8,2024-06-02,2026-01-01,Cancelada,Indicação
1622,1622,4,2024-11-20,,Ativa,Site
1623,1623,8,2025-02-24,,Ativa,Empresa
1624,1624,1,2024-04-23,,Ativa,Empresa
1625,1625,6,2024-10-14,,Ativa,Site
1626,1626,8,2024-08-07,,Ativa,Passante
1627,1627,7,2025-04-08,,Ativa,Indicação
1628,1628,1,2024-08-07,,Ativa,Empresa
1629,1629,4,2025-06-12,,Ativa,Passante
1630,1630,5,2025-04-14,,Ativa,Indicação
1631,1631,5,2024-03-25,,Ativa,Passante
1632,1632,3,2025-03-29,,Ativa,Indicação
1633,1633,8,2024-11-11,,Ativa,Indicação
1634,1634,6,2024-09-20,,Ativa,Indicação
1635,1635,7,2024-03-23,2026-05-19,Cancelada,Passante
1636,1636,5,2025-01-21,2026-02-14,Cancelada,Passante
1637,1637,3,2025-03-05,,Ativa,Passante
