despesa_id,viagem_id,tipo,valor,data_despesa,status
DE04269,VG02409,Táxi,842.54,2026-04-13,Aprovada
DE04270,VG03483,Alimentação,184.36,2024-05-13,Aprovada
DE04271,VG01878,Táxi,79.92,2025-01-13,Aprovada
DE04272,VG03460,Combustível,243.17,2026-04-09,Aprovada
DE04273,VG00091,Pedágio,65.95,2026-03-18,Aprovada
DE04274,VG02226,Táxi,124.71,2024-01-30,Aprovada
DE04275,VG01150,Hotel,382.02,2025-02-13,Aprovada
DE04276,VG01086,Táxi,240.38,2025-10-09,Aprovada
DE04277,VG03190,Combustível,56.21,2026-07-14,Reprovada
DE04278,VG03208,Táxi,811.53,2026-02-28,Aprovada
DE04279,VG02744,Táxi,311.75,2025-01-08,Aprovada
DE04280,VG00180,Hotel,493.76,2024-01-04,Aprovada
DE04281,VG00251,Pedágio,311.27,2025-05-24,Aprovada
DE04282,VG00747,Aéreo,135.05,2024-02-15,Aprovada
DE04283,VG03880,Pedágio,409.68,2025-01-14,Aprovada
DE04284,VG02739,Combustível,59.24,2025-10-09,Aprovada
DE04285,VG03184,Alimentação,125.93,2025-02-09,Pendente
DE04286,VG02945,Alimentação,952.14,2025-03-13,Aprovada
DE04287,VG01825,Hotel,177.37,2025-08-16,Pendente
DE04288,VG00081,Pedágio,221.97,2024-03-04,Aprovada
DE04289,VG02255,Táxi,36.33,2025-09-22,Aprovada
DE04290,VG00546,Táxi,482.6,2026-05-26,Aprovada
DE04291,VG01094,Alimentação,94.4,2024-12-28,Reprovada
DE04292,VG03053,Hotel,350.19,2024-11-16,Aprovada
DE04293,VG03365,Combustível,338.49,2026-04-30,Pendente
DE04294,VG00671,Pedágio,139.57,2025-01-15,Reprovada
DE04295,VG00742,Alimentação,202.77,2025-12-02,Aprovada
DE04296,VG00442,Aéreo,106.93,2024-01-06,Aprovada
DE04297,VG04035,Táxi,143.68,2024-12-09,Aprovada
DE04298,VG00410,Pedágio,166.58,2025-10-14,Aprovada
DE04299,VG01731,Aéreo,660.62,2025-07-07,Aprovada
DE04300,VG03766,Táxi,240.71,2025-09-15,Aprovada
DE04301,VG02293,Aéreo,856.37,2026-05-13,Aprovada
DE04302,VG03016,Aéreo,830.76,2026-05-26,Pendente
DE04303,VG01603,Alimentação,79.46,2024-06-13,Aprovada
DE04304,VG00978,Alimentação,799.87,2025-05-30,Aprovada
DE04305,VG01514,Combustível,472.69,2026-01-10,Aprovada
DE04306,VG00924,Aéreo,131.19,2025-11-28,Aprovada
DE04307,VG00278,Combustível,107.49,2025-06-22,Pendente
DE04308,VG02305,Pedágio,43.45,2025-02-23,Aprovada
DE04309,VG02515,Combustível,51.26,2026-04-10,Aprovada
DE04310,VG03803,Alimentação,221.89,2025-10-26,Aprovada
DE04311,VG01093,Aéreo,167.83,2024-12-13,Aprovada
DE04312,VG00998,Alimentação,171.95,2024-04-06,Aprovada
DE04313,VG00988,Combustível,160.6,2024-03-19,Aprovada
DE04314,VG01048,Alimentação,110.16,2024-08-01,Aprovada
DE04315,VG04167,Táxi,72.65,2025-04-09,Aprovada
DE04316,VG02687,Táxi,512.86,2026-03-04,Aprovada
DE04317,VG01780,Táxi,137.1,2025-03-17,Aprovada
DE04318,VG01921,Táxi,1889.77,2024-02-07,Aprovada
DE04319,VG02391,Combustível,198.86,2025-01-17,Aprovada
DE04320,VG01398,Combustível,246.99,2025-06-01,Aprovada
DE04321,VG01246,Alimentação,182.17,2025-03-29,Aprovada
DE04322,VG03537,Alimentação,136.85,2024-01-15,Aprovada
DE04323,VG01292,Aéreo,257.1,2026-04-30,Aprovada
DE04324,VG01587,Alimentação,378.56,2026-03-15,Aprovada
DE04325,VG00998,Alimentação,50.07,2026-06-16,Aprovada
DE04326,VG01318,Táxi,251.31,2024-12-27,Reprovada
DE04327,VG00454,Alimentação,123.06,2024-02-15,Aprovada
DE04328,VG01267,Combustível,723.31,2024-08-24,Aprovada
DE04329,VG03773,Pedágio,301.57,2024-07-20,Aprovada
DE04330,VG00697,Aéreo,27.27,2025-11-30,Aprovada
DE04331,VG03630,Táxi,259.81,2025-08-25,Aprovada
DE04332,VG01293,Hotel,666.32,2024-12-03,Aprovada
DE04333,VG02408,Alimentação,700.67,2026-03-09,Aprovada
DE04334,VG01926,Pedágio,687.41,2026-01-24,Aprovada
DE04335,VG03249,Hotel,68.16,2024-02-29,Aprovada
DE04336,VG01644,Combustível,137.07,2025-07-24,Aprovada
DE04337,VG02633,Hotel,113.28,2026-05-06,Aprovada
DE04338,VG02877,Hotel,62.14,2025-02-22,Aprovada
DE04339,VG03000,Alimentação,104.86,2025-06-10,Aprovada
DE04340,VG03250,Combustível,813.83,2025-09-26,Aprovada
DE04341,VG00315,Alimentação,138.27,2025-01-26,Aprovada
DE04342,VG01662,Táxi,67.9,2024-07-14,Aprovada
DE04343,VG01113,Alimentação,303.09,2024-06-19,Aprovada
DE04344,VG00088,Aéreo,260.92,2024-10-07,Aprovada
DE04345,VG03551,Pedágio,406.48,2024-07-17,Aprovada
DE04346,VG03745,Alimentação,412.24,2024-10-01,Aprovada
DE04347,VG03197,Combustível,860.74,2024-03-01,Aprovada
DE04348,VG00307,Aéreo,135.94,2026-04-26,Aprovada
DE04349,VG00967,Aéreo,746.71,2024-09-29,Aprovada
DE04350,VG02024,Aéreo,252.83,2026-01-23,Aprovada
DE04351,VG03608,Hotel,285.14,2026-03-31,Aprovada
DE04352,VG02079,Aéreo,15.41,2026-06-15,Pendente
DE04353,VG03378,Pedágio,32.89,2024-08-17,Aprovada
DE04354,VG03224,Combustível,172.6,2026-04-15,Pendente
DE04355,VG02323,Alimentação,496.98,2024-07-10,Aprovada
DE04356,VG03076,Táxi,409.58,2024-04-29,Aprovada
DE04357,VG00206,Alimentação,102.99,2025-09-23,Aprovada
DE04358,VG02356,Combustível,225.27,2025-02-24,Pendente
DE04359,VG03817,Aéreo,796.99,2025-08-18,Aprovada
DE04360,VG01323,Alimentação,549.59,2025-04-06,Reprovada
DE04361,VG03688,Combustível,262.6,2024-11-07,Aprovada
DE04362,VG01259,Hotel,188.82,2024-11-11,Aprovada
DE04363,VG04112,Alimentação,35.74,2024-06-23,Aprovada
DE04364,VG00413,Hotel,185.65,2024-09-08,Aprovada
DE04365,VG02396,Combustível,344.55,2024-04-10,Aprovada
DE04366,VG03586,Hotel,97.0,2024-09-14,Aprovada
DE04367,VG01867,Hotel,294.69,2025-08-10,Aprovada
DE04368,VG01801,Alimentação,131.03,2024-09-22,Aprovada
DE04369,VG02250,Hotel,44.4,2025-05-11,Aprovada
DE04370,VG03830,Aéreo,427.85,2026-06-06,Aprovada
DE04371,VG00853,Táxi,246.21,2025-04-13,Aprovada
DE04372,VG02576,Aéreo,263.1,2024-10-16,Aprovada
DE04373,VG00994,Táxi,204.23,2025-03-30,Aprovada
DE04374,VG03873,Alimentação,469.1,2025-08-21,Aprovada
DE04375,VG03554,Táxi,401.36,2024-12-24,Aprovada
DE04376,VG03437,Aéreo,276.08,2024-07-26,Aprovada
DE04377,VG03599,Combustível,58.49,2026-02-24,Aprovada
DE04378,VG02015,Aéreo,92.33,2024-12-17,Aprovada
DE04379,VG00545,Táxi,1079.43,2025-12-26,Aprovada
DE04380,VG02912,Pedágio,467.67,2025-04-28,Aprovada
DE04381,VG02733,Aéreo,107.37,2025-06-29,Aprovada
DE04382,VG00258,Combustível,178.03,2024-07-13,Aprovada
DE04383,VG00978,Pedágio,749.8,2025-05-08,Aprovada
DE04384,VG02075,Hotel,403.73,2025-04-18,Aprovada
DE04385,VG00938,Aéreo,238.72,2024-09-02,Aprovada
DE04386,VG02972,Alimentação,1011.11,2026-04-18,Aprovada
DE04387,VG03233,Pedágio,139.05,2026-05-20,Aprovada
DE04388,VG01056,Táxi,474.48,2024-07-15,Aprovada
DE04389,VG02439,Alimentação,186.28,2025-02-17,Aprovada
DE04390,VG03358,Táxi,639.13,2024-03-17,Aprovada
DE04391,VG02921,Alimentação,30.79,2024-05-09,Aprovada
DE04392,VG00060,Combustível,163.14,2024-10-19,Aprovada
DE04393,VG02753,Pedágio,245.17,2024-04-24,Aprovada
DE04394,VG02199,Alimentação,180.81,2025-03-19,Aprovada
DE04395,VG03597,Aéreo,63.75,2026-01-05,Aprovada
DE04396,VG03990,Pedágio,275.44,2024-03-15,Aprovada
DE04397,VG02138,Alimentação,29.78,2026-03-23,Pendente
DE04398,VG04072,Hotel,347.37,2025-10-18,Aprovada
DE04399,VG01067,Alimentação,659.71,2025-07-14,Aprovada
DE04400,VG02726,Pedágio,153.58,2025-02-04,Aprovada
DE04401,VG01174,Hotel,103.03,2025-09-22,Aprovada
DE04402,VG01551,Hotel,135.15,2025-11-05,Pendente
DE04403,VG00216,Pedágio,160.67,2024-10-01,Aprovada
DE04404,VG00676,Hotel,208.92,2025-12-28,Aprovada
DE04405,VG01707,Pedágio,71.26,2024-10-14,Aprovada
DE04406,VG01536,Pedágio,104.01,2026-07-12,Aprovada
DE04407,VG00253,Pedágio,60.88,2026-02-14,Aprovada
DE04408,VG01084,Aéreo,633.73,2025-01-06,Aprovada
DE04409,VG00349,Aéreo,133.54,2025-01-23,Aprovada
DE04410,VG03412,Combustível,118.5,2025-05-13,Pendente
DE04411,VG01389,Alimentação,51.91,2025-04-23,Aprovada
DE04412,VG00621,Aéreo,718.02,2026-06-10,Aprovada
DE04413,VG02068,Táxi,81.96,2024-05-23,Aprovada
DE04414,VG00929,Alimentação,217.17,2024-11-03,Aprovada
DE04415,VG02108,Táxi,433.45,2024-11-26,Aprovada
DE04416,VG01390,Combustível,68.45,2025-11-17,Aprovada
DE04417,VG01879,Combustível,303.83,2024-10-12,Aprovada
DE04418,VG00030,Combustível,980.66,2025-05-07,Aprovada
DE04419,VG03252,Táxi,603.13,2024-08-26,Aprovada
DE04420,VG03335,Hotel,830.99,2024-07-13,Aprovada
DE04421,VG00644,Combustível,313.9,2026-04-19,Aprovada
DE04422,VG01015,Combustível,4309.77,2026-06-13,Aprovada
DE04423,VG03070,Táxi,414.29,2025-12-26,Aprovada
DE04424,VG02478,Pedágio,97.31,2025-06-11,Aprovada
DE04425,VG03846,Pedágio,60.56,2024-10-25,Aprovada
DE04426,VG00933,Táxi,279.38,2024-12-27,Aprovada
DE04427,VG01008,Aéreo,825.58,2026-04-07,Aprovada
DE04428,VG00602,Aéreo,95.78,2025-07-28,Reprovada
DE04429,VG04035,Pedágio,300.21,2024-05-24,Aprovada
DE04430,VG00941,Aéreo,147.64,2025-03-19,Aprovada
DE04431,VG01489,Combustível,125.58,2026-06-15,Aprovada
DE04432,VG03643,Aéreo,199.54,2025-02-17,Aprovada
DE04433,VG01864,Pedágio,299.24,2025-11-29,Aprovada
DE04434,VG00322,Combustível,45.17,2025-07-26,Aprovada
DE04435,VG00979,Táxi,15.54,2026-04-03,Aprovada
DE04436,VG02938,Aéreo,123.67,2024-03-26,Aprovada
DE04437,VG01098,Alimentação,480.96,2025-02-07,Aprovada
DE04438,VG00687,Táxi,144.92,2025-12-08,Aprovada
DE04439,VG00720,Táxi,272.23,2025-02-08,Aprovada
DE04440,VG03977,Pedágio,251.08,2024-09-06,Aprovada
DE04441,VG02779,Táxi,480.78,2024-06-18,Aprovada
DE04442,VG03213,Táxi,188.98,2025-06-21,Aprovada
DE04443,VG00182,Combustível,64.82,2024-03-27,Reprovada
DE04444,VG03009,Combustível,304.38,2025-04-23,Aprovada
DE04445,VG02882,Aéreo,144.68,2026-07-22,Aprovada
DE04446,VG02688,Hotel,436.6,2024-05-09,Aprovada
DE04447,VG01460,Pedágio,209.48,2024-06-15,Aprovada
DE04448,VG01373,Combustível,682.14,2025-07-22,Aprovada
DE04449,VG04150,Aéreo,192.55,2026-04-25,Aprovada
DE04450,VG01767,Alimentação,91.56,2025-07-13,Aprovada
DE04451,VG00139,Combustível,137.61,2025-01-10,Aprovada
DE04452,VG03826,Aéreo,62.83,2025-11-08,Pendente
DE04453,VG02083,Táxi,431.23,2025-06-04,Aprovada
DE04454,VG00425,Hotel,298.6,2026-03-17,Aprovada
DE04455,VG03981,Aéreo,166.93,2025-04-17,Aprovada
DE04456,VG01455,Táxi,232.14,2024-10-14,Aprovada
DE04457,VG03721,Táxi,48.96,2026-05-22,Aprovada
DE04458,VG02995,Táxi,398.42,2024-05-18,Aprovada
DE04459,VG01941,Alimentação,143.88,2025-03-31,Aprovada
DE04460,VG02723,Pedágio,3567.34,2026-04-26,Aprovada
DE04461,VG00746,Táxi,145.73,2026-05-10,Aprovada
DE04462,VG02695,Combustível,241.85,2025-07-22,Aprovada
DE04463,VG04106,Alimentação,196.29,2026-01-31,Aprovada
DE04464,VG01774,Alimentação,1170.18,2025-07-24,Aprovada
DE04465,VG03794,Pedágio,1660.26,2025-12-06,Aprovada
DE04466,VG02599,Aéreo,305.12,2025-08-01,Aprovada
DE04467,VG01144,Pedágio,133.99,2026-07-31,Aprovada
DE04468,VG00558,Combustível,90.17,2024-01-20,Aprovada
DE04469,VG00305,Hotel,209.94,2025-07-31,Aprovada
DE04470,VG01772,Pedágio,74.99,2024-10-07,Aprovada
DE04471,VG03291,Hotel,131.91,2024-03-01,Aprovada
DE04472,VG02713,Combustível,124.12,2025-05-11,Aprovada
DE04473,VG00562,Táxi,140.53,2025-10-22,Aprovada
DE04474,VG04060,Aéreo,68.68,2026-01-30,Aprovada
DE04475,VG03608,Alimentação,53.88,2026-06-05,Aprovada
DE04476,VG01117,Táxi,152.53,2026-03-04,Aprovada
DE04477,VG00262,Combustível,120.52,2024-03-09,Aprovada
DE04478,VG00174,Alimentação,344.01,2026-05-07,Aprovada
DE04479,VG01967,Combustível,191.84,2024-06-20,Aprovada
DE04480,VG03358,Táxi,88.87,2025-03-12,Aprovada
DE04481,VG03166,Táxi,103.54,2026-03-30,Aprovada
DE04482,VG00922,Alimentação,120.7,2025-02-07,Aprovada
DE04483,VG04124,Alimentação,35.85,2025-10-23,Pendente
DE04484,VG02569,Alimentação,147.65,2026-07-17,Aprovada
DE04485,VG02006,Combustível,153.13,2024-07-11,Pendente
DE04486,VG01581,Combustível,188.5,2026-01-12,Aprovada
DE04487,VG00510,Alimentação,44.81,2025-07-02,Aprovada
DE04488,VG04093,Táxi,56.83,2024-05-02,Aprovada
DE04489,VG01774,Aéreo,98.8,2026-06-19,Aprovada
DE04490,VG02869,Hotel,92.55,2025-07-07,Aprovada
DE04491,VG01263,Alimentação,203.59,2025-10-20,Pendente
DE04492,VG03285,Alimentação,29.29,2025-12-01,Aprovada
DE04493,VG02423,Pedágio,445.31,2025-06-15,Aprovada
DE04494,VG03043,Alimentação,143.93,2025-09-01,Aprovada
DE04495,VG03642,Hotel,130.48,2024-12-01,Aprovada
DE04496,VG02068,Aéreo,587.01,2025-06-24,Aprovada
DE04497,VG03953,Aéreo,84.84,2025-12-31,Aprovada
DE04498,VG02738,Combustível,61.05,2024-04-23,Aprovada
DE04499,VG00782,Hotel,38.23,2024-08-22,Aprovada
DE04500,VG02018,Pedágio,72.18,2026-03-09,Aprovada
DE04501,VG02846,Aéreo,108.53,2024-10-29,Aprovada
DE04502,VG02392,Combustível,216.43,2024-11-14,Aprovada
DE04503,VG02994,Alimentação,146.33,2025-12-06,Aprovada
DE04504,VG04137,Táxi,127.58,2024-06-06,Aprovada
DE04505,VG01621,Alimentação,186.63,2024-11-04,Pendente
DE04506,VG04184,Alimentação,129.14,2024-10-13,Aprovada
DE04507,VG01319,Combustível,19.86,2024-03-19,Aprovada
DE04508,VG01396,Pedágio,922.24,2025-05-25,Aprovada
DE04509,VG04120,Táxi,50.6,2025-12-02,Aprovada
DE04510,VG00258,Pedágio,166.43,2024-07-29,Aprovada
DE04511,VG03864,Táxi,91.35,2024-08-19,Aprovada
DE04512,VG00212,Combustível,80.15,2025-02-24,Aprovada
DE04513,VG01340,Hotel,136.83,2024-11-20,Aprovada
DE04514,VG02344,Combustível,376.2,2025-08-06,Aprovada
DE04515,VG04128,Pedágio,456.66,2025-03-28,Aprovada
DE04516,VG00121,Hotel,251.45,2024-04-19,Aprovada
DE04517,VG03264,Pedágio,227.24,2024-01-17,Aprovada
DE04518,VG02806,Táxi,109.15,2024-09-03,Aprovada
DE04519,VG00603,Táxi,510.51,2025-06-26,Aprovada
DE04520,VG00487,Hotel,332.96,2024-10-21,Aprovada
DE04521,VG03656,Hotel,146.62,2025-09-25,Aprovada
DE04522,VG00111,Hotel,594.78,2026-02-17,Aprovada
DE04523,VG00653,Aéreo,258.06,2026-04-24,Aprovada
DE04524,VG02531,Alimentação,306.01,2024-05-04,Aprovada
DE04525,VG04027,Combustível,60.58,2024-05-13,Aprovada
DE04526,VG03315,Alimentação,720.07,2025-10-21,Aprovada
DE04527,VG02534,Hotel,97.86,2025-03-05,Aprovada
DE04528,VG02077,Combustível,41.71,2025-01-01,Aprovada
DE04529,VG00727,Aéreo,312.22,2024-12-10,Aprovada
DE04530,VG03977,Alimentação,1288.97,2025-06-01,Aprovada
DE04531,VG02773,Aéreo,300.59,2025-12-26,Aprovada
DE04532,VG02179,Hotel,98.66,2025-03-19,Aprovada
DE04533,VG03541,Hotel,381.93,2024-06-16,Aprovada
DE04534,VG02544,Aéreo,161.75,2025-06-14,Aprovada
DE04535,VG01403,Combustível,302.05,2025-03-19,Pendente
DE04536,VG01192,Pedágio,303.66,2025-06-22,Aprovada
DE04537,VG03402,Pedágio,65.43,2025-12-27,Pendente
DE04538,VG01388,Táxi,52.52,2026-03-03,Aprovada
DE04539,VG01135,Hotel,28.07,2024-08-20,Aprovada
DE04540,VG00760,Hotel,226.86,2025-06-08,Aprovada
DE04541,VG00207,Hotel,291.94,2025-01-21,Aprovada
DE04542,VG00880,Aéreo,281.08,2025-06-28,Aprovada
DE04543,VG02310,Hotel,94.11,2025-06-26,Aprovada
DE04544,VG03717,Aéreo,466.11,2024-09-19,Pendente
DE04545,VG03065,Táxi,81.0,2024-02-17,Aprovada
DE04546,VG01138,Pedágio,267.25,2024-07-03,Pendente
DE04547,VG01575,Táxi,316.48,2026-05-12,Aprovada
DE04548,VG02080,Combustível,22.16,2025-02-18,Reprovada
DE04549,VG02575,Hotel,90.85,2024-06-27,Aprovada
DE04550,VG02988,Alimentação,1896.25,2026-03-28,Aprovada
DE04551,VG03179,Pedágio,543.87,2026-01-21,Aprovada
DE04552,VG00780,Hotel,259.78,2024-11-12,Aprovada
DE04553,VG03206,Alimentação,100.34,2024-10-11,Aprovada
DE04554,VG00380,Pedágio,109.27,2026-01-08,Aprovada
DE04555,VG00288,Aéreo,665.19,2026-04-08,Aprovada
DE04556,VG00912,Hotel,151.1,2025-11-20,Aprovada
DE04557,VG00203,Combustível,59.77,2026-03-31,Aprovada
DE04558,VG00552,Hotel,99.47,2024-11-08,Aprovada
DE04559,VG00877,Hotel,1173.77,2024-12-04,Pendente
DE04560,VG00282,Aéreo,248.3,2024-05-29,Aprovada
DE04561,VG00546,Hotel,364.64,2026-05-18,Pendente
DE04562,VG01478,Táxi,304.68,2026-07-09,Aprovada
DE04563,VG00663,Alimentação,445.1,2025-11-03,Aprovada
DE04564,VG00550,Táxi,158.07,2026-06-29,Aprovada
DE04565,VG02287,Aéreo,246.36,2024-09-06,Aprovada
DE04566,VG03056,Alimentação,138.45,2024-03-01,Aprovada
DE04567,VG00451,Alimentação,295.27,2025-08-04,Aprovada
DE04568,VG03380,Combustível,236.59,2026-04-20,Aprovada
DE04569,VG03217,Táxi,190.13,2025-09-23,Aprovada
DE04570,VG00829,Táxi,522.47,2024-05-19,Aprovada
DE04571,VG01008,Pedágio,37.64,2026-07-20,Aprovada
DE04572,VG01651,Táxi,193.33,2025-06-29,Aprovada
DE04573,VG00209,Aéreo,196.33,2025-03-07,Aprovada
DE04574,VG02211,Hotel,141.5,2025-06-19,Aprovada
DE04575,VG00325,Alimentação,309.27,2026-02-25,Aprovada
DE04576,VG00542,Táxi,874.32,2026-07-02,Aprovada
DE04577,VG01241,Táxi,137.6,2026-05-20,Aprovada
DE04578,VG00865,Pedágio,172.02,2025-02-25,Aprovada
DE04579,VG03978,Hotel,110.74,2025-04-24,Aprovada
DE04580,VG01711,Combustível,56.74,2025-09-05,Pendente
DE04581,VG03986,Alimentação,413.15,2024-02-02,Aprovada
DE04582,VG02998,Pedágio,427.85,2025-12-09,Aprovada
DE04583,VG02912,Táxi,163.42,2026-04-11,Aprovada
DE04584,VG03025,Hotel,88.42,2024-08-22,Pendente
DE04585,VG03643,Pedágio,307.56,2025-03-01,Aprovada
DE04586,VG01799,Aéreo,158.16,2026-03-18,Aprovada
DE04587,VG00068,Alimentação,34.31,2025-03-31,Aprovada
DE04588,VG00747,Hotel,126.58,2024-09-10,Aprovada
DE04589,VG00156,Combustível,177.29,2025-01-14,Aprovada
DE04590,VG00746,Hotel,204.34,2024-08-22,Aprovada
DE04591,VG03113,Hotel,189.2,2024-03-06,Aprovada
DE04592,VG03045,Alimentação,1272.88,2025-10-20,Aprovada
DE04593,VG00553,Hotel,211.67,2025-12-31,Aprovada
DE04594,VG03322,Pedágio,227.68,2024-03-27,Aprovada
DE04595,VG03852,Táxi,343.86,2025-10-21,Aprovada
DE04596,VG00852,Aéreo,333.5,2026-07-27,Aprovada
DE04597,VG02810,Combustível,262.94,2024-10-10,Aprovada
DE04598,VG01770,Combustível,399.52,2024-10-27,Aprovada
DE04599,VG01758,Táxi,150.16,2025-02-12,Aprovada
DE04600,VG01188,Pedágio,22.85,2025-06-19,Aprovada
DE04601,VG02819,Pedágio,607.4,2024-07-31,Aprovada
DE04602,VG01745,Aéreo,150.56,2024-02-13,Aprovada
DE04603,VG03210,Táxi,143.57,2024-04-04,Aprovada
DE04604,VG00771,Aéreo,314.97,2026-04-29,Aprovada
DE04605,VG00038,Alimentação,49.71,2024-03-04,Aprovada
DE04606,VG00015,Combustível,117.41,2025-05-01,Aprovada
DE04607,VG03767,Combustível,71.09,2026-04-07,Reprovada
DE04608,VG03611,Pedágio,624.08,2025-11-12,Aprovada
DE04609,VG03689,Aéreo,252.65,2026-07-08,Pendente
DE04610,VG00862,Hotel,447.78,2026-01-11,Pendente
DE04611,VG01655,Hotel,126.08,2025-11-02,Reprovada
DE04612,VG00336,Hotel,239.43,2024-07-05,Aprovada
DE04613,VG03563,Combustível,74.71,2024-03-08,Aprovada
DE04614,VG02090,Táxi,208.06,2025-04-24,Aprovada
DE04615,VG02593,Aéreo,450.28,2025-05-16,Aprovada
DE04616,VG03021,Hotel,261.82,2026-04-04,Aprovada
DE04617,VG02057,Táxi,147.32,2024-12-02,Aprovada
DE04618,VG02542,Hotel,103.51,2026-06-28,Aprovada
DE04619,VG02347,Hotel,457.19,2025-09-03,Aprovada
DE04620,VG00065,Táxi,94.2,2025-03-14,Pendente
DE04621,VG03205,Pedágio,401.97,2025-05-10,Aprovada
DE04622,VG04013,Combustível,788.44,2024-07-18,Aprovada
DE04623,VG00343,Combustível,511.26,2024-05-23,Reprovada
DE04624,VG02311,Combustível,52.69,2024-10-11,Pendente
DE04625,VG03627,Pedágio,526.49,2025-07-11,Aprovada
DE04626,VG00243,Aéreo,215.06,2024-09-26,Aprovada
DE04627,VG04035,Pedágio,460.23,2024-06-20,Aprovada
DE04628,VG01761,Aéreo,263.47,2025-02-20,Aprovada
DE04629,VG04039,Combustível,764.21,2024-07-23,Aprovada
DE04630,VG00973,Aéreo,181.8,2024-05-29,Aprovada
DE04631,VG02314,Táxi,536.43,2025-05-11,Aprovada
DE04632,VG03537,Pedágio,606.49,2024-03-06,Aprovada
DE04633,VG01763,Pedágio,436.35,2025-03-11,Aprovada
DE04634,VG00695,Aéreo,278.81,2026-01-11,Aprovada
DE04635,VG01421,Pedágio,57.49,2025-12-21,Aprovada
DE04636,VG01807,Aéreo,218.0,2024-02-12,Aprovada
DE04637,VG04024,Táxi,133.02,2024-02-21,Aprovada
DE04638,VG01072,Combustível,181.83,2024-02-22,Aprovada
DE04639,VG02315,Táxi,89.35,2025-07-11,Aprovada
DE04640,VG00477,Táxi,75.6,2026-01-07,Aprovada
DE04641,VG02812,Hotel,565.15,2024-05-13,Aprovada
DE04642,VG01477,Alimentação,355.6,2026-04-15,Aprovada
DE04643,VG03339,Aéreo,134.63,2024-01-30,Aprovada
DE04644,VG02468,Pedágio,459.19,2025-02-04,Aprovada
DE04645,VG04182,Táxi,161.18,2025-11-10,Aprovada
DE04646,VG00620,Pedágio,65.06,2024-06-09,Aprovada
DE04647,VG01903,Aéreo,277.35,2024-04-20,Aprovada
DE04648,VG02367,Aéreo,108.35,2025-03-24,Aprovada
DE04649,VG02574,Aéreo,175.73,2026-05-01,Aprovada
DE04650,VG02055,Hotel,148.43,2024-10-23,Aprovada
DE04651,VG01413,Aéreo,154.0,2026-05-20,Reprovada
DE04652,VG03761,Pedágio,58.24,2025-01-04,Aprovada
DE04653,VG04179,Pedágio,507.58,2025-12-22,Aprovada
DE04654,VG03531,Aéreo,157.32,2025-04-05,Aprovada
DE04655,VG00695,Hotel,328.97,2025-11-16,Aprovada
DE04656,VG02839,Combustível,200.32,2024-09-23,Aprovada
DE04657,VG02841,Pedágio,58.39,2025-11-06,Aprovada
DE04658,VG03875,Pedágio,463.06,2024-04-01,Aprovada
DE04659,VG02475,Alimentação,98.96,2025-09-16,Aprovada
DE04660,VG02074,Táxi,733.45,2024-05-09,Aprovada
DE04661,VG01619,Táxi,175.71,2024-12-29,Aprovada
DE04662,VG01801,Alimentação,183.53,2024-12-06,Reprovada
DE04663,VG02231,Combustível,62.85,2025-12-24,Aprovada
DE04664,VG01738,Hotel,531.15,2024-05-23,Aprovada
DE04665,VG04000,Aéreo,40.92,2025-04-18,Aprovada
DE04666,VG02236,Aéreo,114.47,2024-05-11,Aprovada
DE04667,VG00204,Alimentação,220.22,2025-04-04,Aprovada
DE04668,VG03656,Combustível,370.23,2025-06-20,Aprovada
DE04669,VG03925,Táxi,113.41,2026-06-15,Aprovada
DE04670,VG00146,Aéreo,489.8,2026-06-18,Aprovada
DE04671,VG01735,Hotel,51.76,2025-07-14,Aprovada
DE04672,VG00518,Aéreo,66.25,2024-09-02,Aprovada
DE04673,VG01302,Combustível,578.64,2025-07-29,Aprovada
DE04674,VG01755,Pedágio,617.19,2025-02-23,Aprovada
DE04675,VG00043,Hotel,100.04,2026-07-13,Aprovada
DE04676,VG02907,Combustível,238.36,2024-10-28,Aprovada
DE04677,VG01460,Alimentação,327.24,2025-11-29,Aprovada
DE04678,VG00122,Alimentação,139.63,2025-02-07,Aprovada
DE04679,VG03049,Pedágio,63.77,2026-06-28,Aprovada
DE04680,VG00819,Táxi,49.24,2024-06-01,Aprovada
DE04681,VG03887,Hotel,373.88,2024-01-24,Aprovada
DE04682,VG00856,Aéreo,384.45,2024-04-03,Aprovada
DE04683,VG01690,Táxi,145.51,2025-10-09,Aprovada
DE04684,VG00174,Combustível,179.25,2025-12-01,Pendente
DE04685,VG01822,Pedágio,26.89,2024-07-07,Aprovada
DE04686,VG02887,Táxi,359.62,2026-05-06,Aprovada
DE04687,VG02934,Táxi,215.65,2026-07-02,Aprovada
DE04688,VG03717,Combustível,667.94,2026-06-15,Aprovada
DE04689,VG01207,Alimentação,414.69,2024-03-17,Aprovada
DE04690,VG03071,Aéreo,436.82,2024-11-08,Aprovada
DE04691,VG00326,Alimentação,115.95,2025-05-28,Aprovada
DE04692,VG00105,Pedágio,124.28,2026-02-13,Aprovada
DE04693,VG02290,Combustível,687.24,2026-05-30,Aprovada
DE04694,VG00305,Aéreo,261.85,2025-01-28,Aprovada
DE04695,VG01071,Combustível,329.23,2024-11-25,Aprovada
DE04696,VG02653,Combustível,69.49,2024-04-29,Aprovada
DE04697,VG03084,Hotel,1136.11,2026-01-08,Aprovada
DE04698,VG01050,Táxi,93.34,2025-09-16,Aprovada
